,sal,rooz,Month,zarrineh_Debi
7712,1385,25,9,11.8
7713,1385,26,9,12.0
7714,1385,27,9,11.8
7715,1385,28,9,12.2
7716,1385,29,9,12.4
7717,1385,30,9,12.2
7718,1385,31,9,
8587,1385,1,10,12.0
8588,1385,2,10,11.8
8589,1385,3,10,12.4
8590,1385,4,10,11.6
8591,1385,5,10,11.4
8592,1385,6,10,11.3
8593,1385,7,10,11.4
8594,1385,8,10,11.3
8595,1385,9,10,10.9
8596,1385,10,10,11.1
8597,1385,11,10,11.4
8598,1385,12,10,11.3
8599,1385,13,10,10.6
8600,1385,14,10,8.12
8601,1385,15,10,6.53
8602,1385,16,10,5.47
8603,1385,17,10,4.97
8604,1385,18,10,4.62
8605,1385,19,10,4.5
8606,1385,20,10,4.17
8607,1385,21,10,3.95
8608,1385,22,10,3.63
8609,1385,23,10,3.43
8610,1385,24,10,3.23
8611,1385,25,10,3.04
8612,1385,26,10,2.94
8613,1385,27,10,2.85
8614,1385,28,10,2.94
8615,1385,29,10,3.04
8616,1385,30,10,3.23
8617,1385,31,10,
9486,1385,1,11,4.62
9487,1385,2,11,4.74
9488,1385,3,11,4.62
9489,1385,4,11,4.74
9490,1385,5,11,3.7
9491,1385,6,11,3.7
9492,1385,7,11,4.86
9493,1385,8,11,4.74
9494,1385,9,11,4.86
9495,1385,10,11,4.97
9496,1385,11,11,4.74
9497,1385,12,11,4.86
9498,1385,13,11,4.97
9499,1385,14,11,4.74
9500,1385,15,11,3.23
9501,1385,16,11,2.94
9502,1385,17,11,3.33
9503,1385,18,11,3.73
9504,1385,19,11,3.63
9505,1385,20,11,3.63
9506,1385,21,11,3.84
9507,1385,22,11,3.95
9508,1385,23,11,3.53
9509,1385,24,11,3.63
9510,1385,25,11,3.43
9511,1385,26,11,3.13
9512,1385,27,11,2.94
9513,1385,28,11,3.13
9514,1385,29,11,3.43
9515,1385,30,11,3.63
9516,1385,31,11,
10385,1385,1,12,3.53
10386,1385,2,12,3.33
10387,1385,3,12,3.23
10388,1385,4,12,3.33
10389,1385,5,12,3.23
10390,1385,6,12,3.73
10391,1385,7,12,4.17
10392,1385,8,12,4.5
10393,1385,9,12,4.97
10394,1385,10,12,5.09
10395,1385,11,12,5.22
10396,1385,12,12,5.22
10397,1385,13,12,5.34
10398,1385,14,12,5.47
10399,1385,15,12,5.47
10400,1385,16,12,5.59
10401,1385,17,12,5.72
10402,1385,18,12,5.47
10403,1385,19,12,5.47
10404,1385,20,12,4.97
10405,1385,21,12,5.09
10406,1385,22,12,4.5
10407,1385,23,12,4.74
10408,1385,24,12,5.09
10409,1385,25,12,5.47
10410,1385,26,12,5.72
10411,1385,27,12,6.11
10412,1385,28,12,5.98
10413,1385,29,12,5.59
10414,1385,30,12,
10415,1385,31,12,
527,1386,1,1,7.22
528,1386,2,1,6.88
529,1386,3,1,6.88
530,1386,4,1,7.22
531,1386,5,1,7.22
532,1386,6,1,7.75
533,1386,7,1,7.57
534,1386,8,1,7.04
535,1386,9,1,6.88
536,1386,10,1,6.71
537,1386,11,1,6.24
538,1386,12,1,6.39
539,1386,13,1,6.55
540,1386,14,1,6.39
541,1386,15,1,6.71
542,1386,16,1,6.24
543,1386,17,1,4.05
544,1386,18,1,2.67
545,1386,19,1,2.23
546,1386,20,1,2.17
547,1386,21,1,2.13
548,1386,22,1,2.08
549,1386,23,1,2.04
550,1386,24,1,1.99
551,1386,25,1,1.95
552,1386,26,1,1.9
553,1386,27,1,1.86
554,1386,28,1,1.81
555,1386,29,1,1.77
556,1386,30,1,1.72
557,1386,31,1,1.68
1426,1386,1,2,1.64
1427,1386,2,2,1.59
1428,1386,3,2,1.55
1429,1386,4,2,1.5
1430,1386,5,2,1.46
1431,1386,6,2,1.41
1432,1386,7,2,1.37
1433,1386,8,2,1.32
1434,1386,9,2,1.28
1435,1386,10,2,1.23
1436,1386,11,2,1.19
1437,1386,12,2,1.15
1438,1386,13,2,1.1
1439,1386,14,2,1.06
1440,1386,15,2,1.01
1441,1386,16,2,0.967
1442,1386,17,2,0.923
1443,1386,18,2,0.878
1444,1386,19,2,0.834
1445,1386,20,2,0.789
1446,1386,21,2,0.745
1447,1386,22,2,0.7
1448,1386,23,2,0.699
1449,1386,24,2,0.698
1450,1386,25,2,0.698
1451,1386,26,2,0.697
1452,1386,27,2,0.696
1453,1386,28,2,0.695
1454,1386,29,2,0.695
1455,1386,30,2,0.694
1456,1386,31,2,0.693
2325,1386,1,3,0.692
2326,1386,2,3,0.692
2327,1386,3,3,0.691
2328,1386,4,3,0.69
2329,1386,5,3,0.689
2330,1386,6,3,0.688
2331,1386,7,3,0.688
2332,1386,8,3,0.687
2333,1386,9,3,0.686
2334,1386,10,3,0.685
2335,1386,11,3,0.685
2336,1386,12,3,0.684
2337,1386,13,3,0.683
2338,1386,14,3,0.682
2339,1386,15,3,0.682
2340,1386,16,3,0.681
2341,1386,17,3,0.68
2342,1386,18,3,0.679
2343,1386,19,3,0.678
2344,1386,20,3,0.678
2345,1386,21,3,0.677
2346,1386,22,3,0.676
2347,1386,23,3,0.675
2348,1386,24,3,0.675
2349,1386,25,3,0.674
2350,1386,26,3,0.673
2351,1386,27,3,0.672
2352,1386,28,3,0.672
2353,1386,29,3,0.671
2354,1386,30,3,0.67
2355,1386,31,3,0.775
3224,1386,1,4,0.88
3225,1386,2,4,0.985
3226,1386,3,4,1.09
3227,1386,4,4,1.2
3228,1386,5,4,1.3
3229,1386,6,4,1.41
3230,1386,7,4,1.51
3231,1386,8,4,1.62
3232,1386,9,4,1.72
3233,1386,10,4,1.83
3234,1386,11,4,1.93
3235,1386,12,4,2.04
3236,1386,13,4,2.14
3237,1386,14,4,1.28
3238,1386,15,4,1.24
3239,1386,16,4,1.21
3240,1386,17,4,1.17
3241,1386,18,4,1.13
3242,1386,19,4,1.1
3243,1386,20,4,1.06
3244,1386,21,4,1.05
3245,1386,22,4,1.05
3246,1386,23,4,1.04
3247,1386,24,4,1.03
3248,1386,25,4,1.02
3249,1386,26,4,1.02
3250,1386,27,4,1.01
3251,1386,28,4,1.0
3252,1386,29,4,0.994
3253,1386,30,4,0.986
3254,1386,31,4,0.979
4123,1386,1,5,0.972
4124,1386,2,5,0.964
4125,1386,3,5,0.957
4126,1386,4,5,0.95
4127,1386,5,5,0.942
4128,1386,6,5,0.935
4129,1386,7,5,0.928
4130,1386,8,5,0.92
4131,1386,9,5,0.913
4132,1386,10,5,0.906
4133,1386,11,5,0.898
4134,1386,12,5,0.891
4135,1386,13,5,0.884
4136,1386,14,5,0.876
4137,1386,15,5,0.869
4138,1386,16,5,0.861
4139,1386,17,5,0.854
4140,1386,18,5,0.847
4141,1386,19,5,0.839
4142,1386,20,5,0.832
4143,1386,21,5,0.825
4144,1386,22,5,0.817
4145,1386,23,5,0.81
4146,1386,24,5,0.812
4147,1386,25,5,0.813
4148,1386,26,5,0.815
4149,1386,27,5,0.816
4150,1386,28,5,0.818
4151,1386,29,5,0.819
4152,1386,30,5,0.821
4153,1386,31,5,0.822
5022,1386,1,6,0.824
5023,1386,2,6,0.825
5024,1386,3,6,0.827
5025,1386,4,6,0.828
5026,1386,5,6,0.83
5027,1386,6,6,0.831
5028,1386,7,6,0.833
5029,1386,8,6,0.834
5030,1386,9,6,0.836
5031,1386,10,6,0.837
5032,1386,11,6,0.839
5033,1386,12,6,0.84
5034,1386,13,6,0.842
5035,1386,14,6,0.843
5036,1386,15,6,0.845
5037,1386,16,6,0.846
5038,1386,17,6,0.848
5039,1386,18,6,0.849
5040,1386,19,6,0.851
5041,1386,20,6,0.852
5042,1386,21,6,0.854
5043,1386,22,6,0.855
5044,1386,23,6,0.857
5045,1386,24,6,0.858
5046,1386,25,6,0.86
5047,1386,26,6,0.861
5048,1386,27,6,0.863
5049,1386,28,6,0.864
5050,1386,29,6,0.866
5051,1386,30,6,0.867
5052,1386,31,6,0.869
5921,1386,1,7,2.51
5922,1386,2,7,2.37
5923,1386,3,7,2.37
5924,1386,4,7,2.37
5925,1386,5,7,2.17
5926,1386,6,7,1.98
5927,1386,7,7,1.92
5928,1386,8,7,1.92
5929,1386,9,7,1.95
5930,1386,10,7,1.97
5931,1386,11,7,2.0
5932,1386,12,7,2.03
5933,1386,13,7,2.05
5934,1386,14,7,2.08
5935,1386,15,7,2.11
5936,1386,16,7,2.13
5937,1386,17,7,2.16
5938,1386,18,7,2.19
5939,1386,19,7,2.21
5940,1386,20,7,2.24
5941,1386,21,7,2.27
5942,1386,22,7,2.29
5943,1386,23,7,2.32
5944,1386,24,7,2.35
5945,1386,25,7,2.37
5946,1386,26,7,2.4
5947,1386,27,7,2.42
5948,1386,28,7,2.45
5949,1386,29,7,2.48
5950,1386,30,7,2.5
5951,1386,31,7,
6820,1386,1,8,2.53
6821,1386,2,8,2.56
6822,1386,3,8,2.58
6823,1386,4,8,2.61
6824,1386,5,8,2.64
6825,1386,6,8,2.66
6826,1386,7,8,2.69
6827,1386,8,8,2.72
6828,1386,9,8,2.74
6829,1386,10,8,2.77
6830,1386,11,8,2.8
6831,1386,12,8,2.82
6832,1386,13,8,2.85
6833,1386,14,8,2.88
6834,1386,15,8,2.9
6835,1386,16,8,2.93
6836,1386,17,8,2.92
6837,1386,18,8,2.91
6838,1386,19,8,2.9
6839,1386,20,8,2.9
6840,1386,21,8,2.89
6841,1386,22,8,2.88
6842,1386,23,8,2.87
6843,1386,24,8,2.86
6844,1386,25,8,2.85
6845,1386,26,8,2.84
6846,1386,27,8,2.84
6847,1386,28,8,2.83
6848,1386,29,8,2.82
6849,1386,30,8,2.81
6850,1386,31,8,
7719,1386,1,9,2.8
7720,1386,2,9,2.79
7721,1386,3,9,2.79
7722,1386,4,9,2.78
7723,1386,5,9,2.77
7724,1386,6,9,2.76
7725,1386,7,9,2.75
7726,1386,8,9,2.74
7727,1386,9,9,2.73
7728,1386,10,9,2.73
7729,1386,11,9,2.72
7730,1386,12,9,2.71
7731,1386,13,9,2.7
7732,1386,14,9,2.72
7733,1386,15,9,2.73
7734,1386,16,9,2.75
7735,1386,17,9,2.77
7736,1386,18,9,2.79
7737,1386,19,9,2.8
7738,1386,20,9,2.82
7739,1386,21,9,3.06
7740,1386,22,9,3.24
7741,1386,23,9,3.15
7742,1386,24,9,3.33
7743,1386,25,9,3.42
7744,1386,26,9,3.52
7745,1386,27,9,3.72
7746,1386,28,9,3.82
7747,1386,29,9,3.82
7748,1386,30,9,3.92
7749,1386,31,9,
8618,1386,1,10,4.03
8619,1386,2,10,3.92
8620,1386,3,10,3.82
8621,1386,4,10,3.72
8622,1386,5,10,3.92
8623,1386,6,10,3.83
8624,1386,7,10,4.03
8625,1386,8,10,4.03
8626,1386,9,10,3.92
8627,1386,10,10,3.92
8628,1386,11,10,3.44
8629,1386,12,10,2.59
8630,1386,13,10,2.6
8631,1386,14,10,2.61
8632,1386,15,10,2.62
8633,1386,16,10,2.63
8634,1386,17,10,2.64
8635,1386,18,10,2.65
8636,1386,19,10,2.66
8637,1386,20,10,2.67
8638,1386,21,10,2.68
8639,1386,22,10,2.69
8640,1386,23,10,2.7
8641,1386,24,10,2.7
8642,1386,25,10,2.71
8643,1386,26,10,2.72
8644,1386,27,10,2.73
8645,1386,28,10,2.74
8646,1386,29,10,2.75
8647,1386,30,10,2.76
8648,1386,31,10,
9517,1386,1,11,2.77
9518,1386,2,11,2.78
9519,1386,3,11,2.79
9520,1386,4,11,2.8
9521,1386,5,11,2.81
9522,1386,6,11,2.82
9523,1386,7,11,2.82
9524,1386,8,11,2.81
9525,1386,9,11,2.81
9526,1386,10,11,2.8
9527,1386,11,11,2.8
9528,1386,12,11,2.79
9529,1386,13,11,2.79
9530,1386,14,11,2.79
9531,1386,15,11,2.78
9532,1386,16,11,2.78
9533,1386,17,11,2.77
9534,1386,18,11,2.77
9535,1386,19,11,2.77
9536,1386,20,11,2.76
9537,1386,21,11,2.76
9538,1386,22,11,2.75
9539,1386,23,11,2.75
9540,1386,24,11,2.74
9541,1386,25,11,2.74
9542,1386,26,11,2.82
9543,1386,27,11,3.06
9544,1386,28,11,3.15
9545,1386,29,11,3.24
9546,1386,30,11,3.42
9547,1386,31,11,
10416,1386,1,12,3.52
10417,1386,2,12,4.03
10418,1386,3,12,3.42
10419,1386,4,12,3.15
10420,1386,5,12,2.98
10421,1386,6,12,3.15
10422,1386,7,12,3.24
10423,1386,8,12,3.15
10424,1386,9,12,3.33
10425,1386,10,12,3.42
10426,1386,11,12,3.72
10427,1386,12,12,3.42
10428,1386,13,12,4.14
10429,1386,14,12,4.6
10430,1386,15,12,5.23
10431,1386,16,12,5.36
10432,1386,17,12,5.64
10433,1386,18,12,5.36
10434,1386,19,12,5.64
10435,1386,20,12,6.24
10436,1386,21,12,6.39
10437,1386,22,12,6.71
10438,1386,23,12,6.88
10439,1386,24,12,8.14
10440,1386,25,12,9.99
10441,1386,26,12,9.36
10442,1386,27,12,7.76
10443,1386,28,12,7.22
10444,1386,29,12,6.71
10445,1386,30,12,
10446,1386,31,12,
558,1388,1,1,79.1
559,1388,2,1,74.8
560,1388,3,1,68.6
561,1388,4,1,51.9
562,1388,5,1,28.2
563,1388,6,1,18.8
564,1388,7,1,11.3
565,1388,8,1,9.39
566,1388,9,1,9.09
567,1388,10,1,16.4
568,1388,11,1,40.3
569,1388,12,1,36.6
570,1388,13,1,41.4
571,1388,14,1,45.3
572,1388,15,1,68.5
573,1388,16,1,61.3
574,1388,17,1,50.6
575,1388,18,1,37.1
576,1388,19,1,26.9
577,1388,20,1,21.5
578,1388,21,1,30.1
579,1388,22,1,42.6
580,1388,23,1,53.7
581,1388,24,1,57.3
582,1388,25,1,69.3
583,1388,26,1,53.0
584,1388,27,1,42.7
585,1388,28,1,33.0
586,1388,29,1,33.5
587,1388,30,1,38.7
588,1388,31,1,46.0
1457,1388,1,2,43.0
1458,1388,2,2,47.0
1459,1388,3,2,70.7
1460,1388,4,2,95.8
1461,1388,5,2,121.0
1462,1388,6,2,135.0
1463,1388,7,2,176.0
1464,1388,8,2,168.0
1465,1388,9,2,155.0
1466,1388,10,2,137.0
1467,1388,11,2,110.0
1468,1388,12,2,104.0
1469,1388,13,2,220.0
1470,1388,14,2,324.0
1471,1388,15,2,372.0
1472,1388,16,2,402.0
1473,1388,17,2,393.0
1474,1388,18,2,228.0
1475,1388,19,2,190.0
1476,1388,20,2,173.0
1477,1388,21,2,161.0
1478,1388,22,2,148.0
1479,1388,23,2,98.0
1480,1388,24,2,98.0
1481,1388,25,2,102.0
1482,1388,26,2,96.4
1483,1388,27,2,86.6
1484,1388,28,2,65.3
1485,1388,29,2,20.7
1486,1388,30,2,18.4
1487,1388,31,2,53.0
2356,1388,1,3,50.6
2357,1388,2,3,43.7
2358,1388,3,3,31.0
2359,1388,4,3,24.5
2360,1388,5,3,15.0
2361,1388,6,3,15.3
2362,1388,7,3,13.6
2363,1388,8,3,9.47
2364,1388,9,3,2.75
2365,1388,10,3,0.605
2366,1388,11,3,1.04
2367,1388,12,3,2.6
2368,1388,13,3,5.2
2369,1388,14,3,4.32
2370,1388,15,3,3.51
2371,1388,16,3,3.13
2372,1388,17,3,3.31
2373,1388,18,3,2.94
2374,1388,19,3,2.59
2375,1388,20,3,3.13
2376,1388,21,3,3.31
2377,1388,22,3,2.59
2378,1388,23,3,2.77
2379,1388,24,3,3.13
2380,1388,25,3,3.71
2381,1388,26,3,4.75
2382,1388,27,3,4.32
2383,1388,28,3,4.54
2384,1388,29,3,2.59
2385,1388,30,3,14.6
2386,1388,31,3,20.8
3255,1388,1,4,15.6
3256,1388,2,4,7.55
3257,1388,3,4,3.9
3258,1388,4,4,2.77
3259,1388,5,4,5.25
3260,1388,6,4,2.42
3261,1388,7,4,2.88
3262,1388,8,4,7.16
3263,1388,9,4,7.7
3264,1388,10,4,8.24
3265,1388,11,4,8.81
3266,1388,12,4,8.81
3267,1388,13,4,9.69
3268,1388,14,4,6.14
3269,1388,15,4,5.66
3270,1388,16,4,4.75
3271,1388,17,4,4.32
3272,1388,18,4,4.75
3273,1388,19,4,4.97
3274,1388,20,4,4.97
3275,1388,21,4,5.66
3276,1388,22,4,8.24
3277,1388,23,4,7.7
3278,1388,24,4,7.7
3279,1388,25,4,3.14
3280,1388,26,4,3.78
3281,1388,27,4,15.7
3282,1388,28,4,7.26
3283,1388,29,4,2.44
3284,1388,30,4,12.6
3285,1388,31,4,5.43
4154,1388,1,5,3.73
4155,1388,2,5,1.52
4156,1388,3,5,0.822
4157,1388,4,5,0.525
4158,1388,5,5,0.8
4159,1388,6,5,1.13
4160,1388,7,5,0.8
4161,1388,8,5,0.513
4162,1388,9,5,0.167
4163,1388,10,5,0.114
4164,1388,11,5,0.114
4165,1388,12,5,0.167
4166,1388,13,5,17.5
4167,1388,14,5,9.73
4168,1388,15,5,6.4
4169,1388,16,5,4.34
4170,1388,17,5,2.13
4171,1388,18,5,1.67
4172,1388,19,5,3.32
4173,1388,20,5,4.32
4174,1388,21,5,3.9
4175,1388,22,5,3.32
4176,1388,23,5,2.42
4177,1388,24,5,2.26
4178,1388,25,5,2.77
4179,1388,26,5,2.95
4180,1388,27,5,15.4
4181,1388,28,5,18.8
4182,1388,29,5,7.21
4183,1388,30,5,2.95
4184,1388,31,5,1.8
5053,1388,1,6,1.15
5054,1388,2,6,0.525
5055,1388,3,6,1.02
5056,1388,4,6,1.26
5057,1388,5,6,1.66
5058,1388,6,6,2.26
5059,1388,7,6,2.26
5060,1388,8,6,2.26
5061,1388,9,6,3.13
5062,1388,10,6,4.98
5063,1388,11,6,4.97
5064,1388,12,6,5.2
5065,1388,13,6,4.98
5066,1388,14,6,1.83
5067,1388,15,6,0.904
5068,1388,16,6,0.433
5069,1388,17,6,0.02
5070,1388,18,6,0.001
5071,1388,19,6,2.14
5072,1388,20,6,4.29
5073,1388,21,6,6.43
5074,1388,22,6,3.31
5075,1388,23,6,2.95
5076,1388,24,6,1.8
5077,1388,25,6,0.8
5078,1388,26,6,0.366
5079,1388,27,6,0.076
5080,1388,28,6,10.7
5081,1388,29,6,17.2
5082,1388,30,6,8.6
5083,1388,31,6,3.56
5952,1388,1,7,0.433
5953,1388,2,7,0.354
5954,1388,3,7,0.354
5955,1388,4,7,0.354
5956,1388,5,7,0.287
5957,1388,6,7,0.167
5958,1388,7,7,0.287
5959,1388,8,7,0.22
5960,1388,9,7,0.167
5961,1388,10,7,0.287
5962,1388,11,7,0.0
5963,1388,12,7,0.0
5964,1388,13,7,0.0
5965,1388,14,7,0.0
5966,1388,15,7,0.0
5967,1388,16,7,0.0
5968,1388,17,7,0.0
5969,1388,18,7,0.0
5970,1388,19,7,0.0
5971,1388,20,7,0.0
5972,1388,21,7,0.0
5973,1388,22,7,0.0
5974,1388,23,7,0.0
5975,1388,24,7,0.0
5976,1388,25,7,0.0
5977,1388,26,7,0.0
5978,1388,27,7,0.0
5979,1388,28,7,0.0
5980,1388,29,7,0.0
5981,1388,30,7,0.0
5982,1388,31,7,
6851,1388,1,8,0.0
6852,1388,2,8,0.0
6853,1388,3,8,0.0
6854,1388,4,8,4.75
6855,1388,5,8,7.43
6856,1388,6,8,6.64
6857,1388,7,8,6.14
6858,1388,8,8,5.66
6859,1388,9,8,6.14
6860,1388,10,8,9.69
6861,1388,11,8,10.3
6862,1388,12,8,10.6
6863,1388,13,8,13.6
6864,1388,14,8,10.3
6865,1388,15,8,5.43
6866,1388,16,8,4.97
6867,1388,17,8,3.9
6868,1388,18,8,2.94
6869,1388,19,8,3.13
6870,1388,20,8,2.59
6871,1388,21,8,4.61
6872,1388,22,8,6.93
6873,1388,23,8,12.6
6874,1388,24,8,3.13
6875,1388,25,8,3.51
6876,1388,26,8,2.77
6877,1388,27,8,3.95
6878,1388,28,8,11.9
6879,1388,29,8,16.0
6880,1388,30,8,18.3
6881,1388,31,8,
7750,1388,1,9,14.6
7751,1388,2,9,13.2
7752,1388,3,9,12.9
7753,1388,4,9,11.9
7754,1388,5,9,11.5
7755,1388,6,9,10.6
7756,1388,7,9,9.39
7757,1388,8,9,8.52
7758,1388,9,9,9.39
7759,1388,10,9,8.81
7760,1388,11,9,8.24
7761,1388,12,9,8.24
7762,1388,13,9,7.7
7763,1388,14,9,5.2
7764,1388,15,9,5.43
7765,1388,16,9,7.71
7766,1388,17,9,7.7
7767,1388,18,9,7.71
7768,1388,19,9,9.39
7769,1388,20,9,12.2
7770,1388,21,9,9.73
7771,1388,22,9,7.97
7772,1388,23,9,4.97
7773,1388,24,9,5.66
7774,1388,25,9,5.9
7775,1388,26,9,6.14
7776,1388,27,9,7.16
7777,1388,28,9,8.24
7778,1388,29,9,7.43
7779,1388,30,9,6.14
7780,1388,31,9,
8649,1388,1,10,5.2
8650,1388,2,10,5.43
8651,1388,3,10,5.66
8652,1388,4,10,6.64
8653,1388,5,10,7.16
8654,1388,6,10,6.39
8655,1388,7,10,6.14
8656,1388,8,10,5.9
8657,1388,9,10,5.66
8658,1388,10,10,4.97
8659,1388,11,10,6.14
8660,1388,12,10,5.9
8661,1388,13,10,5.2
8662,1388,14,10,4.97
8663,1388,15,10,5.66
8664,1388,16,10,5.9
8665,1388,17,10,5.66
8666,1388,18,10,6.64
8667,1388,19,10,7.16
8668,1388,20,10,6.39
8669,1388,21,10,6.14
8670,1388,22,10,6.39
8671,1388,23,10,5.66
8672,1388,24,10,4.53
8673,1388,25,10,4.75
8674,1388,26,10,5.2
8675,1388,27,10,4.97
8676,1388,28,10,4.53
8677,1388,29,10,4.32
8678,1388,30,10,4.53
8679,1388,31,10,
9548,1388,1,11,4.32
9549,1388,2,11,4.11
9550,1388,3,11,3.9
9551,1388,4,11,3.51
9552,1388,5,11,3.9
9553,1388,6,11,4.75
9554,1388,7,11,4.53
9555,1388,8,11,3.7
9556,1388,9,11,3.51
9557,1388,10,11,3.7
9558,1388,11,11,3.71
9559,1388,12,11,3.51
9560,1388,13,11,4.11
9561,1388,14,11,4.53
9562,1388,15,11,4.97
9563,1388,16,11,5.2
9564,1388,17,11,4.32
9565,1388,18,11,3.9
9566,1388,19,11,4.53
9567,1388,20,11,4.97
9568,1388,21,11,5.43
9569,1388,22,11,5.2
9570,1388,23,11,4.97
9571,1388,24,11,4.53
9572,1388,25,11,4.32
9573,1388,26,11,3.7
9574,1388,27,11,4.32
9575,1388,28,11,5.2
9576,1388,29,11,6.14
9577,1388,30,11,7.97
9578,1388,31,11,
10447,1388,1,12,11.6
10448,1388,2,12,19.9
10449,1388,3,12,18.3
10450,1388,4,12,14.9
10451,1388,5,12,14.2
10452,1388,6,12,11.9
10453,1388,7,12,11.5
10454,1388,8,12,11.9
10455,1388,9,12,10.9
10456,1388,10,12,13.6
10457,1388,11,12,13.5
10458,1388,12,12,13.2
10459,1388,13,12,13.2
10460,1388,14,12,12.9
10461,1388,15,12,12.6
10462,1388,16,12,12.9
10463,1388,17,12,13.9
10464,1388,18,12,14.6
10465,1388,19,12,15.7
10466,1388,20,12,16.8
10467,1388,21,12,19.9
10468,1388,22,12,29.1
10469,1388,23,12,32.0
10470,1388,24,12,54.2
10471,1388,25,12,30.5
10472,1388,26,12,89.3
10473,1388,27,12,110.0
10474,1388,28,12,94.1
10475,1388,29,12,84.9
10476,1388,30,12,
10477,1388,31,12,
589,1389,1,1,8.38
590,1389,2,1,9.91
591,1389,3,1,9.63
592,1389,4,1,11.3
593,1389,5,1,14.9
594,1389,6,1,10.9
595,1389,7,1,9.38
596,1389,8,1,8.38
597,1389,9,1,7.91
598,1389,10,1,7.67
599,1389,11,1,8.14
600,1389,12,1,8.38
601,1389,13,1,8.38
602,1389,14,1,8.62
603,1389,15,1,4.95
604,1389,16,1,8.42
605,1389,17,1,13.3
606,1389,18,1,14.5
607,1389,19,1,11.3
608,1389,20,1,8.63
609,1389,21,1,7.67
610,1389,22,1,7.44
611,1389,23,1,7.44
612,1389,24,1,9.13
613,1389,25,1,14.9
614,1389,26,1,13.9
615,1389,27,1,11.8
616,1389,28,1,5.7
617,1389,29,1,1.89
618,1389,30,1,2.13
619,1389,31,1,2.01
1488,1389,1,2,2.99
1489,1389,2,2,69.2
1490,1389,3,2,90.7
1491,1389,4,2,123.0
1492,1389,5,2,266.0
1493,1389,6,2,338.0
1494,1389,7,2,363.0
1495,1389,8,2,294.0
1496,1389,9,2,291.0
1497,1389,10,2,254.0
1498,1389,11,2,226.0
1499,1389,12,2,206.0
1500,1389,13,2,216.0
1501,1389,14,2,278.0
1502,1389,15,2,283.0
1503,1389,16,2,208.0
1504,1389,17,2,173.0
1505,1389,18,2,168.0
1506,1389,19,2,186.0
1507,1389,20,2,166.0
1508,1389,21,2,120.0
1509,1389,22,2,90.6
1510,1389,23,2,62.4
1511,1389,24,2,57.5
1512,1389,25,2,45.2
1513,1389,26,2,42.0
1514,1389,27,2,19.3
1515,1389,28,2,13.6
1516,1389,29,2,12.1
1517,1389,30,2,6.35
1518,1389,31,2,4.76
2387,1389,1,3,3.56
2388,1389,2,3,2.66
2389,1389,3,3,2.02
2390,1389,4,3,1.89
2391,1389,5,3,2.94
2392,1389,6,3,3.88
2393,1389,7,3,4.58
2394,1389,8,3,3.88
2395,1389,9,3,2.94
2396,1389,10,3,3.09
2397,1389,11,3,2.8
2398,1389,12,3,2.13
2399,1389,13,3,1.78
2400,1389,14,3,1.56
2401,1389,15,3,1.46
2402,1389,16,3,2.01
2403,1389,17,3,2.13
2404,1389,18,3,2.66
2405,1389,19,3,2.8
2406,1389,20,3,3.4
2407,1389,21,3,3.56
2408,1389,22,3,3.72
2409,1389,23,3,3.88
2410,1389,24,3,4.05
2411,1389,25,3,4.58
2412,1389,26,3,5.93
2413,1389,27,3,10.3
2414,1389,28,3,6.57
2415,1389,29,3,3.29
2416,1389,30,3,3.72
2417,1389,31,3,5.47
3286,1389,1,4,8.89
3287,1389,2,4,15.1
3288,1389,3,4,12.7
3289,1389,4,4,9.66
3290,1389,5,4,5.37
3291,1389,6,4,3.56
3292,1389,7,4,2.94
3293,1389,8,4,2.13
3294,1389,9,4,1.46
3295,1389,10,4,1.07
3296,1389,11,4,1.25
3297,1389,12,4,1.89
3298,1389,13,4,2.39
3299,1389,14,4,3.24
3300,1389,15,4,3.72
3301,1389,16,4,9.51
3302,1389,17,4,6.59
3303,1389,18,4,3.56
3304,1389,19,4,4.05
3305,1389,20,4,3.72
3306,1389,21,4,3.4
3307,1389,22,4,4.06
3308,1389,23,4,4.95
3309,1389,24,4,5.13
3310,1389,25,4,5.13
3311,1389,26,4,6.14
3312,1389,27,4,7.91
3313,1389,28,4,7.68
3314,1389,29,4,7.68
3315,1389,30,4,5.72
3316,1389,31,4,6.78
4185,1389,1,5,7.91
4186,1389,2,5,6.14
4187,1389,3,5,4.95
4188,1389,4,5,5.72
4189,1389,5,5,5.93
4190,1389,6,5,7.01
4191,1389,7,5,10.2
4192,1389,8,5,11.0
4193,1389,9,5,8.15
4194,1389,10,5,6.35
4195,1389,11,5,5.13
4196,1389,12,5,5.72
4197,1389,13,5,6.34
4198,1389,14,5,7.44
4199,1389,15,5,7.44
4200,1389,16,5,6.14
4201,1389,17,5,5.32
4202,1389,18,5,4.95
4203,1389,19,5,4.22
4204,1389,20,5,3.56
4205,1389,21,5,2.39
4206,1389,22,5,2.13
4207,1389,23,5,1.89
4208,1389,24,5,1.35
4209,1389,25,5,2.13
4210,1389,26,5,2.26
4211,1389,27,5,2.52
4212,1389,28,5,2.39
4213,1389,29,5,2.8
4214,1389,30,5,3.09
4215,1389,31,5,6.68
5084,1389,1,6,21.1
5085,1389,2,6,16.1
5086,1389,3,6,10.2
5087,1389,4,6,7.68
5088,1389,5,6,5.14
5089,1389,6,6,4.05
5090,1389,7,6,3.4
5091,1389,8,6,8.65
5092,1389,9,6,6.14
5093,1389,10,6,5.93
