,sal,rooz,Month,nazloo_Debi
6825,1348,6,4,7.8
6826,1348,7,4,7.6
6827,1348,8,4,7.5
6828,1348,9,4,7.2
6829,1348,10,4,7.1
6830,1348,11,4,6.8
6831,1348,12,4,8.6
6832,1348,13,4,10.0
6833,1348,14,4,10.0
6834,1348,15,4,10.0
6835,1348,16,4,11.0
6836,1348,17,4,10.0
6837,1348,18,4,10.0
6838,1348,19,4,9.8
6839,1348,20,4,9.8
6840,1348,21,4,9.6
6841,1348,22,4,9.4
6842,1348,23,4,9.0
6843,1348,24,4,8.6
6844,1348,25,4,8.3
6845,1348,26,4,7.9
6846,1348,27,4,7.6
6847,1348,28,4,7.2
6848,1348,29,4,7.1
6849,1348,30,4,6.9
6850,1348,31,4,6.5
8897,1348,1,5,6.88
8898,1348,2,5,6.7
8899,1348,3,5,6.69
8900,1348,4,5,6.67
8901,1348,5,5,6.69
8902,1348,6,5,6.69
8903,1348,7,5,6.49
8904,1348,8,5,5.55
8905,1348,9,5,4.79
8906,1348,10,5,4.64
8907,1348,11,5,4.49
8908,1348,12,5,4.52
8909,1348,13,5,4.41
8910,1348,14,5,4.34
8911,1348,15,5,4.19
8912,1348,16,5,4.19
8913,1348,17,5,4.22
8914,1348,18,5,4.04
8915,1348,19,5,3.92
8916,1348,20,5,4.19
8917,1348,21,5,3.92
8918,1348,22,5,3.89
8919,1348,23,5,3.34
8920,1348,24,5,3.19
8921,1348,25,5,3.0
8922,1348,26,5,3.02
8923,1348,27,5,3.0
8924,1348,28,5,2.96
8925,1348,29,5,2.91
8926,1348,30,5,2.91
8927,1348,31,5,3.05
10974,1348,1,6,3.0
10975,1348,2,6,3.05
10976,1348,3,6,3.1
10977,1348,4,6,3.1
10978,1348,5,6,3.0
10979,1348,6,6,2.95
10980,1348,7,6,3.1
10981,1348,8,6,3.05
10982,1348,9,6,3.19
10983,1348,10,6,3.0
10984,1348,11,6,3.0
10985,1348,12,6,3.0
10986,1348,13,6,2.91
10987,1348,14,6,2.91
10988,1348,15,6,2.91
10989,1348,16,6,2.91
10990,1348,17,6,2.91
10991,1348,18,6,2.91
10992,1348,19,6,2.91
10993,1348,20,6,3.0
10994,1348,21,6,3.0
10995,1348,22,6,3.0
10996,1348,23,6,3.05
10997,1348,24,6,3.1
10998,1348,25,6,3.1
10999,1348,26,6,3.1
11000,1348,27,6,3.2
11001,1348,28,6,3.2
11002,1348,29,6,3.2
11003,1348,30,6,3.34
11004,1348,31,6,3.34
13051,1348,1,7,9.8
13052,1348,2,7,9.8
13053,1348,3,7,9.7
13054,1348,4,7,9.7
13055,1348,5,7,9.2
13056,1348,6,7,9.0
13057,1348,7,7,9.0
13058,1348,8,7,8.6
13059,1348,9,7,8.6
13060,1348,10,7,8.6
13061,1348,11,7,8.6
13062,1348,12,7,9.6
13063,1348,13,7,8.1
13064,1348,14,7,8.6
13065,1348,15,7,8.7
13066,1348,16,7,9.3
13067,1348,17,7,9.2
13068,1348,18,7,9.0
13069,1348,19,7,9.0
13070,1348,20,7,8.6
13071,1348,21,7,8.3
13072,1348,22,7,8.6
13073,1348,23,7,8.8
13074,1348,24,7,9.2
13075,1348,25,7,9.4
13076,1348,26,7,11.0
13077,1348,27,7,9.7
13078,1348,28,7,9.7
13079,1348,29,7,15.0
13080,1348,30,7,14.0
13081,1348,31,7,
15128,1348,1,8,12.0
15129,1348,2,8,11.0
15130,1348,3,8,11.0
15131,1348,4,8,10.0
15132,1348,5,8,9.8
15133,1348,6,8,9.5
15134,1348,7,8,9.4
15135,1348,8,8,9.2
15136,1348,9,8,9.1
15137,1348,10,8,9.6
15138,1348,11,8,9.6
15139,1348,12,8,9.6
15140,1348,13,8,9.3
15141,1348,14,8,9.3
15142,1348,15,8,9.3
15143,1348,16,8,9.1
15144,1348,17,8,9.0
15145,1348,18,8,9.0
15146,1348,19,8,8.7
15147,1348,20,8,8.6
15148,1348,21,8,8.3
15149,1348,22,8,8.3
15150,1348,23,8,8.5
15151,1348,24,8,8.8
15152,1348,25,8,8.7
15153,1348,26,8,9.0
15154,1348,27,8,9.1
15155,1348,28,8,9.1
15156,1348,29,8,8.6
15157,1348,30,8,8.6
15158,1348,31,8,
17205,1348,1,9,9.0
17206,1348,2,9,9.0
17207,1348,3,9,8.8
17208,1348,4,9,8.8
17209,1348,5,9,8.7
17210,1348,6,9,8.7
17211,1348,7,9,8.7
17212,1348,8,9,8.8
17213,1348,9,9,9.0
17214,1348,10,9,9.1
17215,1348,11,9,9.1
17216,1348,12,9,9.1
17217,1348,13,9,9.0
17218,1348,14,9,9.2
17219,1348,15,9,9.4
17220,1348,16,9,9.5
17221,1348,17,9,9.5
17222,1348,18,9,9.6
17223,1348,19,9,9.4
17224,1348,20,9,9.4
17225,1348,21,9,9.6
17226,1348,22,9,9.6
17227,1348,23,9,9.4
17228,1348,24,9,9.0
17229,1348,25,9,9.1
17230,1348,26,9,9.2
17231,1348,27,9,9.4
17232,1348,28,9,9.4
17233,1348,29,9,9.4
17234,1348,30,9,9.4
17235,1348,31,9,
19282,1348,1,10,9.4
19283,1348,2,10,13.0
19284,1348,3,10,15.0
19285,1348,4,10,12.0
19286,1348,5,10,10.0
19287,1348,6,10,9.8
19288,1348,7,10,9.8
19289,1348,8,10,9.6
19290,1348,9,10,9.4
19291,1348,10,10,9.3
19292,1348,11,10,9.2
19293,1348,12,10,8.8
19294,1348,13,10,8.7
19295,1348,14,10,8.6
19296,1348,15,10,8.8
19297,1348,16,10,9.0
19298,1348,17,10,9.0
19299,1348,18,10,8.8
19300,1348,19,10,8.8
19301,1348,20,10,8.8
19302,1348,21,10,8.6
19303,1348,22,10,8.6
19304,1348,23,10,8.3
19305,1348,24,10,8.3
19306,1348,25,10,8.2
19307,1348,26,10,8.4
19308,1348,27,10,8.3
19309,1348,28,10,8.6
19310,1348,29,10,8.7
19311,1348,30,10,7.9
19312,1348,31,10,
21359,1348,1,11,9.0
21360,1348,2,11,8.9
21361,1348,3,11,8.7
21362,1348,4,11,8.6
21363,1348,5,11,8.5
21364,1348,6,11,8.6
21365,1348,7,11,7.8
21366,1348,8,11,8.7
21367,1348,9,11,8.4
21368,1348,10,11,8.4
21369,1348,11,11,7.1
21370,1348,12,11,7.2
21371,1348,13,11,7.3
21372,1348,14,11,7.9
21373,1348,15,11,7.9
21374,1348,16,11,8.0
21375,1348,17,11,7.9
21376,1348,18,11,7.9
21377,1348,19,11,7.9
21378,1348,20,11,7.3
21379,1348,21,11,7.4
21380,1348,22,11,7.6
21381,1348,23,11,7.9
21382,1348,24,11,9.0
21383,1348,25,11,8.6
21384,1348,26,11,8.5
21385,1348,27,11,8.5
21386,1348,28,11,8.4
21387,1348,29,11,9.2
21388,1348,30,11,9.2
21389,1348,31,11,
23436,1348,1,12,9.0
23437,1348,2,12,9.0
23438,1348,3,12,9.0
23439,1348,4,12,9.0
23440,1348,5,12,9.4
23441,1348,6,12,9.0
23442,1348,7,12,8.8
23443,1348,8,12,9.0
23444,1348,9,12,9.1
23445,1348,10,12,9.2
23446,1348,11,12,10.0
23447,1348,12,12,11.0
23448,1348,13,12,11.0
23449,1348,14,12,11.0
23450,1348,15,12,10.0
23451,1348,16,12,10.0
23452,1348,17,12,10.0
23453,1348,18,12,11.0
23454,1348,19,12,11.0
23455,1348,20,12,12.0
23456,1348,21,12,12.0
23457,1348,22,12,12.0
23458,1348,23,12,11.0
23459,1348,24,12,11.0
23460,1348,25,12,11.0
23461,1348,26,12,11.0
23462,1348,27,12,13.0
23463,1348,28,12,20.0
23464,1348,29,12,16.0
23465,1348,30,12,
23466,1348,31,12,
620,1349,1,1,6.5
621,1349,2,1,6.85
622,1349,3,1,6.2
623,1349,4,1,7.3
624,1349,5,1,7.8
625,1349,6,1,8.55
626,1349,7,1,9.38
627,1349,8,1,11.5
628,1349,9,1,10.7
629,1349,10,1,10.0
630,1349,11,1,10.5
631,1349,12,1,10.0
632,1349,13,1,11.8
633,1349,14,1,10.5
634,1349,15,1,11.0
635,1349,16,1,12.5
636,1349,17,1,13.3
637,1349,18,1,12.5
638,1349,19,1,12.8
639,1349,20,1,15.0
640,1349,21,1,19.0
641,1349,22,1,17.8
642,1349,23,1,12.5
643,1349,24,1,25.9
644,1349,25,1,25.6
645,1349,26,1,24.8
646,1349,27,1,30.0
647,1349,28,1,30.9
648,1349,29,1,28.5
649,1349,30,1,25.1
650,1349,31,1,23.0
2697,1349,1,2,21.2
2698,1349,2,2,22.1
2699,1349,3,2,21.8
2700,1349,4,2,21.8
2701,1349,5,2,21.2
2702,1349,6,2,23.3
2703,1349,7,2,28.9
2704,1349,8,2,27.2
2705,1349,9,2,31.6
2706,1349,10,2,35.6
2707,1349,11,2,29.1
2708,1349,12,2,33.2
2709,1349,13,2,34.9
2710,1349,14,2,34.6
2711,1349,15,2,35.8
2712,1349,16,2,35.1
2713,1349,17,2,36.6
2714,1349,18,2,47.2
2715,1349,19,2,45.7
2716,1349,20,2,40.9
2717,1349,21,2,39.6
2718,1349,22,2,35.2
2719,1349,23,2,33.6
2720,1349,24,2,30.4
2721,1349,25,2,30.7
2722,1349,26,2,31.2
2723,1349,27,2,28.0
2724,1349,28,2,33.2
2725,1349,29,2,32.9
2726,1349,30,2,29.8
2727,1349,31,2,28.2
4774,1349,1,3,27.3
4775,1349,2,3,27.0
4776,1349,3,3,24.8
4777,1349,4,3,24.8
4778,1349,5,3,24.8
4779,1349,6,3,25.1
4780,1349,7,3,23.9
4781,1349,8,3,28.8
4782,1349,9,3,30.1
4783,1349,10,3,26.7
4784,1349,11,3,25.7
4785,1349,12,3,23.9
4786,1349,13,3,22.4
4787,1349,14,3,21.5
4788,1349,15,3,21.2
4789,1349,16,3,19.4
4790,1349,17,3,26.9
4791,1349,18,3,21.6
4792,1349,19,3,21.9
4793,1349,20,3,18.0
4794,1349,21,3,18.3
4795,1349,22,3,18.8
4796,1349,23,3,19.3
4797,1349,24,3,16.6
4798,1349,25,3,15.5
4799,1349,26,3,12.8
4800,1349,27,3,13.7
4801,1349,28,3,13.1
4802,1349,29,3,12.8
4803,1349,30,3,12.1
4804,1349,31,3,11.7
6851,1349,1,4,11.7
6852,1349,2,4,11.0
6853,1349,3,4,10.5
6854,1349,4,4,10.7
6855,1349,5,4,9.9
6856,1349,6,4,13.8
6857,1349,7,4,12.8
6858,1349,8,4,11.4
6859,1349,9,4,10.5
6860,1349,10,4,9.64
6861,1349,11,4,9.12
6862,1349,12,4,8.86
6863,1349,13,4,8.6
6864,1349,14,4,8.17
6865,1349,15,4,7.35
6866,1349,16,4,7.35
6867,1349,17,4,7.32
6868,1349,18,4,6.47
6869,1349,19,4,6.26
6870,1349,20,4,6.26
6871,1349,21,4,6.05
6872,1349,22,4,6.0
6873,1349,23,4,5.82
6874,1349,24,4,6.05
6875,1349,25,4,6.05
6876,1349,26,4,6.1
6877,1349,27,4,5.85
6878,1349,28,4,6.0
6879,1349,29,4,6.25
6880,1349,30,4,6.1
6881,1349,31,4,6.47
8928,1349,1,5,4.0
8929,1349,2,5,3.5
8930,1349,3,5,3.2
8931,1349,4,5,3.15
8932,1349,5,5,2.95
8933,1349,6,5,2.8
8934,1349,7,5,2.45
8935,1349,8,5,2.25
8936,1349,9,5,1.65
8937,1349,10,5,1.55
8938,1349,11,5,1.3
8939,1349,12,5,1.15
8940,1349,13,5,1.65
8941,1349,14,5,1.65
8942,1349,15,5,2.0
8943,1349,16,5,2.45
8944,1349,17,5,2.85
8945,1349,18,5,2.5
8946,1349,19,5,2.45
8947,1349,20,5,2.5
8948,1349,21,5,3.15
8949,1349,22,5,3.15
8950,1349,23,5,2.6
8951,1349,24,5,2.3
8952,1349,25,5,1.6
8953,1349,26,5,1.2
8954,1349,27,5,1.0
8955,1349,28,5,1.0
8956,1349,29,5,1.4
8957,1349,30,5,2.0
8958,1349,31,5,2.5
11005,1349,1,6,1.7
11006,1349,2,6,1.4
11007,1349,3,6,1.4
11008,1349,4,6,1.3
11009,1349,5,6,1.4
11010,1349,6,6,1.5
11011,1349,7,6,1.5
11012,1349,8,6,1.5
11013,1349,9,6,1.5
11014,1349,10,6,1.4
11015,1349,11,6,1.9
11016,1349,12,6,2.0
11017,1349,13,6,2.0
11018,1349,14,6,1.7
11019,1349,15,6,1.5
11020,1349,16,6,1.4
11021,1349,17,6,1.4
11022,1349,18,6,1.1
11023,1349,19,6,1.2
11024,1349,20,6,1.6
11025,1349,21,6,1.9
11026,1349,22,6,1.6
11027,1349,23,6,1.3
11028,1349,24,6,1.4
11029,1349,25,6,1.4
11030,1349,26,6,1.5
11031,1349,27,6,1.7
11032,1349,28,6,2.1
11033,1349,29,6,2.2
11034,1349,30,6,1.7
11035,1349,31,6,1.8
13082,1349,1,7,3.7
13083,1349,2,7,3.7
13084,1349,3,7,3.7
13085,1349,4,7,3.95
13086,1349,5,7,4.15
13087,1349,6,7,3.9
13088,1349,7,7,3.32
13089,1349,8,7,3.45
13090,1349,9,7,3.5
13091,1349,10,7,3.6
13092,1349,11,7,3.5
13093,1349,12,7,3.45
13094,1349,13,7,3.45
13095,1349,14,7,3.32
13096,1349,15,7,3.5
13097,1349,16,7,3.5
13098,1349,17,7,3.72
13099,1349,18,7,3.32
13100,1349,19,7,3.55
13101,1349,20,7,3.6
13102,1349,21,7,3.9
13103,1349,22,7,4.15
13104,1349,23,7,3.9
13105,1349,24,7,3.72
13106,1349,25,7,4.15
13107,1349,26,7,4.75
13108,1349,27,7,4.8
13109,1349,28,7,5.3
13110,1349,29,7,5.1
13111,1349,30,7,5.2
13112,1349,31,7,
15159,1349,1,8,5.41
15160,1349,2,8,4.98
15161,1349,3,8,4.77
15162,1349,4,8,4.9
15163,1349,5,8,5.1
15164,1349,6,8,5.3
15165,1349,7,8,4.98
15166,1349,8,8,5.2
15167,1349,9,8,5.41
15168,1349,10,8,4.98
15169,1349,11,8,4.56
15170,1349,12,8,5.1
15171,1349,13,8,4.98
15172,1349,14,8,5.15
15173,1349,15,8,5.3
15174,1349,16,8,4.98
15175,1349,17,8,5.2
15176,1349,18,8,5.41
15177,1349,19,8,5.3
15178,1349,20,8,5.6
15179,1349,21,8,5.3
15180,1349,22,8,5.62
15181,1349,23,8,4.98
15182,1349,24,8,5.2
15183,1349,25,8,5.2
15184,1349,26,8,4.98
15185,1349,27,8,4.8
15186,1349,28,8,4.8
15187,1349,29,8,4.56
15188,1349,30,8,4.35
15189,1349,31,8,
17236,1349,1,9,5.1
17237,1349,2,9,4.98
17238,1349,3,9,4.8
17239,1349,4,9,4.7
17240,1349,5,9,5.2
17241,1349,6,9,5.65
17242,1349,7,9,5.83
17243,1349,8,9,5.63
17244,1349,9,9,5.41
17245,1349,10,9,5.2
17246,1349,11,9,4.98
17247,1349,12,9,5.3
17248,1349,13,9,5.41
17249,1349,14,9,5.3
17250,1349,15,9,5.6
17251,1349,16,9,5.65
17252,1349,17,9,5.65
17253,1349,18,9,5.65
17254,1349,19,9,5.15
17255,1349,20,9,4.98
17256,1349,21,9,5.3
17257,1349,22,9,5.62
17258,1349,23,9,5.25
17259,1349,24,9,4.56
17260,1349,25,9,4.35
17261,1349,26,9,5.41
17262,1349,27,9,5.3
17263,1349,28,9,4.98
17264,1349,29,9,4.8
17265,1349,30,9,5.1
17266,1349,31,9,
19313,1349,1,10,5.3
19314,1349,2,10,5.41
19315,1349,3,10,5.41
19316,1349,4,10,5.3
19317,1349,5,10,5.1
19318,1349,6,10,5.2
19319,1349,7,10,5.2
19320,1349,8,10,5.25
19321,1349,9,10,4.98
19322,1349,10,10,5.2
19323,1349,11,10,5.25
19324,1349,12,10,5.25
19325,1349,13,10,5.2
19326,1349,14,10,5.25
19327,1349,15,10,5.41
19328,1349,16,10,5.41
19329,1349,17,10,5.41
19330,1349,18,10,5.25
19331,1349,19,10,5.1
19332,1349,20,10,5.2
19333,1349,21,10,5.2
19334,1349,22,10,5.25
19335,1349,23,10,5.41
19336,1349,24,10,5.55
19337,1349,25,10,5.25
19338,1349,26,10,4.77
19339,1349,27,10,4.4
19340,1349,28,10,4.15
19341,1349,29,10,4.15
19342,1349,30,10,4.15
19343,1349,31,10,
21390,1349,1,11,3.95
21391,1349,2,11,3.95
21392,1349,3,11,3.5
21393,1349,4,11,3.5
21394,1349,5,11,3.5
21395,1349,6,11,4.15
21396,1349,7,11,3.95
21397,1349,8,11,3.5
21398,1349,9,11,3.72
21399,1349,10,11,3.72
21400,1349,11,11,3.5
21401,1349,12,11,3.5
21402,1349,13,11,4.0
21403,1349,14,11,4.35
21404,1349,15,11,4.15
21405,1349,16,11,4.15
21406,1349,17,11,4.35
21407,1349,18,11,4.7
21408,1349,19,11,4.15
21409,1349,20,11,4.15
21410,1349,21,11,3.95
21411,1349,22,11,4.3
21412,1349,23,11,3.95
21413,1349,24,11,4.56
21414,1349,25,11,4.35
21415,1349,26,11,4.4
21416,1349,27,11,4.15
21417,1349,28,11,4.15
21418,1349,29,11,4.15
21419,1349,30,11,4.15
21420,1349,31,11,
23467,1349,1,12,4.15
23468,1349,2,12,4.77
23469,1349,3,12,5.2
23470,1349,4,12,4.77
23471,1349,5,12,5.1
23472,1349,6,12,5.2
23473,1349,7,12,5.7
23474,1349,8,12,7.3
23475,1349,9,12,7.11
23476,1349,10,12,6.26
23477,1349,11,12,6.5
23478,1349,12,12,7.11
23479,1349,13,12,6.47
23480,1349,14,12,6.1
23481,1349,15,12,6.05
23482,1349,16,12,6.9
23483,1349,17,12,6.95
23484,1349,18,12,6.9
23485,1349,19,12,6.5
23486,1349,20,12,7.7
23487,1349,21,12,7.32
23488,1349,22,12,6.72
23489,1349,23,12,6.85
23490,1349,24,12,6.26
23491,1349,25,12,5.25
23492,1349,26,12,6.05
23493,1349,27,12,6.72
23494,1349,28,12,6.55
23495,1349,29,12,6.4
23496,1349,30,12,
23497,1349,31,12,
651,1350,1,1,5.8
652,1350,2,1,5.15
653,1350,3,1,5.57
654,1350,4,1,6.7
655,1350,5,1,6.83
656,1350,6,1,5.8
657,1350,7,1,7.67
658,1350,8,1,9.78
659,1350,9,1,9.78
660,1350,10,1,10.95
661,1350,11,1,11.2
662,1350,12,1,15.6
663,1350,13,1,19.2
664,1350,14,1,21.98
665,1350,15,1,25.1
666,1350,16,1,24.4
667,1350,17,1,25.49
668,1350,18,1,29.88
669,1350,19,1,32.96
670,1350,20,1,32.96
671,1350,21,1,38.24
672,1350,22,1,47.05
673,1350,23,1,64.5
674,1350,24,1,70.4
675,1350,25,1,62.75
676,1350,26,1,62.75
677,1350,27,1,61.85
678,1350,28,1,63.2
679,1350,29,1,61.32
680,1350,30,1,66.92
681,1350,31,1,69.0
2728,1350,1,2,66.0
2729,1350,2,2,71.3
2730,1350,3,2,74.85
2731,1350,4,2,67.25
2732,1350,5,2,63.65
2733,1350,6,2,62.3
2734,1350,7,2,63.65
2735,1350,8,2,61.4
2736,1350,9,2,64.5
2737,1350,10,2,69.0
2738,1350,11,2,108.5
2739,1350,12,2,74.4
2740,1350,13,2,62.75
2741,1350,14,2,59.6
2742,1350,15,2,56.8
2743,1350,16,2,52.24
2744,1350,17,2,47.54
2745,1350,18,2,42.64
2746,1350,19,2,40.0
2747,1350,20,2,39.12
2748,1350,21,2,38.24
2749,1350,22,2,39.56
2750,1350,23,2,42.64
2751,1350,24,2,50.39
2752,1350,25,2,59.15
2753,1350,26,2,59.15
2754,1350,27,2,59.15
2755,1350,28,2,65.0
2756,1350,29,2,71.3
2757,1350,30,2,76.48
2758,1350,31,2,70.0
4805,1350,1,3,69.0
4806,1350,2,3,72.67
4807,1350,3,3,65.9
4808,1350,4,3,78.0
4809,1350,5,3,74.85
4810,1350,6,3,73.55
4811,1350,7,3,72.65
4812,1350,8,3,67.25
4813,1350,9,3,66.35
4814,1350,10,3,61.4
4815,1350,11,3,61.0
4816,1350,12,3,62.75
4817,1350,13,3,61.0
4818,1350,14,3,54.58
4819,1350,15,3,50.83
4820,1350,16,3,48.95
4821,1350,17,3,48.95
4822,1350,18,3,48.5
4823,1350,19,3,48.5
4824,1350,20,3,58.58
4825,1350,21,3,48.95
4826,1350,22,3,43.96
4827,1350,23,3,38.68
4828,1350,24,3,42.31
4829,1350,25,3,36.48
4830,1350,26,3,36.0
4831,1350,27,3,36.48
4832,1350,28,3,33.4
4833,1350,29,3,38.15
4834,1350,30,3,28.22
4835,1350,31,3,27.05
6882,1350,1,4,25.1
6883,1350,2,4,24.32
6884,1350,3,4,22.8
6885,1350,4,4,21.95
6886,1350,5,4,22.7
6887,1350,6,4,21.95
6888,1350,7,4,21.25
6889,1350,8,4,21.95
6890,1350,9,4,20.0
6891,1350,10,4,19.8
6892,1350,11,4,19.0
6893,1350,12,4,18.75
6894,1350,13,4,19.0
6895,1350,14,4,19.0
6896,1350,15,4,18.75
6897,1350,16,4,20.0
6898,1350,17,4,18.75
6899,1350,18,4,18.4
6900,1350,19,4,16.65
6901,1350,20,4,16.35
6902,1350,21,4,14.85
6903,1350,22,4,13.9
6904,1350,23,4,13.61
6905,1350,24,4,13.1
6906,1350,25,4,13.65
6907,1350,26,4,13.1
6908,1350,27,4,13.6
6909,1350,28,4,12.45
6910,1350,29,4,18.45
6911,1350,30,4,18.0
6912,1350,31,4,18.05
8959,1350,1,5,10.1
8960,1350,2,5,10.1
8961,1350,3,5,10.1
8962,1350,4,5,9.78
8963,1350,5,5,10.1
8964,1350,6,5,9.5
8965,1350,7,5,9.4
8966,1350,8,5,9.5
8967,1350,9,5,10.1
8968,1350,10,5,10.6
8969,1350,11,5,10.7
8970,1350,12,5,13.31
8971,1350,13,5,13.6
8972,1350,14,5,12.45
8973,1350,15,5,12.14
8974,1350,16,5,11.3
8975,1350,17,5,9.48
8976,1350,18,5,8.35
8977,1350,19,5,7.88
8978,1350,20,5,7.45
8979,1350,21,5,7.25
8980,1350,22,5,7.04
8981,1350,23,5,6.65
8982,1350,24,5,6.84
8983,1350,25,5,7.1
8984,1350,26,5,6.6
8985,1350,27,5,6.4
8986,1350,28,5,6.65
8987,1350,29,5,6.25
8988,1350,30,5,6.15
8989,1350,31,5,6.6
11036,1350,1,6,6.6
11037,1350,2,6,5.8
11038,1350,3,6,6.15
11039,1350,4,6,5.8
11040,1350,5,6,5.4
11041,1350,6,6,5.3
11042,1350,7,6,5.4
11043,1350,8,6,5.8
11044,1350,9,6,5.8
11045,1350,10,6,6.0
11046,1350,11,6,6.15
11047,1350,12,6,6.15
11048,1350,13,6,6.2
11049,1350,14,6,6.15
11050,1350,15,6,6.15
11051,1350,16,6,5.8
11052,1350,17,6,5.78
11053,1350,18,6,5.7
11054,1350,19,6,5.4
11055,1350,20,6,5.36
11056,1350,21,6,5.3
11057,1350,22,6,5.4
11058,1350,23,6,5.3
11059,1350,24,6,4.94
11060,1350,25,6,5.0
11061,1350,26,6,5.4
11062,1350,27,6,5.3
11063,1350,28,6,5.36
11064,1350,29,6,5.0
11065,1350,30,6,5.0
11066,1350,31,6,5.15
13113,1350,1,7,2.15
13114,1350,2,7,2.15
13115,1350,3,7,2.19
13116,1350,4,7,2.15
13117,1350,5,7,2.19
13118,1350,6,7,2.19
13119,1350,7,7,2.19
13120,1350,8,7,2.15
13121,1350,9,7,2.19
13122,1350,10,7,2.19
13123,1350,11,7,2.15
13124,1350,12,7,2.15
13125,1350,13,7,2.05
13126,1350,14,7,2.05
13127,1350,15,7,2.15
13128,1350,16,7,4.94
13129,1350,17,7,5.36
13130,1350,18,7,3.83
13131,1350,19,7,3.6
13132,1350,20,7,3.5
13133,1350,21,7,3.28
13134,1350,22,7,3.25
13135,1350,23,7,1.7
13136,1350,24,7,3.14
13137,1350,25,7,3.01
13138,1350,26,7,3.01
13139,1350,27,7,3.1
13140,1350,28,7,3.0
13141,1350,29,7,2.8
13142,1350,30,7,2.8
13143,1350,31,7,
15190,1350,1,8,4.73
15191,1350,2,8,3.01
15192,1350,3,8,6.62
15193,1350,4,8,3.69
15194,1350,5,8,4.52
15195,1350,6,8,4.1
15196,1350,7,8,4.52
15197,1350,8,8,4.52
15198,1350,9,8,4.1
15199,1350,10,8,4.1
15200,1350,11,8,4.52
15201,1350,12,8,4.52
15202,1350,13,8,4.1
15203,1350,14,8,4.52
15204,1350,15,8,4.31
15205,1350,16,8,4.73
15206,1350,17,8,4.94
15207,1350,18,8,4.94
15208,1350,19,8,5.36
15209,1350,20,8,5.36
15210,1350,21,8,4.73
15211,1350,22,8,4.52
15212,1350,23,8,4.31
15213,1350,24,8,4.52
15214,1350,25,8,4.52
15215,1350,26,8,5.36
15216,1350,27,8,5.78
15217,1350,28,8,5.57
15218,1350,29,8,5.15
15219,1350,30,8,5.15
15220,1350,31,8,
17267,1350,1,9,4.73
17268,1350,2,9,4.9
17269,1350,3,9,4.55
17270,1350,4,9,4.31
17271,1350,5,9,4.52
17272,1350,6,9,4.6
17273,1350,7,9,2.6
17274,1350,8,9,5.0
17275,1350,9,9,4.94
17276,1350,10,9,4.6
17277,1350,11,9,4.52
17278,1350,12,9,4.73
17279,1350,13,9,4.73
17280,1350,14,9,4.6
17281,1350,15,9,4.73
17282,1350,16,9,4.6
17283,1350,17,9,4.6
17284,1350,18,9,4.9
17285,1350,19,9,4.52
17286,1350,20,9,4.9
17287,1350,21,9,4.73
17288,1350,22,9,4.6
17289,1350,23,9,4.9
17290,1350,24,9,4.73
17291,1350,25,9,4.6
17292,1350,26,9,4.6
17293,1350,27,9,4.6
17294,1350,28,9,4.31
17295,1350,29,9,4.52
17296,1350,30,9,4.31
17297,1350,31,9,
19344,1350,1,10,4.94
19345,1350,2,10,4.6
19346,1350,3,10,4.6
19347,1350,4,10,4.9
19348,1350,5,10,4.9
19349,1350,6,10,4.6
19350,1350,7,10,4.9
19351,1350,8,10,4.6
19352,1350,9,10,4.9
19353,1350,10,10,4.6
19354,1350,11,10,4.6
19355,1350,12,10,4.9
19356,1350,13,10,5.3
19357,1350,14,10,5.15
19358,1350,15,10,5.0
19359,1350,16,10,5.15
19360,1350,17,10,4.6
19361,1350,18,10,4.9
19362,1350,19,10,5.3
19363,1350,20,10,5.0
19364,1350,21,10,4.6
19365,1350,22,10,4.31
19366,1350,23,10,4.52
19367,1350,24,10,4.52
19368,1350,25,10,4.52
19369,1350,26,10,4.5
19370,1350,27,10,4.52
19371,1350,28,10,4.73
19372,1350,29,10,4.94
19373,1350,30,10,5.3
19374,1350,31,10,
21421,1350,1,11,5.15
21422,1350,2,11,4.52
21423,1350,3,11,4.5
21424,1350,4,11,4.1
21425,1350,5,11,4.0
21426,1350,6,11,4.1
21427,1350,7,11,3.8
21428,1350,8,11,3.8
21429,1350,9,11,3.8
21430,1350,10,11,3.8
21431,1350,11,11,3.83
21432,1350,12,11,4.1
21433,1350,13,11,4.1
21434,1350,14,11,3.6
21435,1350,15,11,4.0
21436,1350,16,11,3.97
21437,1350,17,11,4.15
21438,1350,18,11,4.1
21439,1350,19,11,4.0
21440,1350,20,11,4.0
21441,1350,21,11,3.3
21442,1350,22,11,3.6
21443,1350,23,11,3.68
21444,1350,24,11,3.6
21445,1350,25,11,3.68
21446,1350,26,11,3.68
21447,1350,27,11,3.42
21448,1350,28,11,3.0
21449,1350,29,11,3.42
21450,1350,30,11,3.42
21451,1350,31,11,
23498,1350,1,12,3.14
23499,1350,2,12,3.28
23500,1350,3,12,3.28
23501,1350,4,12,3.14
23502,1350,5,12,3.0
23503,1350,6,12,3.2
23504,1350,7,12,3.42
23505,1350,8,12,3.28
23506,1350,9,12,3.14
23507,1350,10,12,3.42
23508,1350,11,12,3.28
23509,1350,12,12,3.55
23510,1350,13,12,3.3
23511,1350,14,12,3.3
23512,1350,15,12,3.3
23513,1350,16,12,3.3
23514,1350,17,12,3.28
23515,1350,18,12,3.3
23516,1350,19,12,3.55
23517,1350,20,12,4.6
