,sal,rooz,Month,barandooz_Debi
4986,1348,27,3,4.84
4987,1348,28,3,4.84
4988,1348,29,3,4.84
4989,1348,30,3,4.56
4990,1348,31,3,4.42
7130,1348,1,4,6.2
7131,1348,2,4,6.2
7132,1348,3,4,5.73
7133,1348,4,4,4.15
7134,1348,5,4,4.02
7135,1348,6,4,4.02
7136,1348,7,4,4.15
7137,1348,8,4,4.15
7138,1348,9,4,4.02
7139,1348,10,4,3.51
7140,1348,11,4,3.15
7141,1348,12,4,2.58
7142,1348,13,4,1.95
7143,1348,14,4,1.76
7144,1348,15,4,1.76
7145,1348,16,4,1.57
7146,1348,17,4,1.48
7147,1348,18,4,1.39
7148,1348,19,4,1.48
7149,1348,20,4,1.48
7150,1348,21,4,1.48
7151,1348,22,4,1.48
7152,1348,23,4,1.48
7153,1348,24,4,1.48
7154,1348,25,4,1.48
7155,1348,26,4,1.48
7156,1348,27,4,1.48
7157,1348,28,4,1.48
7158,1348,29,4,1.39
7159,1348,30,4,1.48
7160,1348,31,4,1.39
9300,1348,1,5,1.48
9301,1348,2,5,1.48
9302,1348,3,5,1.48
9303,1348,4,5,1.48
9304,1348,5,5,1.39
9305,1348,6,5,1.39
9306,1348,7,5,1.39
9307,1348,8,5,1.39
9308,1348,9,5,1.39
9309,1348,10,5,1.39
9310,1348,11,5,1.39
9311,1348,12,5,1.48
9312,1348,13,5,1.06
9313,1348,14,5,0.9
9314,1348,15,5,0.75
9315,1348,16,5,0.75
9316,1348,17,5,0.75
9317,1348,18,5,0.75
9318,1348,19,5,0.9
9319,1348,20,5,0.75
9320,1348,21,5,0.68
9321,1348,22,5,0.75
9322,1348,23,5,0.9
9323,1348,24,5,0.82
9324,1348,25,5,0.82
9325,1348,26,5,0.98
9326,1348,27,5,0.9
9327,1348,28,5,0.82
9328,1348,29,5,0.82
9329,1348,30,5,0.75
9330,1348,31,5,0.82
11470,1348,1,6,0.68
11471,1348,2,6,0.61
11472,1348,3,6,0.68
11473,1348,4,6,0.68
11474,1348,5,6,0.61
11475,1348,6,6,0.61
11476,1348,7,6,0.61
11477,1348,8,6,0.75
11478,1348,9,6,0.9
11479,1348,10,6,0.75
11480,1348,11,6,0.9
11481,1348,12,6,0.82
11482,1348,13,6,0.75
11483,1348,14,6,0.75
11484,1348,15,6,0.9
11485,1348,16,6,0.9
11486,1348,17,6,0.75
11487,1348,18,6,0.68
11488,1348,19,6,0.68
11489,1348,20,6,0.68
11490,1348,21,6,0.9
11491,1348,22,6,0.82
11492,1348,23,6,0.82
11493,1348,24,6,0.98
11494,1348,25,6,1.06
11495,1348,26,6,0.98
11496,1348,27,6,0.98
11497,1348,28,6,0.98
11498,1348,29,6,1.06
11499,1348,30,6,1.06
11500,1348,31,6,1.06
13640,1348,1,7,5.28
13641,1348,2,7,5.43
13642,1348,3,7,5.28
13643,1348,4,7,5.28
13644,1348,5,7,5.28
13645,1348,6,7,4.99
13646,1348,7,7,4.99
13647,1348,8,7,5.13
13648,1348,9,7,4.99
13649,1348,10,7,4.99
13650,1348,11,7,4.84
13651,1348,12,7,4.56
13652,1348,13,7,4.84
13653,1348,14,7,4.84
13654,1348,15,7,4.99
13655,1348,16,7,4.84
13656,1348,17,7,4.84
13657,1348,18,7,4.99
13658,1348,19,7,4.42
13659,1348,20,7,4.56
13660,1348,21,7,5.13
13661,1348,22,7,5.28
13662,1348,23,7,5.43
13663,1348,24,7,6.2
13664,1348,25,7,5.73
13665,1348,26,7,7.01
13666,1348,27,7,6.68
13667,1348,28,7,6.68
13668,1348,29,7,10.1
13669,1348,30,7,13.2
13670,1348,31,7,
15810,1348,1,8,10.72
15811,1348,2,8,10.12
15812,1348,3,8,9.53
15813,1348,4,8,8.96
15814,1348,5,8,8.59
15815,1348,6,8,8.41
15816,1348,7,8,8.23
15817,1348,8,8,8.05
15818,1348,9,8,7.87
15819,1348,10,8,8.05
15820,1348,11,8,9.15
15821,1348,12,8,11.14
15822,1348,13,8,9.53
15823,1348,14,8,9.15
15824,1348,15,8,8.96
15825,1348,16,8,8.59
15826,1348,17,8,8.41
15827,1348,18,8,10.12
15828,1348,19,8,9.15
15829,1348,20,8,8.78
15830,1348,21,8,8.59
15831,1348,22,8,8.41
15832,1348,23,8,8.41
15833,1348,24,8,8.23
15834,1348,25,8,8.23
15835,1348,26,8,8.41
15836,1348,27,8,8.41
15837,1348,28,8,8.23
15838,1348,29,8,8.41
15839,1348,30,8,8.41
15840,1348,31,8,
17980,1348,1,9,8.05
17981,1348,2,9,8.23
17982,1348,3,9,8.05
17983,1348,4,9,8.23
17984,1348,5,9,8.05
17985,1348,6,9,7.87
17986,1348,7,9,7.87
17987,1348,8,9,7.7
17988,1348,9,9,7.7
17989,1348,10,9,7.7
17990,1348,11,9,7.02
17991,1348,12,9,7.52
17992,1348,13,9,7.52
17993,1348,14,9,7.52
17994,1348,15,9,7.7
17995,1348,16,9,7.35
17996,1348,17,9,7.35
17997,1348,18,9,7.18
17998,1348,19,9,7.35
17999,1348,20,9,7.35
18000,1348,21,9,7.35
18001,1348,22,9,7.35
18002,1348,23,9,7.52
18003,1348,24,9,7.35
18004,1348,25,9,7.01
18005,1348,26,9,7.18
18006,1348,27,9,7.18
18007,1348,28,9,8.41
18008,1348,29,9,7.7
18009,1348,30,9,7.52
18010,1348,31,9,
20150,1348,1,10,7.7
20151,1348,2,10,10.11
20152,1348,3,10,22.94
20153,1348,4,10,13.08
20154,1348,5,10,11.98
20155,1348,6,10,12.2
20156,1348,7,10,11.14
20157,1348,8,10,10.12
20158,1348,9,10,9.92
20159,1348,10,10,10.12
20160,1348,11,10,10.32
20161,1348,12,10,9.73
20162,1348,13,10,9.15
20163,1348,14,10,8.96
20164,1348,15,10,9.15
20165,1348,16,10,9.53
20166,1348,17,10,10.12
20167,1348,18,10,9.92
20168,1348,19,10,9.34
20169,1348,20,10,8.96
20170,1348,21,10,8.78
20171,1348,22,10,8.78
20172,1348,23,10,8.41
20173,1348,24,10,8.59
20174,1348,25,10,8.59
20175,1348,26,10,8.41
20176,1348,27,10,8.41
20177,1348,28,10,8.23
20178,1348,29,10,8.23
20179,1348,30,10,8.23
20180,1348,31,10,
22320,1348,1,11,8.41
22321,1348,2,11,8.78
22322,1348,3,11,8.41
22323,1348,4,11,8.23
22324,1348,5,11,8.05
22325,1348,6,11,8.41
22326,1348,7,11,8.59
22327,1348,8,11,8.41
22328,1348,9,11,8.05
22329,1348,10,11,7.35
22330,1348,11,11,7.35
22331,1348,12,11,7.52
22332,1348,13,11,7.52
22333,1348,14,11,7.52
22334,1348,15,11,7.87
22335,1348,16,11,8.23
22336,1348,17,11,8.23
22337,1348,18,11,8.23
22338,1348,19,11,7.87
22339,1348,20,11,8.05
22340,1348,21,11,8.05
22341,1348,22,11,8.05
22342,1348,23,11,7.87
22343,1348,24,11,7.87
22344,1348,25,11,9.34
22345,1348,26,11,8.23
22346,1348,27,11,8.05
22347,1348,28,11,7.87
22348,1348,29,11,8.23
22349,1348,30,11,9.92
22350,1348,31,11,
24490,1348,1,12,8.59
24491,1348,2,12,8.23
24492,1348,3,12,8.41
24493,1348,4,12,8.41
24494,1348,5,12,8.05
24495,1348,6,12,7.87
24496,1348,7,12,8.05
24497,1348,8,12,7.87
24498,1348,9,12,7.7
24499,1348,10,12,7.7
24500,1348,11,12,8.23
24501,1348,12,12,8.59
24502,1348,13,12,8.41
24503,1348,14,12,8.23
24504,1348,15,12,8.05
24505,1348,16,12,8.23
24506,1348,17,12,8.05
24507,1348,18,12,8.23
24508,1348,19,12,8.41
24509,1348,20,12,8.96
24510,1348,21,12,9.15
24511,1348,22,12,9.53
24512,1348,23,12,8.96
24513,1348,24,12,8.96
24514,1348,25,12,8.41
24515,1348,26,12,8.41
24516,1348,27,12,9.15
24517,1348,28,12,22.02
24518,1348,29,12,15.65
24519,1348,30,12,
24520,1348,31,12,
651,1349,1,1,6.29
652,1349,2,1,6.48
653,1349,3,1,5.84
654,1349,4,1,5.74
655,1349,5,1,5.56
656,1349,6,1,5.65
657,1349,7,1,5.58
658,1349,8,1,10.3
659,1349,9,1,9.72
660,1349,10,1,8.69
661,1349,11,1,8.46
662,1349,12,1,8.0
663,1349,13,1,11.6
664,1349,14,1,11.5
665,1349,15,1,12.3
666,1349,16,1,11.6
667,1349,17,1,13.5
668,1349,18,1,13.5
669,1349,19,1,11.2
670,1349,20,1,11.8
671,1349,21,1,23.6
672,1349,22,1,17.8
673,1349,23,1,15.8
674,1349,24,1,20.2
675,1349,25,1,21.0
676,1349,26,1,28.4
677,1349,27,1,26.4
678,1349,28,1,24.1
679,1349,29,1,21.7
680,1349,30,1,17.8
681,1349,31,1,16.8
2821,1349,1,2,16.7
2822,1349,2,2,18.8
2823,1349,3,2,19.0
2824,1349,4,2,19.1
2825,1349,5,2,20.8
2826,1349,6,2,20.2
2827,1349,7,2,20.5
2828,1349,8,2,22.7
2829,1349,9,2,22.9
2830,1349,10,2,24.0
2831,1349,11,2,23.1
2832,1349,12,2,25.5
2833,1349,13,2,24.0
2834,1349,14,2,22.4
2835,1349,15,2,21.4
2836,1349,16,2,20.9
2837,1349,17,2,21.6
2838,1349,18,2,21.4
2839,1349,19,2,21.8
2840,1349,20,2,21.4
2841,1349,21,2,20.3
2842,1349,22,2,20.7
2843,1349,23,2,19.5
2844,1349,24,2,18.5
2845,1349,25,2,17.7
2846,1349,26,2,17.1
2847,1349,27,2,16.5
2848,1349,28,2,18.0
2849,1349,29,2,17.8
2850,1349,30,2,16.4
2851,1349,31,2,14.9
4991,1349,1,3,14.4
4992,1349,2,3,14.4
4993,1349,3,3,12.4
4994,1349,4,3,14.4
4995,1349,5,3,14.0
4996,1349,6,3,14.5
4997,1349,7,3,14.0
4998,1349,8,3,16.5
4999,1349,9,3,16.4
5000,1349,10,3,17.0
5001,1349,11,3,16.8
5002,1349,12,3,16.3
5003,1349,13,3,15.5
5004,1349,14,3,13.6
5005,1349,15,3,12.8
5006,1349,16,3,12.6
5007,1349,17,3,12.4
5008,1349,18,3,12.3
5009,1349,19,3,11.8
5010,1349,20,3,12.1
5011,1349,21,3,11.8
5012,1349,22,3,11.8
5013,1349,23,3,11.2
5014,1349,24,3,9.8
5015,1349,25,3,10.3
5016,1349,26,3,8.69
5017,1349,27,3,6.95
5018,1349,28,3,7.43
5019,1349,29,3,7.24
5020,1349,30,3,6.69
5021,1349,31,3,6.48
7161,1349,1,4,6.48
7162,1349,2,4,6.29
7163,1349,3,4,6.1
7164,1349,4,4,6.2
7165,1349,5,4,5.83
