,index,sal,rooz,Month,simineh_Debi
9669,19558,1369,29,12,31.6
9670,19559,1369,30,12,
9671,19560,1369,31,12,
9672,806,1370,1,1,57.8
9673,807,1370,2,1,76.67
9674,808,1370,3,1,93.07
9675,809,1370,4,1,100.8
9676,810,1370,5,1,87.4
9677,811,1370,6,1,81.1
9678,812,1370,7,1,69.2
9679,813,1370,8,1,64.4
9680,814,1370,9,1,62.0
9681,815,1370,10,1,74.1
9682,816,1370,11,1,102.8
9683,817,1370,12,1,134.84
9684,818,1370,13,1,60.2
9685,819,1370,14,1,132.0
9686,820,1370,15,1,106.4
9687,821,1370,16,1,99.3
9688,822,1370,17,1,111.2
9689,823,1370,18,1,119.6
9690,824,1370,19,1,95.1
9691,825,1370,20,1,113.6
9692,826,1370,21,1,122.3
9693,827,1370,22,1,158.08
9694,828,1370,23,1,163.0
9695,829,1370,24,1,178.0
9696,830,1370,25,1,229.17
9697,831,1370,26,1,241.0
9698,832,1370,27,1,231.0
9699,833,1370,28,1,173.0
9700,834,1370,29,1,156.0
9701,835,1370,30,1,148.0
9702,836,1370,31,1,111.2
9703,2511,1370,1,2,104.8
9704,2512,1370,2,2,133.01
9705,2513,1370,3,2,224.92
9706,2514,1370,4,2,196.0
9707,2515,1370,5,2,133.0
9708,2516,1370,6,2,113.6
9709,2517,1370,7,2,111.2
9710,2518,1370,8,2,101.6
9711,2519,1370,9,2,97.2
9712,2520,1370,10,2,99.3
9713,2521,1370,11,2,99.3
9714,2522,1370,12,2,104.0
9715,2523,1370,13,2,86.7
9716,2524,1370,14,2,78.3
9717,2525,1370,15,2,66.4
9718,2526,1370,16,2,60.2
9719,2527,1370,17,2,67.8
9720,2528,1370,18,2,67.8
9721,2529,1370,19,2,77.6
9722,2530,1370,20,2,127.51
9723,2531,1370,21,2,184.75
9724,2532,1370,22,2,86.7
9725,2533,1370,23,2,93.7
9726,2534,1370,24,2,67.1
9727,2535,1370,25,2,117.8
9728,2536,1370,26,2,105.6
9729,2537,1370,27,2,110.4
9730,2538,1370,28,2,115.2
9731,2539,1370,29,2,108.8
9732,2540,1370,30,2,97.2
9733,2541,1370,31,2,82.5
9734,4216,1370,1,3,69.2
9735,4217,1370,2,3,68.5
9736,4218,1370,3,3,69.9
9737,4219,1370,4,3,67.1
9738,4220,1370,5,3,64.4
9739,4221,1370,6,3,59.2
9740,4222,1370,7,3,57.8
9741,4223,1370,8,3,56.0
9742,4224,1370,9,3,49.4
9743,4225,1370,10,3,45.5
9744,4226,1370,11,3,42.0
9745,4227,1370,12,3,38.5
9746,4228,1370,13,3,35.5
9747,4229,1370,14,3,30.6
9748,4230,1370,15,3,28.4
9749,4231,1370,16,3,27.1
9750,4232,1370,17,3,25.5
9751,4233,1370,18,3,23.5
9752,4234,1370,19,3,23.1
9753,4235,1370,20,3,21.9
9754,4236,1370,21,3,19.15
9755,4237,1370,22,3,18.1
9756,4238,1370,23,3,19.5
9757,4239,1370,24,3,17.75
9758,4240,1370,25,3,16.0
9759,4241,1370,26,3,15.4
9760,4242,1370,27,3,14.8
9761,4243,1370,28,3,14.5
9762,4244,1370,29,3,13.3
9763,4245,1370,30,3,12.7
9764,4246,1370,31,3,11.8
9765,5921,1370,1,4,10.6
9766,5922,1370,2,4,10.0
9767,5923,1370,3,4,9.22
9768,5924,1370,4,4,8.44
9769,5925,1370,5,4,8.18
9770,5926,1370,6,4,7.4
9771,5927,1370,7,4,6.96
9772,5928,1370,8,4,7.4
9773,5929,1370,9,4,6.74
9774,5930,1370,10,4,6.74
9775,5931,1370,11,4,6.74
9776,5932,1370,12,4,6.74
9777,5933,1370,13,4,6.08
9778,5934,1370,14,4,6.08
9779,5935,1370,15,4,5.86
9780,5936,1370,16,4,5.02
9781,5937,1370,17,4,3.76
9782,5938,1370,18,4,3.58
9783,5939,1370,19,4,3.58
9784,5940,1370,20,4,3.4
9785,5941,1370,21,4,4.12
9786,5942,1370,22,4,4.48
9787,5943,1370,23,4,4.48
9788,5944,1370,24,4,4.3
9789,5945,1370,25,4,4.48
9790,5946,1370,26,4,4.3
9791,5947,1370,27,4,3.94
9792,5948,1370,28,4,3.76
9793,5949,1370,29,4,3.94
9794,5950,1370,30,4,3.94
9795,5951,1370,31,4,3.25
9796,7626,1370,1,5,3.94
9797,7627,1370,2,5,3.76
9798,7628,1370,3,5,3.76
9799,7629,1370,4,5,3.58
9800,7630,1370,5,5,3.76
9801,7631,1370,6,5,3.76
9802,7632,1370,7,5,3.76
9803,7633,1370,8,5,3.94
9804,7634,1370,9,5,3.76
9805,7635,1370,10,5,3.76
9806,7636,1370,11,5,3.58
9807,7637,1370,12,5,3.1
9808,7638,1370,13,5,3.4
9809,7639,1370,14,5,3.1
9810,7640,1370,15,5,3.25
9811,7641,1370,16,5,2.65
9812,7642,1370,17,5,2.35
9813,7643,1370,18,5,1.76
9814,7644,1370,19,5,2.35
9815,7645,1370,20,5,1.9
9816,7646,1370,21,5,2.05
9817,7647,1370,22,5,2.5
9818,7648,1370,23,5,2.5
9819,7649,1370,24,5,1.9
9820,7650,1370,25,5,1.9
9821,7651,1370,26,5,2.05
9822,7652,1370,27,5,1.9
9823,7653,1370,28,5,2.5
9824,7654,1370,29,5,2.5
9825,7655,1370,30,5,3.94
9826,7656,1370,31,5,2.8
9827,9331,1370,1,6,2.8
9828,9332,1370,2,6,2.65
9829,9333,1370,3,6,2.95
9830,9334,1370,4,6,2.65
9831,9335,1370,5,6,2.65
9832,9336,1370,6,6,2.95
9833,9337,1370,7,6,2.95
9834,9338,1370,8,6,2.8
9835,9339,1370,9,6,2.8
9836,9340,1370,10,6,3.1
9837,9341,1370,11,6,3.94
9838,9342,1370,12,6,4.12
9839,9343,1370,13,6,4.12
9840,9344,1370,14,6,3.76
9841,9345,1370,15,6,4.12
9842,9346,1370,16,6,3.76
9843,9347,1370,17,6,4.12
9844,9348,1370,18,6,3.25
9845,9349,1370,19,6,3.58
9846,9350,1370,20,6,3.94
9847,9351,1370,21,6,5.86
9848,9352,1370,22,6,2.95
9849,9353,1370,23,6,2.65
9850,9354,1370,24,6,2.35
9851,9355,1370,25,6,3.1
9852,9356,1370,26,6,3.1
9853,9357,1370,27,6,3.1
9854,9358,1370,28,6,3.4
9855,9359,1370,29,6,3.25
9856,9360,1370,30,6,3.25
9857,9361,1370,31,6,3.1
9858,11036,1370,1,7,2.06
9859,11037,1370,2,7,2.06
9860,11038,1370,3,7,2.06
9861,11039,1370,4,7,2.06
9862,11040,1370,5,7,2.06
9863,11041,1370,6,7,2.06
9864,11042,1370,7,7,2.06
9865,11043,1370,8,7,2.06
9866,11044,1370,9,7,2.06
9867,11045,1370,10,7,2.06
9868,11046,1370,11,7,2.06
9869,11047,1370,12,7,2.06
9870,11048,1370,13,7,2.06
9871,11049,1370,14,7,2.06
9872,11050,1370,15,7,2.05
9873,11051,1370,16,7,2.05
9874,11052,1370,17,7,2.05
9875,11053,1370,18,7,2.05
9876,11054,1370,19,7,2.05
9877,11055,1370,20,7,2.05
9878,11056,1370,21,7,2.05
9879,11057,1370,22,7,2.05
9880,11058,1370,23,7,2.05
9881,11059,1370,24,7,2.05
9882,11060,1370,25,7,2.05
9883,11061,1370,26,7,2.04
9884,11062,1370,27,7,2.04
9885,11063,1370,28,7,2.04
9886,11064,1370,29,7,2.04
9887,11065,1370,30,7,2.04
9888,11066,1370,31,7,
9889,12741,1370,1,8,2.04
9890,12742,1370,2,8,2.04
9891,12743,1370,3,8,2.04
9892,12744,1370,4,8,2.03
9893,12745,1370,5,8,2.03
9894,12746,1370,6,8,2.03
9895,12747,1370,7,8,2.03
9896,12748,1370,8,8,2.03
9897,12749,1370,9,8,2.03
9898,12750,1370,10,8,2.03
9899,12751,1370,11,8,2.03
9900,12752,1370,12,8,2.03
9901,12753,1370,13,8,2.03
9902,12754,1370,14,8,2.03
9903,12755,1370,15,8,16.22
9904,12756,1370,16,8,2.03
9905,12757,1370,17,8,2.03
9906,12758,1370,18,8,2.03
9907,12759,1370,19,8,2.03
9908,12760,1370,20,8,2.04
9909,12761,1370,21,8,2.04
9910,12762,1370,22,8,2.04
9911,12763,1370,23,8,2.04
9912,12764,1370,24,8,2.04
9913,12765,1370,25,8,2.04
9914,12766,1370,26,8,2.04
9915,12767,1370,27,8,2.04
9916,12768,1370,28,8,2.04
9917,12769,1370,29,8,2.04
9918,12770,1370,30,8,2.04
9919,12771,1370,31,8,
9920,14446,1370,1,9,2.04
9921,14447,1370,2,9,2.04
9922,14448,1370,3,9,2.04
9923,14449,1370,4,9,2.04
9924,14450,1370,5,9,2.04
9925,14451,1370,6,9,2.04
9926,14452,1370,7,9,2.05
9927,14453,1370,8,9,2.05
9928,14454,1370,9,9,2.05
9929,14455,1370,10,9,2.05
9930,14456,1370,11,9,2.05
9931,14457,1370,12,9,2.05
9932,14458,1370,13,9,2.05
9933,14459,1370,14,9,9.76
9934,14460,1370,15,9,14.5
9935,14461,1370,16,9,11.2
9936,14462,1370,17,9,8.96
9937,14463,1370,18,9,22.31
9938,14464,1370,19,9,235.41
9939,14465,1370,20,9,173.0
9940,14466,1370,21,9,53.0
9941,14467,1370,22,9,50.6
9942,14468,1370,23,9,48.8
9943,14469,1370,24,9,37.0
9944,14470,1370,25,9,29.7
9945,14471,1370,26,9,25.5
9946,14472,1370,27,9,22.7
9947,14473,1370,28,9,19.5
9948,14474,1370,29,9,17.4
9949,14475,1370,30,9,15.7
9950,14476,1370,31,9,
9951,16151,1370,1,10,14.8
9952,16152,1370,2,10,12.7
9953,16153,1370,3,10,12.7
9954,16154,1370,4,10,11.5
9955,16155,1370,5,10,11.2
9956,16156,1370,6,10,10.6
9957,16157,1370,7,10,10.0
9958,16158,1370,8,10,10.3
9959,16159,1370,9,10,8.44
9960,16160,1370,10,10,9.74
9961,16161,1370,11,10,9.48
9962,16162,1370,12,10,8.7
9963,16163,1370,13,10,9.48
9964,16164,1370,14,10,10.0
9965,16165,1370,15,10,9.48
9966,16166,1370,16,10,9.48
9967,16167,1370,17,10,10.3
9968,16168,1370,18,10,9.22
9969,16169,1370,19,10,9.22
9970,16170,1370,20,10,8.96
9971,16171,1370,21,10,7.92
9972,16172,1370,22,10,7.92
9973,16173,1370,23,10,8.44
9974,16174,1370,24,10,7.92
9975,16175,1370,25,10,7.92
9976,16176,1370,26,10,8.18
9977,16177,1370,27,10,8.18
9978,16178,1370,28,10,7.4
9979,16179,1370,29,10,7.92
9980,16180,1370,30,10,7.18
9981,16181,1370,31,10,
9982,17856,1370,1,11,7.18
9983,17857,1370,2,11,6.96
9984,17858,1370,3,11,7.92
9985,17859,1370,4,11,7.66
9986,17860,1370,5,11,7.4
9987,17861,1370,6,11,6.74
9988,17862,1370,7,11,6.74
9989,17863,1370,8,11,6.52
9990,17864,1370,9,11,6.08
9991,17865,1370,10,11,6.3
9992,17866,1370,11,11,5.86
9993,17867,1370,12,11,6.3
9994,17868,1370,13,11,6.74
9995,17869,1370,14,11,6.08
9996,17870,1370,15,11,5.64
9997,17871,1370,16,11,5.64
9998,17872,1370,17,11,5.64
9999,17873,1370,18,11,5.64
10000,17874,1370,19,11,5.64
10001,17875,1370,20,11,5.64
10002,17876,1370,21,11,5.86
10003,17877,1370,22,11,5.86
10004,17878,1370,23,11,5.42
10005,17879,1370,24,11,5.86
10006,17880,1370,25,11,5.86
10007,17881,1370,26,11,6.3
10008,17882,1370,27,11,6.08
10009,17883,1370,28,11,6.08
10010,17884,1370,29,11,5.86
10011,17885,1370,30,11,5.86
10012,17886,1370,31,11,
10013,19561,1370,1,12,5.64
10014,19562,1370,2,12,5.86
10015,19563,1370,3,12,9.22
10016,19564,1370,4,12,10.6
10017,19565,1370,5,12,35.45
10018,19566,1370,6,12,116.94
10019,19567,1370,7,12,73.4
10020,19568,1370,8,12,42.0
10021,19569,1370,9,12,40.0
10022,19570,1370,10,12,33.5
10023,19571,1370,11,12,28.8
10024,19572,1370,12,12,25.9
10025,19573,1370,13,12,23.9
10026,19574,1370,14,12,22.3
10027,19575,1370,15,12,20.7
10028,19576,1370,16,12,19.9
10029,19577,1370,17,12,20.3
10030,19578,1370,18,12,20.3
10031,19579,1370,19,12,19.15
10032,19580,1370,20,12,19.15
10033,19581,1370,21,12,18.8
10034,19582,1370,22,12,18.8
10035,19583,1370,23,12,18.45
10036,19584,1370,24,12,18.1
10037,19585,1370,25,12,18.8
10038,19586,1370,26,12,23.5
10039,19587,1370,27,12,33.5
10040,19588,1370,28,12,39.0
10041,19589,1370,29,12,50.0
10042,19590,1370,30,12,57.2
10043,19591,1370,31,12,
10044,837,1371,1,1,70.0
10045,838,1371,2,1,68.2
10046,839,1371,3,1,65.8
10047,840,1371,4,1,56.8
10048,841,1371,5,1,53.8
10049,842,1371,6,1,55.0
10050,843,1371,7,1,55.6
10051,844,1371,8,1,60.4
10052,845,1371,9,1,67.0
10053,846,1371,10,1,72.4
10054,847,1371,11,1,77.8
10055,848,1371,12,1,82.6
10056,849,1371,13,1,83.8
10057,850,1371,14,1,88.6
10058,851,1371,15,1,99.4
10059,852,1371,16,1,96.4
10060,853,1371,17,1,84.4
10061,854,1371,18,1,81.4
10062,855,1371,19,1,104.54
10063,856,1371,20,1,220.45
10064,857,1371,21,1,226.8
10065,858,1371,22,1,191.6
10066,859,1371,23,1,166.0
10067,860,1371,24,1,150.6
10068,861,1371,25,1,128.4
10069,862,1371,26,1,111.2
10070,863,1371,27,1,103.5
10071,864,1371,28,1,99.4
10072,865,1371,29,1,97.0
10073,866,1371,30,1,86.8
10074,867,1371,31,1,82.0
10075,2542,1371,1,2,83.8
10076,2543,1371,2,2,79.0
10077,2544,1371,3,2,73.6
10078,2545,1371,4,2,65.2
10079,2546,1371,5,2,55.0
10080,2547,1371,6,2,79.96
10081,2548,1371,7,2,126.55
10082,2549,1371,8,2,89.2
10083,2550,1371,9,2,64.6
10084,2551,1371,10,2,73.6
10085,2552,1371,11,2,70.0
10086,2553,1371,12,2,64.0
10087,2554,1371,13,2,62.8
10088,2555,1371,14,2,64.0
10089,2556,1371,15,2,58.0
10090,2557,1371,16,2,56.2
10091,2558,1371,17,2,55.6
10092,2559,1371,18,2,60.4
10093,2560,1371,19,2,64.0
10094,2561,1371,20,2,59.8
10095,2562,1371,21,2,56.2
10096,2563,1371,22,2,55.6
10097,2564,1371,23,2,112.62
10098,2565,1371,24,2,233.27
10099,2566,1371,25,2,142.6
10100,2567,1371,26,2,106.3
10101,2568,1371,27,2,88.6
10102,2569,1371,28,2,77.8
10103,2570,1371,29,2,70.0
10104,2571,1371,30,2,61.0
10105,2572,1371,31,2,56.2
10106,4247,1371,1,3,48.4
10107,4248,1371,2,3,45.0
10108,4249,1371,3,3,46.6
10109,4250,1371,4,3,42.5
10110,4251,1371,5,3,39.0
10111,4252,1371,6,3,36.0
10112,4253,1371,7,3,33.5
10113,4254,1371,8,3,29.65
10114,4255,1371,9,3,27.4
10115,4256,1371,10,3,24.9
10116,4257,1371,11,3,26.5
10117,4258,1371,12,3,27.4
10118,4259,1371,13,3,25.3
10119,4260,1371,14,3,23.7
10120,4261,1371,15,3,22.1
10121,4262,1371,16,3,19.7
10122,4263,1371,17,3,17.1
10123,4264,1371,18,3,15.7
10124,4265,1371,19,3,14.3
10125,4266,1371,20,3,13.25
10126,4267,1371,21,3,11.85
10127,4268,1371,22,3,11.5
10128,4269,1371,23,3,11.21
10129,4270,1371,24,3,8.89
10130,4271,1371,25,3,8.89
10131,4272,1371,26,3,7.4
10132,4273,1371,27,3,6.92
10133,4274,1371,28,3,6.92
10134,4275,1371,29,3,7.88
10135,4276,1371,30,3,7.64
10136,4277,1371,31,3,7.4
10137,5952,1371,1,4,7.16
10138,5953,1371,2,4,6.92
10139,5954,1371,3,4,6.2
10140,5955,1371,4,4,5.99
10141,5956,1371,5,4,5.36
10142,5957,1371,6,4,5.78
10143,5958,1371,7,4,5.36
10144,5959,1371,8,4,5.36
10145,5960,1371,9,4,5.15
10146,5961,1371,10,4,5.15
10147,5962,1371,11,4,5.15
10148,5963,1371,12,4,4.73
10149,5964,1371,13,4,4.52
10150,5965,1371,14,4,4.52
10151,5966,1371,15,4,5.36
10152,5967,1371,16,4,4.94
10153,5968,1371,17,4,5.36
10154,5969,1371,18,4,5.36
10155,5970,1371,19,4,5.36
10156,5971,1371,20,4,5.36
10157,5972,1371,21,4,5.36
10158,5973,1371,22,4,5.36
10159,5974,1371,23,4,5.36
10160,5975,1371,24,4,5.36
10161,5976,1371,25,4,5.36
10162,5977,1371,26,4,5.15
10163,5978,1371,27,4,4.52
10164,5979,1371,28,4,4.52
10165,5980,1371,29,4,4.52
10166,5981,1371,30,4,4.1
10167,5982,1371,31,4,4.1
10168,7657,1371,1,5,4.52
10169,7658,1371,2,5,3.78
10170,7659,1371,3,5,3.94
10171,7660,1371,4,5,3.78
10172,7661,1371,5,5,3.3
10173,7662,1371,6,5,3.46
10174,7663,1371,7,5,3.78
10175,7664,1371,8,5,3.62
10176,7665,1371,9,5,3.62
10177,7666,1371,10,5,3.14
10178,7667,1371,11,5,2.82
10179,7668,1371,12,5,3.14
10180,7669,1371,13,5,2.82
10181,7670,1371,14,5,3.14
10182,7671,1371,15,5,3.3
10183,7672,1371,16,5,2.5
10184,7673,1371,17,5,2.82
10185,7674,1371,18,5,2.82
10186,7675,1371,19,5,2.18
10187,7676,1371,20,5,2.18
10188,7677,1371,21,5,2.34
10189,7678,1371,22,5,2.18
10190,7679,1371,23,5,2.02
10191,7680,1371,24,5,2.02
10192,7681,1371,25,5,2.34
10193,7682,1371,26,5,2.34
10194,7683,1371,27,5,2.34
10195,7684,1371,28,5,2.18
10196,7685,1371,29,5,1.07
10197,7686,1371,30,5,1.06
10198,7687,1371,31,5,1.86
10199,9362,1371,1,6,2.02
10200,9363,1371,2,6,2.02
10201,9364,1371,3,6,2.18
10202,9365,1371,4,6,2.5
10203,9366,1371,5,6,2.34
10204,9367,1371,6,6,2.18
10205,9368,1371,7,6,2.02
10206,9369,1371,8,6,2.5
10207,9370,1371,9,6,2.34
10208,9371,1371,10,6,2.5
10209,9372,1371,11,6,2.5
10210,9373,1371,12,6,2.18
10211,9374,1371,13,6,2.18
10212,9375,1371,14,6,2.02
10213,9376,1371,15,6,1.7
10214,9377,1371,16,6,1.54
10215,9378,1371,17,6,1.38
10216,9379,1371,18,6,1.7
10217,9380,1371,19,6,1.38
10218,9381,1371,20,6,1.38
10219,9382,1371,21,6,1.7
10220,9383,1371,22,6,2.28
10221,9384,1371,23,6,2.02
10222,9385,1371,24,6,2.02
10223,9386,1371,25,6,2.18
10224,9387,1371,26,6,1.86
10225,9388,1371,27,6,1.86
10226,9389,1371,28,6,2.02
10227,9390,1371,29,6,3.14
10228,9391,1371,30,6,2.5
10229,9392,1371,31,6,2.18
10230,11067,1371,1,7,3.1
10231,11068,1371,2,7,3.0
10232,11069,1371,3,7,3.0
10233,11070,1371,4,7,3.0
10234,11071,1371,5,7,2.9
10235,11072,1371,6,7,2.9
10236,11073,1371,7,7,2.9
10237,11074,1371,8,7,2.8
10238,11075,1371,9,7,2.8
10239,11076,1371,10,7,2.7
10240,11077,1371,11,7,2.7
10241,11078,1371,12,7,2.7
10242,11079,1371,13,7,2.6
10243,11080,1371,14,7,2.6
10244,11081,1371,15,7,2.6
10245,11082,1371,16,7,2.5
10246,11083,1371,17,7,2.5
10247,11084,1371,18,7,2.5
10248,11085,1371,19,7,2.18
10249,11086,1371,20,7,2.34
10250,11087,1371,21,7,2.18
10251,11088,1371,22,7,1.38
10252,11089,1371,23,7,1.38
10253,11090,1371,24,7,1.06
10254,11091,1371,25,7,1.06
10255,11092,1371,26,7,1.06
10256,11093,1371,27,7,1.06
10257,11094,1371,28,7,0.9
10258,11095,1371,29,7,1.22
10259,11096,1371,30,7,0.9
10260,11097,1371,31,7,
10261,12772,1371,1,8,0.9
10262,12773,1371,2,8,0.9
10263,12774,1371,3,8,0.9
10264,12775,1371,4,8,0.9
10265,12776,1371,5,8,0.9
10266,12777,1371,6,8,1.06
10267,12778,1371,7,8,1.06
10268,12779,1371,8,8,1.38
10269,12780,1371,9,8,1.86
10270,12781,1371,10,8,2.18
10271,12782,1371,11,8,2.02
10272,12783,1371,12,8,2.02
10273,12784,1371,13,8,1.54
10274,12785,1371,14,8,1.54
10275,12786,1371,15,8,1.54
10276,12787,1371,16,8,2.18
10277,12788,1371,17,8,3.14
10278,12789,1371,18,8,3.78
10279,12790,1371,19,8,4.1
10280,12791,1371,20,8,4.52
10281,12792,1371,21,8,6.44
10282,12793,1371,22,8,8.12
10283,12794,1371,23,8,11.21
10284,12795,1371,24,8,10.05
10285,12796,1371,25,8,7.64
10286,12797,1371,26,8,7.16
10287,12798,1371,27,8,6.68
10288,12799,1371,28,8,5.99
10289,12800,1371,29,8,5.78
10290,12801,1371,30,8,5.78
10291,12802,1371,31,8,
10292,14477,1371,1,9,4.31
10293,14478,1371,2,9,3.62
10294,14479,1371,3,9,6.2
10295,14480,1371,4,9,13.6
10296,14481,1371,5,9,10.92
10297,14482,1371,6,9,10.63
10298,14483,1371,7,9,11.5
10299,14484,1371,8,9,10.34
10300,14485,1371,9,9,9.18
10301,14486,1371,10,9,7.88
10302,14487,1371,11,9,8.12
10303,14488,1371,12,9,7.88
10304,14489,1371,13,9,10.05
10305,14490,1371,14,9,10.63
10306,14491,1371,15,9,10.63
10307,14492,1371,16,9,11.21
10308,14493,1371,17,9,11.5
10309,14494,1371,18,9,10.92
10310,14495,1371,19,9,10.34
10311,14496,1371,20,9,10.34
10312,14497,1371,21,9,9.76
10313,14498,1371,22,9,9.76
10314,14499,1371,23,9,9.47
10315,14500,1371,24,9,11.21
10316,14501,1371,25,9,63.35
10317,14502,1371,26,9,121.18
10318,14503,1371,27,9,88.3
10319,14504,1371,28,9,48.0
10320,14505,1371,29,9,31.5
10321,14506,1371,30,9,22.6
10322,14507,1371,31,9,
10323,16182,1371,1,10,17.0
10324,16183,1371,2,10,15.95
10325,16184,1371,3,10,13.85
10326,16185,1371,4,10,12.0
10327,16186,1371,5,10,9.58
10328,16187,1371,6,10,8.66
10329,16188,1371,7,10,8.43
10330,16189,1371,8,10,7.74
10331,16190,1371,9,10,7.05
10332,16191,1371,10,10,6.59
10333,16192,1371,11,10,6.13
10334,16193,1371,12,10,5.9
10335,16194,1371,13,10,5.33
10336,16195,1371,14,10,5.14
10337,16196,1371,15,10,4.95
10338,16197,1371,16,10,4.57
10339,16198,1371,17,10,4.57
10340,16199,1371,18,10,4.76
10341,16200,1371,19,10,5.33
10342,16201,1371,20,10,6.59
10343,16202,1371,21,10,13.02
10344,16203,1371,22,10,12.0
10345,16204,1371,23,10,9.81
10346,16205,1371,24,10,9.35
10347,16206,1371,25,10,8.89
10348,16207,1371,26,10,8.2
10349,16208,1371,27,10,6.59
10350,16209,1371,28,10,6.13
10351,16210,1371,29,10,6.59
10352,16211,1371,30,10,6.13
10353,16212,1371,31,10,
10354,17887,1371,1,11,5.71
10355,17888,1371,2,11,5.33
10356,17889,1371,3,11,4.95
10357,17890,1371,4,11,4.76
10358,17891,1371,5,11,5.14
10359,17892,1371,6,11,5.14
10360,17893,1371,7,11,5.14
10361,17894,1371,8,11,4.95
10362,17895,1371,9,11,5.14
10363,17896,1371,10,11,6.36
10364,17897,1371,11,11,6.82
10365,17898,1371,12,11,7.28
10366,17899,1371,13,11,8.66
10367,17900,1371,14,11,11.7
10368,17901,1371,15,11,15.65
10369,17902,1371,16,11,14.2
10370,17903,1371,17,11,11.7
10371,17904,1371,18,11,10.04
10372,17905,1371,19,11,10.5
10373,17906,1371,20,11,10.04
10374,17907,1371,21,11,9.81
10375,17908,1371,22,11,9.81
10376,17909,1371,23,11,10.04
10377,17910,1371,24,11,8.66
10378,17911,1371,25,11,8.89
10379,17912,1371,26,11,8.89
10380,17913,1371,27,11,8.66
10381,17914,1371,28,11,8.2
10382,17915,1371,29,11,7.97
10383,17916,1371,30,11,7.74
10384,17917,1371,31,11,
10385,19592,1371,1,12,8.2
10386,19593,1371,2,12,11.7
10387,19594,1371,3,12,51.84
10388,19595,1371,4,12,61.0
10389,19596,1371,5,12,55.6
10390,19597,1371,6,12,48.4
10391,19598,1371,7,12,46.0
10392,19599,1371,8,12,48.4
10393,19600,1371,9,12,51.97
10394,19601,1371,10,12,79.6
10395,19602,1371,11,12,79.6
10396,19603,1371,12,12,71.8
10397,19604,1371,13,12,66.4
10398,19605,1371,14,12,65.8
10399,19606,1371,15,12,71.8
10400,19607,1371,16,12,63.4
10401,19608,1371,17,12,86.76
10402,19609,1371,18,12,152.01
10403,19610,1371,19,12,135.6
10404,19611,1371,20,12,120.4
10405,19612,1371,21,12,114.0
10406,19613,1371,22,12,89.8
10407,19614,1371,23,12,80.8
10408,19615,1371,24,12,71.2
10409,19616,1371,25,12,68.8
10410,19617,1371,26,12,84.75
10411,19618,1371,27,12,60.4
10412,19619,1371,28,12,64.0
10413,19620,1371,29,12,61.0
10414,19621,1371,30,12,
10415,19622,1371,31,12,
10416,868,1372,1,1,53.5
10417,869,1372,2,1,60.6
10418,870,1372,3,1,66.0
10419,871,1372,4,1,62.4
10420,872,1372,5,1,61.2
10421,873,1372,6,1,68.4
10422,874,1372,7,1,62.53
10423,875,1372,8,1,58.8
10424,876,1372,9,1,55.8
10425,877,1372,10,1,55.8
10426,878,1372,11,1,54.0
10427,879,1372,12,1,57.0
10428,880,1372,13,1,66.6
10429,881,1372,14,1,79.2
10430,882,1372,15,1,69.6
10431,883,1372,16,1,57.6
10432,884,1372,17,1,50.0
10433,885,1372,18,1,46.5
10434,886,1372,19,1,42.0
10435,887,1372,20,1,40.5
10436,888,1372,21,1,40.0
10437,889,1372,22,1,35.5
10438,890,1372,23,1,31.5
10439,891,1372,24,1,28.2
10440,892,1372,25,1,26.2
10441,893,1372,26,1,24.4
10442,894,1372,27,1,21.8
10443,895,1372,28,1,20.2
10444,896,1372,29,1,17.8
10445,897,1372,30,1,15.8
10446,898,1372,31,1,14.0
10447,2573,1372,1,2,12.5
10448,2574,1372,2,2,10.7
10449,2575,1372,3,2,8.9
10450,2576,1372,4,2,7.8
10451,2577,1372,5,2,7.8
10452,2578,1372,6,2,8.3
10453,2579,1372,7,2,14.9
10454,2580,1372,8,2,25.8
10455,2581,1372,9,2,19.8
10456,2582,1372,10,2,20.2
10457,2583,1372,11,2,20.6
10458,2584,1372,12,2,26.2
10459,2585,1372,13,2,17.0
10460,2586,1372,14,2,15.8
10461,2587,1372,15,2,14.9
10462,2588,1372,16,2,13.7
10463,2589,1372,17,2,14.6
10464,2590,1372,18,2,13.7
10465,2591,1372,19,2,12.5
10466,2592,1372,20,2,10.7
10467,2593,1372,21,2,9.2
10468,2594,1372,22,2,8.6
10469,2595,1372,23,2,7.8
10470,2596,1372,24,2,7.4
10471,2597,1372,25,2,7.4
10472,2598,1372,26,2,7.4
10473,2599,1372,27,2,7.0
10474,2600,1372,28,2,6.4
10475,2601,1372,29,2,5.8
10476,2602,1372,30,2,5.2
10477,2603,1372,31,2,5.4
10478,4278,1372,1,3,6.4
10479,4279,1372,2,3,6.6
10480,4280,1372,3,3,5.2
10481,4281,1372,4,3,5.09
10482,4282,1372,5,3,4.97
10483,4283,1372,6,3,4.86
10484,4284,1372,7,3,4.74
10485,4285,1372,8,3,4.63
10486,4286,1372,9,3,4.52
10487,4287,1372,10,3,4.4
10488,4288,1372,11,3,4.29
10489,4289,1372,12,3,4.17
10490,4290,1372,13,3,4.06
10491,4291,1372,14,3,3.95
10492,4292,1372,15,3,3.83
10493,4293,1372,16,3,3.72
10494,4294,1372,17,3,3.6
10495,4295,1372,18,3,3.49
10496,4296,1372,19,3,3.38
10497,4297,1372,20,3,3.26
10498,4298,1372,21,3,3.15
