,sal,rooz,Month,zola_Debi
9071,1375,20,7,
9072,1375,21,7,
9073,1375,22,7,
9074,1375,23,7,
9075,1375,24,7,
9076,1375,25,7,
9077,1375,26,7,
9078,1375,27,7,
9079,1375,28,7,
9080,1375,29,7,
9081,1375,30,7,
9082,1375,31,7,
10447,1375,1,8,
10448,1375,2,8,
10449,1375,3,8,
10450,1375,4,8,
10451,1375,5,8,
10452,1375,6,8,
10453,1375,7,8,
10454,1375,8,8,
10455,1375,9,8,
10456,1375,10,8,0.98
10457,1375,11,8,0.94
10458,1375,12,8,0.79
10459,1375,13,8,0.79
10460,1375,14,8,0.7
10461,1375,15,8,0.7
10462,1375,16,8,0.6
10463,1375,17,8,
10464,1375,18,8,
10465,1375,19,8,
10466,1375,20,8,
10467,1375,21,8,
10468,1375,22,8,
10469,1375,23,8,
10470,1375,24,8,
10471,1375,25,8,0.84
10472,1375,26,8,0.7
10473,1375,27,8,0.98
10474,1375,28,8,0.98
10475,1375,29,8,1.03
10476,1375,30,8,0.98
10477,1375,31,8,
11842,1375,1,9,0.94
11843,1375,2,9,0.84
11844,1375,3,9,0.84
11845,1375,4,9,0.84
11846,1375,5,9,0.89
11847,1375,6,9,0.79
11848,1375,7,9,0.79
11849,1375,8,9,0.98
11850,1375,9,9,0.94
11851,1375,10,9,0.98
11852,1375,11,9,0.94
11853,1375,12,9,0.79
11854,1375,13,9,0.79
11855,1375,14,9,0.74
11856,1375,15,9,0.6
11857,1375,16,9,0.6
11858,1375,17,9,0.74
11859,1375,18,9,2.34
11860,1375,19,9,1.38
11861,1375,20,9,1.46
11862,1375,21,9,2.47
11863,1375,22,9,2.72
11864,1375,23,9,2.6
11865,1375,24,9,3.1
11866,1375,25,9,2.47
11867,1375,26,9,1.84
11868,1375,27,9,1.38
11869,1375,28,9,1.3
11870,1375,29,9,1.38
11871,1375,30,9,1.38
11872,1375,31,9,
13237,1375,1,10,1.38
13238,1375,2,10,1.46
13239,1375,3,10,1.38
13240,1375,4,10,1.38
13241,1375,5,10,1.38
13242,1375,6,10,1.38
13243,1375,7,10,0.79
13244,1375,8,10,0.89
13245,1375,9,10,0.98
13246,1375,10,10,0.94
13247,1375,11,10,1.16
13248,1375,12,10,1.08
13249,1375,13,10,1.23
13250,1375,14,10,1.61
13251,1375,15,10,1.84
13252,1375,16,10,1.76
13253,1375,17,10,1.46
13254,1375,18,10,1.03
13255,1375,19,10,0.98
13256,1375,20,10,1.08
13257,1375,21,10,1.08
13258,1375,22,10,1.08
13259,1375,23,10,1.08
13260,1375,24,10,1.03
13261,1375,25,10,1.03
13262,1375,26,10,1.08
13263,1375,27,10,1.08
13264,1375,28,10,1.23
13265,1375,29,10,1.16
13266,1375,30,10,0.98
13267,1375,31,10,
14632,1375,1,11,0.94
14633,1375,2,11,0.94
14634,1375,3,11,0.89
14635,1375,4,11,0.89
14636,1375,5,11,0.84
14637,1375,6,11,0.84
14638,1375,7,11,0.84
14639,1375,8,11,0.84
14640,1375,9,11,0.98
14641,1375,10,11,0.94
14642,1375,11,11,1.03
14643,1375,12,11,1.03
14644,1375,13,11,1.08
14645,1375,14,11,1.08
14646,1375,15,11,1.08
14647,1375,16,11,1.16
14648,1375,17,11,1.23
14649,1375,18,11,1.23
14650,1375,19,11,1.3
14651,1375,20,11,1.3
14652,1375,21,11,1.23
14653,1375,22,11,1.23
14654,1375,23,11,1.23
14655,1375,24,11,1.3
14656,1375,25,11,1.3
14657,1375,26,11,1.08
14658,1375,27,11,0.94
14659,1375,28,11,0.94
14660,1375,29,11,1.16
14661,1375,30,11,1.38
14662,1375,31,11,
16027,1375,1,12,1.23
16028,1375,2,12,1.16
16029,1375,3,12,1.16
16030,1375,4,12,1.23
16031,1375,5,12,1.16
16032,1375,6,12,1.16
16033,1375,7,12,1.16
16034,1375,8,12,1.16
16035,1375,9,12,1.23
16036,1375,10,12,1.38
16037,1375,11,12,1.61
16038,1375,12,12,1.61
16039,1375,13,12,1.61
16040,1375,14,12,1.23
16041,1375,15,12,1.3
16042,1375,16,12,1.16
16043,1375,17,12,1.23
16044,1375,18,12,1.03
16045,1375,19,12,0.94
16046,1375,20,12,0.98
16047,1375,21,12,1.03
16048,1375,22,12,2.6
16049,1375,23,12,2.22
16050,1375,24,12,1.97
16051,1375,25,12,1.76
16052,1375,26,12,1.97
16053,1375,27,12,2.09
16054,1375,28,12,2.09
16055,1375,29,12,2.09
16056,1375,30,12,1.97
16057,1375,31,12,
713,1376,1,1,1.16
714,1376,2,1,1.25
715,1376,3,1,1.25
716,1376,4,1,1.16
717,1376,5,1,1.16
718,1376,6,1,1.06
719,1376,7,1,0.96
720,1376,8,1,0.96
721,1376,9,1,0.9
722,1376,10,1,0.9
723,1376,11,1,1.84
724,1376,12,1,1.25
725,1376,13,1,1.16
726,1376,14,1,1.25
727,1376,15,1,1.65
728,1376,16,1,1.06
729,1376,17,1,0.96
730,1376,18,1,0.78
731,1376,19,1,0.78
732,1376,20,1,0.84
733,1376,21,1,0.84
734,1376,22,1,1.25
735,1376,23,1,1.16
736,1376,24,1,1.06
737,1376,25,1,0.96
738,1376,26,1,1.06
739,1376,27,1,1.06
740,1376,28,1,1.06
741,1376,29,1,1.06
742,1376,30,1,0.96
743,1376,31,1,1.06
2108,1376,1,2,0.84
2109,1376,2,2,0.72
2110,1376,3,2,0.6
2111,1376,4,2,0.26
2112,1376,5,2,0.12
2113,1376,6,2,0.54
2114,1376,7,2,0.54
2115,1376,8,2,0.54
2116,1376,9,2,1.16
2117,1376,10,2,0.78
2118,1376,11,2,0.66
2119,1376,12,2,0.33
2120,1376,13,2,0.33
2121,1376,14,2,0.33
2122,1376,15,2,0.33
2123,1376,16,2,0.31
2124,1376,17,2,0.31
2125,1376,18,2,0.31
2126,1376,19,2,0.31
2127,1376,20,2,
2128,1376,21,2,
2129,1376,22,2,0.24
2130,1376,23,2,0.26
2131,1376,24,2,0.26
2132,1376,25,2,0.19
2133,1376,26,2,0.12
2134,1376,27,2,0.14
2135,1376,28,2,
2136,1376,29,2,
2137,1376,30,2,
2138,1376,31,2,
3503,1376,1,3,
3504,1376,2,3,
3505,1376,3,3,
3506,1376,4,3,
3507,1376,5,3,
3508,1376,6,3,
3509,1376,7,3,
3510,1376,8,3,
3511,1376,9,3,2.76
3512,1376,10,3,5.66
3513,1376,11,3,3.92
3514,1376,12,3,0.96
3515,1376,13,3,
3516,1376,14,3,
3517,1376,15,3,
3518,1376,16,3,
3519,1376,17,3,
3520,1376,18,3,
3521,1376,19,3,
3522,1376,20,3,
3523,1376,21,3,
3524,1376,22,3,
3525,1376,23,3,
3526,1376,24,3,
3527,1376,25,3,
3528,1376,26,3,
3529,1376,27,3,
3530,1376,28,3,
3531,1376,29,3,
3532,1376,30,3,
3533,1376,31,3,
4898,1376,1,4,
4899,1376,2,4,
4900,1376,3,4,
4901,1376,4,4,
4902,1376,5,4,
4903,1376,6,4,
4904,1376,7,4,
4905,1376,8,4,
4906,1376,9,4,
4907,1376,10,4,
4908,1376,11,4,
4909,1376,12,4,
4910,1376,13,4,
4911,1376,14,4,2.53
4912,1376,15,4,
4913,1376,16,4,
4914,1376,17,4,
4915,1376,18,4,
4916,1376,19,4,
4917,1376,20,4,
4918,1376,21,4,
4919,1376,22,4,
4920,1376,23,4,
4921,1376,24,4,
4922,1376,25,4,
4923,1376,26,4,
4924,1376,27,4,
4925,1376,28,4,
4926,1376,29,4,
4927,1376,30,4,
4928,1376,31,4,
6293,1376,1,5,
6294,1376,2,5,
6295,1376,3,5,
6296,1376,4,5,
6297,1376,5,5,
6298,1376,6,5,
6299,1376,7,5,
6300,1376,8,5,
6301,1376,9,5,19.9
6302,1376,10,5,0.42
6303,1376,11,5,1.05
6304,1376,12,5,20.1
6305,1376,13,5,0.18
6306,1376,14,5,
6307,1376,15,5,
6308,1376,16,5,
6309,1376,17,5,
6310,1376,18,5,
6311,1376,19,5,
6312,1376,20,5,
6313,1376,21,5,
6314,1376,22,5,
6315,1376,23,5,
6316,1376,24,5,
6317,1376,25,5,
6318,1376,26,5,
6319,1376,27,5,
6320,1376,28,5,
6321,1376,29,5,
6322,1376,30,5,
6323,1376,31,5,
7688,1376,1,6,
7689,1376,2,6,
7690,1376,3,6,
7691,1376,4,6,
7692,1376,5,6,
7693,1376,6,6,
7694,1376,7,6,
7695,1376,8,6,
7696,1376,9,6,
7697,1376,10,6,
7698,1376,11,6,
7699,1376,12,6,
7700,1376,13,6,
7701,1376,14,6,
7702,1376,15,6,
7703,1376,16,6,
7704,1376,17,6,
7705,1376,18,6,
7706,1376,19,6,
7707,1376,20,6,
7708,1376,21,6,
7709,1376,22,6,
7710,1376,23,6,
7711,1376,24,6,
7712,1376,25,6,
7713,1376,26,6,
7714,1376,27,6,
7715,1376,28,6,
7716,1376,29,6,
7717,1376,30,6,
7718,1376,31,6,
9083,1376,1,7,
9084,1376,2,7,
9085,1376,3,7,
9086,1376,4,7,
9087,1376,5,7,
9088,1376,6,7,
9089,1376,7,7,
9090,1376,8,7,
9091,1376,9,7,
9092,1376,10,7,
9093,1376,11,7,
9094,1376,12,7,
9095,1376,13,7,
9096,1376,14,7,
9097,1376,15,7,
9098,1376,16,7,
9099,1376,17,7,
9100,1376,18,7,
9101,1376,19,7,
9102,1376,20,7,
9103,1376,21,7,
9104,1376,22,7,
9105,1376,23,7,
9106,1376,24,7,
9107,1376,25,7,
9108,1376,26,7,
9109,1376,27,7,
9110,1376,28,7,
9111,1376,29,7,
9112,1376,30,7,
9113,1376,31,7,
10478,1376,1,8,
10479,1376,2,8,
10480,1376,3,8,
10481,1376,4,8,
10482,1376,5,8,
10483,1376,6,8,
10484,1376,7,8,
10485,1376,8,8,
10486,1376,9,8,
10487,1376,10,8,
10488,1376,11,8,
10489,1376,12,8,
10490,1376,13,8,
10491,1376,14,8,
10492,1376,15,8,
10493,1376,16,8,
10494,1376,17,8,
10495,1376,18,8,
10496,1376,19,8,
10497,1376,20,8,
10498,1376,21,8,
10499,1376,22,8,
10500,1376,23,8,
10501,1376,24,8,
10502,1376,25,8,
10503,1376,26,8,
10504,1376,27,8,
10505,1376,28,8,2.77
10506,1376,29,8,1.55
10507,1376,30,8,0.96
10508,1376,31,8,
11873,1376,1,9,
11874,1376,2,9,
11875,1376,3,9,
11876,1376,4,9,0.01
11877,1376,5,9,0.02
11878,1376,6,9,0.03
11879,1376,7,9,0.04
11880,1376,8,9,0.06
11881,1376,9,9,0.07
11882,1376,10,9,0.08
11883,1376,11,9,0.09
11884,1376,12,9,0.1
11885,1376,13,9,0.11
11886,1376,14,9,0.12
11887,1376,15,9,0.13
11888,1376,16,9,0.14
11889,1376,17,9,0.16
11890,1376,18,9,0.17
11891,1376,19,9,0.18
11892,1376,20,9,0.19
11893,1376,21,9,0.2
11894,1376,22,9,0.21
11895,1376,23,9,0.22
11896,1376,24,9,0.23
11897,1376,25,9,0.24
11898,1376,26,9,0.25
11899,1376,27,9,0.27
11900,1376,28,9,0.28
11901,1376,29,9,0.29
11902,1376,30,9,0.3
11903,1376,31,9,
13268,1376,1,10,0.31
13269,1376,2,10,0.33
13270,1376,3,10,0.35
13271,1376,4,10,0.37
13272,1376,5,10,0.39
13273,1376,6,10,0.41
13274,1376,7,10,0.43
13275,1376,8,10,0.45
13276,1376,9,10,0.47
13277,1376,10,10,0.49
13278,1376,11,10,0.51
13279,1376,12,10,0.53
13280,1376,13,10,0.55
13281,1376,14,10,0.57
13282,1376,15,10,0.59
13283,1376,16,10,0.61
13284,1376,17,10,0.63
13285,1376,18,10,0.65
13286,1376,19,10,0.67
13287,1376,20,10,0.69
13288,1376,21,10,0.71
13289,1376,22,10,0.73
13290,1376,23,10,0.76
13291,1376,24,10,0.78
13292,1376,25,10,0.8
13293,1376,26,10,0.82
13294,1376,27,10,0.84
13295,1376,28,10,0.86
13296,1376,29,10,0.88
13297,1376,30,10,0.9
13298,1376,31,10,
14663,1376,1,11,0.92
14664,1376,2,11,0.94
14665,1376,3,11,0.96
14666,1376,4,11,0.98
14667,1376,5,11,1.0
14668,1376,6,11,1.02
14669,1376,7,11,1.04
14670,1376,8,11,1.06
14671,1376,9,11,1.08
14672,1376,10,11,1.1
14673,1376,11,11,1.12
14674,1376,12,11,1.14
14675,1376,13,11,1.16
14676,1376,14,11,1.16
14677,1376,15,11,1.16
14678,1376,16,11,1.16
14679,1376,17,11,1.25
14680,1376,18,11,1.25
14681,1376,19,11,1.25
14682,1376,20,11,1.25
14683,1376,21,11,1.16
14684,1376,22,11,1.35
14685,1376,23,11,1.06
14686,1376,24,11,1.06
14687,1376,25,11,1.16
14688,1376,26,11,1.16
14689,1376,27,11,1.16
14690,1376,28,11,1.25
14691,1376,29,11,1.25
14692,1376,30,11,1.25
14693,1376,31,11,
16058,1376,1,12,1.06
16059,1376,2,12,0.9
16060,1376,3,12,0.78
16061,1376,4,12,0.72
16062,1376,5,12,0.96
16063,1376,6,12,0.96
16064,1376,7,12,0.72
16065,1376,8,12,0.9
16066,1376,9,12,1.25
16067,1376,10,12,0.9
16068,1376,11,12,0.96
16069,1376,12,12,0.96
16070,1376,13,12,1.25
16071,1376,14,12,1.45
16072,1376,15,12,1.35
16073,1376,16,12,1.45
16074,1376,17,12,1.25
16075,1376,18,12,1.25
16076,1376,19,12,1.16
16077,1376,20,12,1.25
16078,1376,21,12,1.35
16079,1376,22,12,1.45
16080,1376,23,12,1.55
16081,1376,24,12,1.45
16082,1376,25,12,1.25
16083,1376,26,12,1.25
16084,1376,27,12,1.25
16085,1376,28,12,1.06
16086,1376,29,12,1.25
16087,1376,30,12,
16088,1376,31,12,
744,1377,1,1,
745,1377,2,1,
746,1377,3,1,
747,1377,4,1,
748,1377,5,1,
749,1377,6,1,
750,1377,7,1,
751,1377,8,1,
752,1377,9,1,
753,1377,10,1,
754,1377,11,1,
755,1377,12,1,
756,1377,13,1,5.7
757,1377,14,1,0.84
758,1377,15,1,
759,1377,16,1,
760,1377,17,1,
761,1377,18,1,
762,1377,19,1,
763,1377,20,1,
764,1377,21,1,
765,1377,22,1,
766,1377,23,1,
767,1377,24,1,
768,1377,25,1,
769,1377,26,1,
770,1377,27,1,
771,1377,28,1,
772,1377,29,1,
773,1377,30,1,
774,1377,31,1,
2139,1377,1,2,1.82
2140,1377,2,2,1.82
2141,1377,3,2,1.54
2142,1377,4,2,0.63
2143,1377,5,2,0.14
2144,1377,6,2,1.18
2145,1377,7,2,0.96
2146,1377,8,2,0.85
2147,1377,9,2,1.29
2148,1377,10,2,1.29
2149,1377,11,2,0.96
2150,1377,12,2,0.3
2151,1377,13,2,0.27
2152,1377,14,2,0.27
2153,1377,15,2,0.27
2154,1377,16,2,0.23
2155,1377,17,2,0.23
2156,1377,18,2,0.23
2157,1377,19,2,0.14
2158,1377,20,2,
2159,1377,21,2,
2160,1377,22,2,
2161,1377,23,2,0.14
2162,1377,24,2,0.1
2163,1377,25,2,0.07
2164,1377,26,2,
2165,1377,27,2,
2166,1377,28,2,
2167,1377,29,2,
2168,1377,30,2,
2169,1377,31,2,
3534,1377,1,3,
3535,1377,2,3,
3536,1377,3,3,
3537,1377,4,3,
3538,1377,5,3,
3539,1377,6,3,
3540,1377,7,3,
3541,1377,8,3,
3542,1377,9,3,
3543,1377,10,3,
3544,1377,11,3,
3545,1377,12,3,
3546,1377,13,3,
3547,1377,14,3,
3548,1377,15,3,
3549,1377,16,3,
3550,1377,17,3,
3551,1377,18,3,
3552,1377,19,3,
3553,1377,20,3,
3554,1377,21,3,
3555,1377,22,3,
3556,1377,23,3,
3557,1377,24,3,
3558,1377,25,3,
3559,1377,26,3,
3560,1377,27,3,
3561,1377,28,3,
3562,1377,29,3,
3563,1377,30,3,
3564,1377,31,3,
4929,1377,1,4,
4930,1377,2,4,
4931,1377,3,4,
4932,1377,4,4,
4933,1377,5,4,
4934,1377,6,4,
4935,1377,7,4,
4936,1377,8,4,
4937,1377,9,4,
4938,1377,10,4,
4939,1377,11,4,
4940,1377,12,4,
4941,1377,13,4,
4942,1377,14,4,
4943,1377,15,4,
4944,1377,16,4,
4945,1377,17,4,
4946,1377,18,4,
4947,1377,19,4,
4948,1377,20,4,
4949,1377,21,4,
4950,1377,22,4,
4951,1377,23,4,
4952,1377,24,4,
4953,1377,25,4,
4954,1377,26,4,27.2
4955,1377,27,4,4.92
4956,1377,28,4,
4957,1377,29,4,
4958,1377,30,4,
4959,1377,31,4,
6324,1377,1,5,
6325,1377,2,5,
6326,1377,3,5,
6327,1377,4,5,
6328,1377,5,5,
6329,1377,6,5,
6330,1377,7,5,
6331,1377,8,5,
6332,1377,9,5,
6333,1377,10,5,
6334,1377,11,5,
6335,1377,12,5,
6336,1377,13,5,
6337,1377,14,5,
6338,1377,15,5,
6339,1377,16,5,
6340,1377,17,5,
6341,1377,18,5,
6342,1377,19,5,17.4
6343,1377,20,5,2.85
6344,1377,21,5,
6345,1377,22,5,
6346,1377,23,5,
6347,1377,24,5,
6348,1377,25,5,
6349,1377,26,5,
6350,1377,27,5,2.91
6351,1377,28,5,
6352,1377,29,5,
6353,1377,30,5,
6354,1377,31,5,6.73
7719,1377,1,6,
7720,1377,2,6,
7721,1377,3,6,
7722,1377,4,6,
7723,1377,5,6,
7724,1377,6,6,
7725,1377,7,6,
7726,1377,8,6,
7727,1377,9,6,
7728,1377,10,6,
7729,1377,11,6,
7730,1377,12,6,
7731,1377,13,6,
7732,1377,14,6,
7733,1377,15,6,
7734,1377,16,6,
7735,1377,17,6,
7736,1377,18,6,
7737,1377,19,6,
7738,1377,20,6,
7739,1377,21,6,
7740,1377,22,6,
7741,1377,23,6,
7742,1377,24,6,
7743,1377,25,6,
7744,1377,26,6,
7745,1377,27,6,
7746,1377,28,6,
7747,1377,29,6,
7748,1377,30,6,
7749,1377,31,6,
9114,1377,1,7,
9115,1377,2,7,
9116,1377,3,7,
9117,1377,4,7,
9118,1377,5,7,
9119,1377,6,7,
9120,1377,7,7,
9121,1377,8,7,
9122,1377,9,7,
9123,1377,10,7,
9124,1377,11,7,
9125,1377,12,7,
9126,1377,13,7,
9127,1377,14,7,
9128,1377,15,7,
9129,1377,16,7,
9130,1377,17,7,
9131,1377,18,7,
9132,1377,19,7,
9133,1377,20,7,
9134,1377,21,7,
9135,1377,22,7,
9136,1377,23,7,
9137,1377,24,7,
9138,1377,25,7,
9139,1377,26,7,
9140,1377,27,7,
9141,1377,28,7,
9142,1377,29,7,
9143,1377,30,7,
9144,1377,31,7,
10509,1377,1,8,
10510,1377,2,8,
10511,1377,3,8,
10512,1377,4,8,
10513,1377,5,8,
10514,1377,6,8,
10515,1377,7,8,
10516,1377,8,8,
10517,1377,9,8,
10518,1377,10,8,
10519,1377,11,8,
10520,1377,12,8,
10521,1377,13,8,
10522,1377,14,8,
10523,1377,15,8,
10524,1377,16,8,
10525,1377,17,8,
10526,1377,18,8,
10527,1377,19,8,
10528,1377,20,8,
10529,1377,21,8,
10530,1377,22,8,
10531,1377,23,8,
10532,1377,24,8,
10533,1377,25,8,
10534,1377,26,8,
10535,1377,27,8,
10536,1377,28,8,
10537,1377,29,8,
10538,1377,30,8,
10539,1377,31,8,
11904,1377,1,9,
11905,1377,2,9,2.85
11906,1377,3,9,0.23
11907,1377,4,9,0.3
11908,1377,5,9,0.41
11909,1377,6,9,0.3
11910,1377,7,9,0.41
11911,1377,8,9,0.52
11912,1377,9,9,0.41
11913,1377,10,9,0.41
11914,1377,11,9,
11915,1377,12,9,
11916,1377,13,9,
11917,1377,14,9,
11918,1377,15,9,
11919,1377,16,9,
11920,1377,17,9,
11921,1377,18,9,
11922,1377,19,9,
11923,1377,20,9,
11924,1377,21,9,
11925,1377,22,9,
11926,1377,23,9,
11927,1377,24,9,
11928,1377,25,9,0.3
11929,1377,26,9,
11930,1377,27,9,
11931,1377,28,9,
11932,1377,29,9,
11933,1377,30,9,
11934,1377,31,9,
13299,1377,1,10,
13300,1377,2,10,
13301,1377,3,10,
13302,1377,4,10,
13303,1377,5,10,
13304,1377,6,10,
13305,1377,7,10,
13306,1377,8,10,
13307,1377,9,10,
13308,1377,10,10,
13309,1377,11,10,
13310,1377,12,10,
13311,1377,13,10,
13312,1377,14,10,
13313,1377,15,10,
13314,1377,16,10,0.41
13315,1377,17,10,
13316,1377,18,10,
13317,1377,19,10,
13318,1377,20,10,
13319,1377,21,10,
13320,1377,22,10,
13321,1377,23,10,
13322,1377,24,10,
13323,1377,25,10,
13324,1377,26,10,
13325,1377,27,10,
13326,1377,28,10,
13327,1377,29,10,
13328,1377,30,10,
13329,1377,31,10,
14694,1377,1,11,
14695,1377,2,11,
14696,1377,3,11,
14697,1377,4,11,
14698,1377,5,11,
14699,1377,6,11,
14700,1377,7,11,
14701,1377,8,11,
14702,1377,9,11,
14703,1377,10,11,
14704,1377,11,11,
14705,1377,12,11,
14706,1377,13,11,
14707,1377,14,11,
14708,1377,15,11,
14709,1377,16,11,
14710,1377,17,11,
14711,1377,18,11,
14712,1377,19,11,
14713,1377,20,11,
14714,1377,21,11,
14715,1377,22,11,
14716,1377,23,11,0.14
14717,1377,24,11,
14718,1377,25,11,
14719,1377,26,11,
14720,1377,27,11,
14721,1377,28,11,
14722,1377,29,11,
14723,1377,30,11,
14724,1377,31,11,
16089,1377,1,12,
16090,1377,2,12,
16091,1377,3,12,
16092,1377,4,12,
16093,1377,5,12,
16094,1377,6,12,
16095,1377,7,12,
16096,1377,8,12,
16097,1377,9,12,0.74
16098,1377,10,12,
16099,1377,11,12,
16100,1377,12,12,
16101,1377,13,12,
16102,1377,14,12,
16103,1377,15,12,
16104,1377,16,12,
16105,1377,17,12,
16106,1377,18,12,
16107,1377,19,12,
16108,1377,20,12,
16109,1377,21,12,
16110,1377,22,12,
16111,1377,23,12,
16112,1377,24,12,
16113,1377,25,12,
16114,1377,26,12,
16115,1377,27,12,
16116,1377,28,12,
16117,1377,29,12,
16118,1377,30,12,
16119,1377,31,12,
775,1379,1,1,1.17
776,1379,2,1,1.39
777,1379,3,1,1.17
778,1379,4,1,1.46
779,1379,5,1,1.53
780,1379,6,1,1.53
781,1379,7,1,1.17
782,1379,8,1,0.89
783,1379,9,1,1.25
784,1379,10,1,1.25
785,1379,11,1,0.69
786,1379,12,1,0.69
787,1379,13,1,0.57
788,1379,14,1,0.08
789,1379,15,1,
790,1379,16,1,
791,1379,17,1,
792,1379,18,1,
793,1379,19,1,
794,1379,20,1,
795,1379,21,1,
796,1379,22,1,
797,1379,23,1,
798,1379,24,1,
799,1379,25,1,
800,1379,26,1,
801,1379,27,1,
802,1379,28,1,
803,1379,29,1,
804,1379,30,1,
805,1379,31,1,
2170,1379,1,2,
2171,1379,2,2,
2172,1379,3,2,
2173,1379,4,2,
2174,1379,5,2,
2175,1379,6,2,
2176,1379,7,2,
2177,1379,8,2,
2178,1379,9,2,
2179,1379,10,2,
2180,1379,11,2,
2181,1379,12,2,
2182,1379,13,2,1.58
2183,1379,14,2,0.35
2184,1379,15,2,
2185,1379,16,2,
2186,1379,17,2,
2187,1379,18,2,
2188,1379,19,2,
2189,1379,20,2,
2190,1379,21,2,
2191,1379,22,2,
2192,1379,23,2,
2193,1379,24,2,
2194,1379,25,2,
2195,1379,26,2,
2196,1379,27,2,
2197,1379,28,2,
2198,1379,29,2,
2199,1379,30,2,
2200,1379,31,2,
3565,1379,1,3,
3566,1379,2,3,
3567,1379,3,3,
3568,1379,4,3,
3569,1379,5,3,
3570,1379,6,3,
3571,1379,7,3,
3572,1379,8,3,
3573,1379,9,3,
3574,1379,10,3,
3575,1379,11,3,
3576,1379,12,3,
3577,1379,13,3,
3578,1379,14,3,
3579,1379,15,3,
3580,1379,16,3,
3581,1379,17,3,
3582,1379,18,3,
3583,1379,19,3,
3584,1379,20,3,
3585,1379,21,3,
3586,1379,22,3,
3587,1379,23,3,
3588,1379,24,3,
3589,1379,25,3,
3590,1379,26,3,
3591,1379,27,3,
3592,1379,28,3,
3593,1379,29,3,
3594,1379,30,3,
3595,1379,31,3,
4960,1379,1,4,
4961,1379,2,4,
4962,1379,3,4,
4963,1379,4,4,
4964,1379,5,4,
4965,1379,6,4,
4966,1379,7,4,
4967,1379,8,4,
4968,1379,9,4,
4969,1379,10,4,
4970,1379,11,4,
4971,1379,12,4,
4972,1379,13,4,
4973,1379,14,4,
4974,1379,15,4,
4975,1379,16,4,
4976,1379,17,4,
4977,1379,18,4,
4978,1379,19,4,
4979,1379,20,4,
4980,1379,21,4,
4981,1379,22,4,
4982,1379,23,4,
4983,1379,24,4,
4984,1379,25,4,
4985,1379,26,4,
4986,1379,27,4,
4987,1379,28,4,
4988,1379,29,4,
4989,1379,30,4,
4990,1379,31,4,3.94
6355,1379,1,5,
6356,1379,2,5,
6357,1379,3,5,
6358,1379,4,5,
6359,1379,5,5,
6360,1379,6,5,
6361,1379,7,5,
6362,1379,8,5,
6363,1379,9,5,
6364,1379,10,5,
6365,1379,11,5,
6366,1379,12,5,
6367,1379,13,5,
6368,1379,14,5,
6369,1379,15,5,
6370,1379,16,5,
6371,1379,17,5,
6372,1379,18,5,
6373,1379,19,5,
6374,1379,20,5,
6375,1379,21,5,
6376,1379,22,5,
6377,1379,23,5,
6378,1379,24,5,
6379,1379,25,5,
6380,1379,26,5,
6381,1379,27,5,
6382,1379,28,5,
6383,1379,29,5,
6384,1379,30,5,
6385,1379,31,5,
7750,1379,1,6,
7751,1379,2,6,
7752,1379,3,6,
7753,1379,4,6,
7754,1379,5,6,
7755,1379,6,6,
7756,1379,7,6,
7757,1379,8,6,
7758,1379,9,6,
7759,1379,10,6,
7760,1379,11,6,
7761,1379,12,6,
7762,1379,13,6,
7763,1379,14,6,
7764,1379,15,6,
7765,1379,16,6,
7766,1379,17,6,
7767,1379,18,6,
7768,1379,19,6,
7769,1379,20,6,
7770,1379,21,6,
7771,1379,22,6,
7772,1379,23,6,
7773,1379,24,6,
7774,1379,25,6,
7775,1379,26,6,
7776,1379,27,6,
7777,1379,28,6,
7778,1379,29,6,
7779,1379,30,6,
7780,1379,31,6,
9145,1379,1,7,
9146,1379,2,7,
9147,1379,3,7,
9148,1379,4,7,
9149,1379,5,7,
9150,1379,6,7,
9151,1379,7,7,
9152,1379,8,7,
9153,1379,9,7,
9154,1379,10,7,
9155,1379,11,7,
9156,1379,12,7,
9157,1379,13,7,
9158,1379,14,7,
9159,1379,15,7,
9160,1379,16,7,
9161,1379,17,7,
9162,1379,18,7,
9163,1379,19,7,
9164,1379,20,7,
9165,1379,21,7,
9166,1379,22,7,
9167,1379,23,7,
9168,1379,24,7,
9169,1379,25,7,
9170,1379,26,7,
9171,1379,27,7,
9172,1379,28,7,
9173,1379,29,7,
9174,1379,30,7,
9175,1379,31,7,
10540,1379,1,8,
10541,1379,2,8,
10542,1379,3,8,
10543,1379,4,8,
10544,1379,5,8,
10545,1379,6,8,
10546,1379,7,8,
10547,1379,8,8,
10548,1379,9,8,
10549,1379,10,8,
10550,1379,11,8,2.54
10551,1379,12,8,0.92
10552,1379,13,8,
10553,1379,14,8,
10554,1379,15,8,
10555,1379,16,8,
10556,1379,17,8,
10557,1379,18,8,
10558,1379,19,8,
10559,1379,20,8,
10560,1379,21,8,
10561,1379,22,8,
10562,1379,23,8,
10563,1379,24,8,
10564,1379,25,8,
10565,1379,26,8,
10566,1379,27,8,
10567,1379,28,8,
10568,1379,29,8,
10569,1379,30,8,
10570,1379,31,8,
11935,1379,1,9,
11936,1379,2,9,
11937,1379,3,9,
11938,1379,4,9,
11939,1379,5,9,
11940,1379,6,9,
11941,1379,7,9,
11942,1379,8,9,
11943,1379,9,9,
11944,1379,10,9,
11945,1379,11,9,
11946,1379,12,9,
11947,1379,13,9,
11948,1379,14,9,
11949,1379,15,9,
11950,1379,16,9,
