,sal,rooz,Month,roozeh_Debi
4168,1381,15,4,0.8
4169,1381,16,4,0.7
4170,1381,17,4,0.6
4171,1381,18,4,0.5
4172,1381,19,4,0.5
4173,1381,20,4,0.5
4174,1381,21,4,0.4
4175,1381,22,4,0.4
4176,1381,23,4,0.2
4177,1381,24,4,0.1
4178,1381,25,4,0.1
4179,1381,26,4,0.1
4180,1381,27,4,0.1
4181,1381,28,4,0.1
4182,1381,29,4,0.0
4183,1381,30,4,0.0
4184,1381,31,4,0.0
5332,1381,1,5,0.0
5333,1381,2,5,0.0
5334,1381,3,5,0.0
5335,1381,4,5,0.1
5336,1381,5,5,0.1
5337,1381,6,5,0.0
5338,1381,7,5,0.0
5339,1381,8,5,0.0
5340,1381,9,5,
5341,1381,10,5,
5342,1381,11,5,
5343,1381,12,5,
5344,1381,13,5,
5345,1381,14,5,
5346,1381,15,5,
5347,1381,16,5,
5348,1381,17,5,
5349,1381,18,5,0.0
5350,1381,19,5,0.0
5351,1381,20,5,0.0
5352,1381,21,5,
5353,1381,22,5,
5354,1381,23,5,
5355,1381,24,5,
5356,1381,25,5,
5357,1381,26,5,
5358,1381,27,5,
5359,1381,28,5,
5360,1381,29,5,
5361,1381,30,5,
5362,1381,31,5,
6510,1381,1,6,
6511,1381,2,6,
6512,1381,3,6,
6513,1381,4,6,
6514,1381,5,6,
6515,1381,6,6,
6516,1381,7,6,
6517,1381,8,6,
6518,1381,9,6,
6519,1381,10,6,
6520,1381,11,6,
6521,1381,12,6,
6522,1381,13,6,
6523,1381,14,6,
6524,1381,15,6,
6525,1381,16,6,
6526,1381,17,6,
6527,1381,18,6,
6528,1381,19,6,
6529,1381,20,6,
6530,1381,21,6,
6531,1381,22,6,
6532,1381,23,6,
6533,1381,24,6,
6534,1381,25,6,
6535,1381,26,6,
6536,1381,27,6,
6537,1381,28,6,
6538,1381,29,6,
6539,1381,30,6,
6540,1381,31,6,
7688,1381,1,7,
7689,1381,2,7,
7690,1381,3,7,
7691,1381,4,7,
7692,1381,5,7,
7693,1381,6,7,
7694,1381,7,7,
7695,1381,8,7,
7696,1381,9,7,
7697,1381,10,7,
7698,1381,11,7,
7699,1381,12,7,
7700,1381,13,7,
7701,1381,14,7,
7702,1381,15,7,
7703,1381,16,7,0.1
7704,1381,17,7,0.1
7705,1381,18,7,0.1
7706,1381,19,7,0.1
7707,1381,20,7,0.1
7708,1381,21,7,0.1
7709,1381,22,7,0.1
7710,1381,23,7,0.1
7711,1381,24,7,0.1
7712,1381,25,7,0.1
7713,1381,26,7,0.1
7714,1381,27,7,0.2
7715,1381,28,7,0.1
7716,1381,29,7,0.1
7717,1381,30,7,0.2
7718,1381,31,7,
8866,1381,1,8,0.2
8867,1381,2,8,0.2
8868,1381,3,8,0.2
8869,1381,4,8,0.2
8870,1381,5,8,0.2
8871,1381,6,8,0.2
8872,1381,7,8,0.2
8873,1381,8,8,0.2
8874,1381,9,8,0.2
8875,1381,10,8,0.2
8876,1381,11,8,0.2
8877,1381,12,8,0.2
8878,1381,13,8,0.2
8879,1381,14,8,0.2
8880,1381,15,8,0.2
8881,1381,16,8,0.2
8882,1381,17,8,0.2
8883,1381,18,8,0.2
8884,1381,19,8,0.2
8885,1381,20,8,0.2
8886,1381,21,8,0.3
8887,1381,22,8,0.3
8888,1381,23,8,0.3
8889,1381,24,8,0.3
8890,1381,25,8,0.3
8891,1381,26,8,0.3
8892,1381,27,8,0.3
8893,1381,28,8,0.3
8894,1381,29,8,0.3
8895,1381,30,8,0.2
8896,1381,31,8,
10044,1381,1,9,0.3
10045,1381,2,9,0.3
10046,1381,3,9,0.3
10047,1381,4,9,0.3
10048,1381,5,9,0.3
10049,1381,6,9,0.3
10050,1381,7,9,0.3
10051,1381,8,9,0.3
10052,1381,9,9,0.3
10053,1381,10,9,0.3
10054,1381,11,9,0.3
10055,1381,12,9,0.3
10056,1381,13,9,0.3
10057,1381,14,9,0.3
10058,1381,15,9,0.3
10059,1381,16,9,0.3
10060,1381,17,9,0.3
10061,1381,18,9,0.3
10062,1381,19,9,0.4
10063,1381,20,9,0.4
10064,1381,21,9,0.4
10065,1381,22,9,0.4
10066,1381,23,9,0.4
10067,1381,24,9,0.4
10068,1381,25,9,0.4
10069,1381,26,9,0.5
10070,1381,27,9,0.5
10071,1381,28,9,0.5
10072,1381,29,9,0.5
10073,1381,30,9,0.6
10074,1381,31,9,
11222,1381,1,10,0.5
11223,1381,2,10,0.6
11224,1381,3,10,0.5
11225,1381,4,10,0.5
11226,1381,5,10,0.5
11227,1381,6,10,0.5
11228,1381,7,10,0.5
11229,1381,8,10,0.5
11230,1381,9,10,0.5
11231,1381,10,10,0.5
11232,1381,11,10,0.5
11233,1381,12,10,0.5
11234,1381,13,10,0.5
11235,1381,14,10,0.6
11236,1381,15,10,0.6
11237,1381,16,10,0.6
11238,1381,17,10,0.6
11239,1381,18,10,0.7
11240,1381,19,10,0.9
11241,1381,20,10,0.9
11242,1381,21,10,0.8
11243,1381,22,10,0.7
11244,1381,23,10,0.8
11245,1381,24,10,0.8
11246,1381,25,10,0.7
11247,1381,26,10,0.7
11248,1381,27,10,0.7
11249,1381,28,10,0.7
11250,1381,29,10,0.6
11251,1381,30,10,0.7
11252,1381,31,10,
12400,1381,1,11,0.8
12401,1381,2,11,0.8
12402,1381,3,11,0.7
12403,1381,4,11,0.7
12404,1381,5,11,0.7
12405,1381,6,11,0.7
12406,1381,7,11,0.7
12407,1381,8,11,0.7
12408,1381,9,11,0.7
12409,1381,10,11,0.8
12410,1381,11,11,0.8
12411,1381,12,11,0.8
12412,1381,13,11,0.8
12413,1381,14,11,0.7
12414,1381,15,11,0.8
12415,1381,16,11,0.8
12416,1381,17,11,0.7
12417,1381,18,11,0.7
12418,1381,19,11,0.7
12419,1381,20,11,0.7
12420,1381,21,11,0.7
12421,1381,22,11,0.7
12422,1381,23,11,0.7
12423,1381,24,11,0.8
12424,1381,25,11,0.7
12425,1381,26,11,0.7
12426,1381,27,11,0.8
12427,1381,28,11,0.9
12428,1381,29,11,0.9
12429,1381,30,11,0.9
12430,1381,31,11,
13578,1381,1,12,0.9
13579,1381,2,12,0.9
13580,1381,3,12,0.9
13581,1381,4,12,0.9
13582,1381,5,12,0.8
13583,1381,6,12,0.8
13584,1381,7,12,0.9
13585,1381,8,12,0.9
13586,1381,9,12,0.9
13587,1381,10,12,0.9
13588,1381,11,12,0.9
13589,1381,12,12,0.9
13590,1381,13,12,0.9
13591,1381,14,12,1.0
13592,1381,15,12,1.0
13593,1381,16,12,1.1
13594,1381,17,12,1.2
13595,1381,18,12,1.1
13596,1381,19,12,1.1
13597,1381,20,12,1.2
13598,1381,21,12,1.1
13599,1381,22,12,1.1
13600,1381,23,12,1.1
13601,1381,24,12,1.1
13602,1381,25,12,1.1
13603,1381,26,12,1.1
13604,1381,27,12,1.1
13605,1381,28,12,5.8
13606,1381,29,12,9.8
13607,1381,30,12,
13608,1381,31,12,
651,1382,1,1,1.4
652,1382,2,1,1.3
653,1382,3,1,1.2
654,1382,4,1,1.2
655,1382,5,1,1.2
656,1382,6,1,1.2
657,1382,7,1,1.2
658,1382,8,1,1.1
659,1382,9,1,1.0
660,1382,10,1,1.0
661,1382,11,1,0.9
662,1382,12,1,1.1
663,1382,13,1,1.0
664,1382,14,1,1.2
665,1382,15,1,1.3
666,1382,16,1,1.6
667,1382,17,1,1.7
668,1382,18,1,1.6
669,1382,19,1,1.5
670,1382,20,1,1.6
671,1382,21,1,1.6
672,1382,22,1,1.4
673,1382,23,1,1.3
674,1382,24,1,1.1
675,1382,25,1,0.9
676,1382,26,1,0.9
677,1382,27,1,0.9
678,1382,28,1,0.9
679,1382,29,1,1.0
680,1382,30,1,1.1
681,1382,31,1,1.0
1829,1382,1,2,1.0
1830,1382,2,2,1.1
1831,1382,3,2,1.1
1832,1382,4,2,1.9
1833,1382,5,2,3.2
1834,1382,6,2,2.4
1835,1382,7,2,2.0
1836,1382,8,2,1.7
1837,1382,9,2,1.6
1838,1382,10,2,1.6
1839,1382,11,2,1.9
1840,1382,12,2,4.9
1841,1382,13,2,4.5
1842,1382,14,2,3.8
1843,1382,15,2,3.6
1844,1382,16,2,3.2
1845,1382,17,2,3.1
1846,1382,18,2,3.6
1847,1382,19,2,3.6
1848,1382,20,2,3.4
1849,1382,21,2,3.1
1850,1382,22,2,2.9
1851,1382,23,2,2.0
1852,1382,24,2,2.8
1853,1382,25,2,3.6
1854,1382,26,2,3.1
1855,1382,27,2,3.3
1856,1382,28,2,3.2
1857,1382,29,2,2.9
1858,1382,30,2,2.5
1859,1382,31,2,2.2
3007,1382,1,3,1.7
3008,1382,2,3,1.3
3009,1382,3,3,1.2
3010,1382,4,3,1.3
3011,1382,5,3,1.6
3012,1382,6,3,1.3
3013,1382,7,3,1.2
3014,1382,8,3,1.3
3015,1382,9,3,9.3
3016,1382,10,3,9.4
3017,1382,11,3,7.6
3018,1382,12,3,5.9
3019,1382,13,3,5.6
3020,1382,14,3,4.9
3021,1382,15,3,4.6
3022,1382,16,3,4.5
3023,1382,17,3,4.1
3024,1382,18,3,3.6
3025,1382,19,3,3.2
3026,1382,20,3,2.5
3027,1382,21,3,1.7
3028,1382,22,3,1.3
3029,1382,23,3,1.1
3030,1382,24,3,1.0
3031,1382,25,3,1.0
3032,1382,26,3,1.1
3033,1382,27,3,1.1
3034,1382,28,3,1.2
3035,1382,29,3,1.2
3036,1382,30,3,1.4
3037,1382,31,3,1.4
4185,1382,1,4,1.3
4186,1382,2,4,1.1
4187,1382,3,4,0.8
4188,1382,4,4,0.7
4189,1382,5,4,0.8
4190,1382,6,4,0.7
4191,1382,7,4,0.7
4192,1382,8,4,0.6
4193,1382,9,4,0.5
4194,1382,10,4,0.6
4195,1382,11,4,0.7
4196,1382,12,4,0.7
4197,1382,13,4,0.7
4198,1382,14,4,0.8
4199,1382,15,4,0.8
4200,1382,16,4,0.7
4201,1382,17,4,0.7
4202,1382,18,4,0.9
4203,1382,19,4,1.0
4204,1382,20,4,1.2
4205,1382,21,4,1.6
4206,1382,22,4,1.6
4207,1382,23,4,1.6
4208,1382,24,4,1.6
4209,1382,25,4,1.4
4210,1382,26,4,1.1
4211,1382,27,4,0.9
4212,1382,28,4,0.8
4213,1382,29,4,0.7
4214,1382,30,4,0.6
4215,1382,31,4,0.6
5363,1382,1,5,0.5
5364,1382,2,5,0.4
5365,1382,3,5,0.4
5366,1382,4,5,0.4
5367,1382,5,5,0.4
5368,1382,6,5,0.4
5369,1382,7,5,0.4
5370,1382,8,5,0.4
5371,1382,9,5,0.4
5372,1382,10,5,0.4
5373,1382,11,5,0.4
5374,1382,12,5,0.3
5375,1382,13,5,0.3
5376,1382,14,5,0.3
5377,1382,15,5,0.3
5378,1382,16,5,0.3
5379,1382,17,5,0.3
5380,1382,18,5,0.3
5381,1382,19,5,0.3
5382,1382,20,5,0.3
5383,1382,21,5,0.3
5384,1382,22,5,0.0
5385,1382,23,5,0.0
5386,1382,24,5,0.0
5387,1382,25,5,0.0
5388,1382,26,5,0.0
5389,1382,27,5,0.0
5390,1382,28,5,0.0
5391,1382,29,5,0.0
5392,1382,30,5,0.0
5393,1382,31,5,0.0
6541,1382,1,6,0.0
6542,1382,2,6,0.0
6543,1382,3,6,0.0
6544,1382,4,6,0.0
6545,1382,5,6,0.0
6546,1382,6,6,0.0
6547,1382,7,6,0.0
6548,1382,8,6,0.0
6549,1382,9,6,0.0
6550,1382,10,6,0.0
6551,1382,11,6,0.0
6552,1382,12,6,0.0
6553,1382,13,6,0.0
6554,1382,14,6,0.0
6555,1382,15,6,0.0
6556,1382,16,6,0.0
6557,1382,17,6,0.0
6558,1382,18,6,0.0
6559,1382,19,6,0.0
6560,1382,20,6,0.0
6561,1382,21,6,0.0
6562,1382,22,6,0.0
6563,1382,23,6,0.0
6564,1382,24,6,0.0
6565,1382,25,6,0.0
6566,1382,26,6,0.0
6567,1382,27,6,0.0
6568,1382,28,6,0.0
6569,1382,29,6,0.0
6570,1382,30,6,0.1
6571,1382,31,6,0.1
7719,1382,1,7,0.0
7720,1382,2,7,0.0
7721,1382,3,7,0.0
7722,1382,4,7,0.0
7723,1382,5,7,0.0
7724,1382,6,7,0.0
7725,1382,7,7,0.0
7726,1382,8,7,0.0
7727,1382,9,7,0.0
7728,1382,10,7,0.0
7729,1382,11,7,0.0
7730,1382,12,7,0.1
7731,1382,13,7,0.1
7732,1382,14,7,0.1
7733,1382,15,7,0.1
7734,1382,16,7,0.1
7735,1382,17,7,0.1
7736,1382,18,7,0.1
7737,1382,19,7,0.1
7738,1382,20,7,0.1
7739,1382,21,7,0.1
7740,1382,22,7,0.1
7741,1382,23,7,0.1
7742,1382,24,7,0.1
7743,1382,25,7,0.1
7744,1382,26,7,0.1
7745,1382,27,7,0.1
7746,1382,28,7,0.1
7747,1382,29,7,0.1
7748,1382,30,7,0.1
7749,1382,31,7,
8897,1382,1,8,0.1
8898,1382,2,8,0.1
8899,1382,3,8,0.1
8900,1382,4,8,0.1
8901,1382,5,8,0.1
8902,1382,6,8,0.1
8903,1382,7,8,0.1
8904,1382,8,8,0.4
8905,1382,9,8,0.2
8906,1382,10,8,0.2
8907,1382,11,8,0.2
8908,1382,12,8,0.2
8909,1382,13,8,0.2
8910,1382,14,8,0.2
8911,1382,15,8,0.2
8912,1382,16,8,0.2
8913,1382,17,8,0.2
8914,1382,18,8,0.2
8915,1382,19,8,0.2
8916,1382,20,8,3.3
8917,1382,21,8,1.0
8918,1382,22,8,0.7
8919,1382,23,8,0.6
8920,1382,24,8,0.6
8921,1382,25,8,0.6
8922,1382,26,8,0.6
8923,1382,27,8,0.6
8924,1382,28,8,0.5
8925,1382,29,8,0.5
8926,1382,30,8,0.5
8927,1382,31,8,
10075,1382,1,9,0.5
10076,1382,2,9,0.5
10077,1382,3,9,0.5
10078,1382,4,9,0.5
10079,1382,5,9,0.4
10080,1382,6,9,0.5
10081,1382,7,9,0.5
10082,1382,8,9,0.5
10083,1382,9,9,0.5
10084,1382,10,9,0.5
10085,1382,11,9,0.5
10086,1382,12,9,0.5
10087,1382,13,9,0.4
10088,1382,14,9,0.5
10089,1382,15,9,0.5
10090,1382,16,9,0.5
10091,1382,17,9,0.4
10092,1382,18,9,0.4
10093,1382,19,9,0.5
10094,1382,20,9,0.4
10095,1382,21,9,0.4
10096,1382,22,9,0.4
10097,1382,23,9,0.4
10098,1382,24,9,0.4
10099,1382,25,9,0.4
10100,1382,26,9,0.5
10101,1382,27,9,0.5
10102,1382,28,9,0.5
10103,1382,29,9,0.5
10104,1382,30,9,0.4
10105,1382,31,9,
11253,1382,1,10,0.3
11254,1382,2,10,0.3
11255,1382,3,10,0.3
11256,1382,4,10,0.3
11257,1382,5,10,0.4
11258,1382,6,10,0.4
11259,1382,7,10,0.3
11260,1382,8,10,0.3
11261,1382,9,10,0.3
11262,1382,10,10,0.3
11263,1382,11,10,0.3
11264,1382,12,10,0.3
11265,1382,13,10,0.3
11266,1382,14,10,0.3
11267,1382,15,10,0.3
11268,1382,16,10,0.4
11269,1382,17,10,0.4
11270,1382,18,10,0.4
11271,1382,19,10,0.4
11272,1382,20,10,0.4
11273,1382,21,10,0.4
11274,1382,22,10,0.4
11275,1382,23,10,0.4
11276,1382,24,10,0.4
11277,1382,25,10,0.4
11278,1382,26,10,0.4
11279,1382,27,10,0.4
11280,1382,28,10,0.4
11281,1382,29,10,0.4
11282,1382,30,10,0.4
11283,1382,31,10,
12431,1382,1,11,0.4
12432,1382,2,11,0.5
12433,1382,3,11,0.5
12434,1382,4,11,0.5
12435,1382,5,11,0.4
12436,1382,6,11,0.4
12437,1382,7,11,0.5
12438,1382,8,11,0.5
12439,1382,9,11,0.5
12440,1382,10,11,0.4
12441,1382,11,11,0.5
12442,1382,12,11,0.5
12443,1382,13,11,0.5
12444,1382,14,11,0.5
12445,1382,15,11,0.5
12446,1382,16,11,0.5
12447,1382,17,11,0.5
12448,1382,18,11,0.5
12449,1382,19,11,0.5
12450,1382,20,11,0.5
12451,1382,21,11,0.5
12452,1382,22,11,0.5
12453,1382,23,11,0.5
12454,1382,24,11,0.5
12455,1382,25,11,0.6
12456,1382,26,11,0.7
12457,1382,27,11,0.6
12458,1382,28,11,0.5
12459,1382,29,11,0.5
12460,1382,30,11,0.5
12461,1382,31,11,
13609,1382,1,12,0.5
13610,1382,2,12,0.5
13611,1382,3,12,0.5
13612,1382,4,12,0.5
13613,1382,5,12,0.5
13614,1382,6,12,0.5
13615,1382,7,12,0.5
13616,1382,8,12,0.5
13617,1382,9,12,0.5
13618,1382,10,12,0.6
13619,1382,11,12,0.6
13620,1382,12,12,0.6
13621,1382,13,12,0.7
13622,1382,14,12,0.8
13623,1382,15,12,0.9
13624,1382,16,12,1.4
13625,1382,17,12,10.1
13626,1382,18,12,2.9
13627,1382,19,12,2.2
13628,1382,20,12,2.0
13629,1382,21,12,1.8
13630,1382,22,12,1.6
13631,1382,23,12,1.6
13632,1382,24,12,1.6
13633,1382,25,12,1.6
13634,1382,26,12,1.5
13635,1382,27,12,1.4
13636,1382,28,12,1.4
13637,1382,29,12,1.4
13638,1382,30,12,
13639,1382,31,12,
682,1383,1,1,0.8
683,1383,2,1,0.8
684,1383,3,1,0.8
685,1383,4,1,0.8
686,1383,5,1,0.8
687,1383,6,1,0.9
688,1383,7,1,0.8
689,1383,8,1,0.8
690,1383,9,1,0.8
691,1383,10,1,0.7
692,1383,11,1,0.7
693,1383,12,1,0.7
694,1383,13,1,0.8
695,1383,14,1,1.1
696,1383,15,1,0.9
697,1383,16,1,0.8
698,1383,17,1,0.8
699,1383,18,1,0.8
700,1383,19,1,0.8
701,1383,20,1,0.7
702,1383,21,1,0.6
703,1383,22,1,0.7
704,1383,23,1,0.5
705,1383,24,1,0.8
706,1383,25,1,0.6
707,1383,26,1,0.7
708,1383,27,1,0.7
709,1383,28,1,0.6
710,1383,29,1,0.6
711,1383,30,1,0.5
712,1383,31,1,0.5
1860,1383,1,2,0.5
1861,1383,2,2,0.4
1862,1383,3,2,0.3
1863,1383,4,2,0.3
1864,1383,5,2,0.3
1865,1383,6,2,0.3
1866,1383,7,2,0.5
1867,1383,8,2,0.5
1868,1383,9,2,0.4
1869,1383,10,2,0.4
1870,1383,11,2,0.4
1871,1383,12,2,0.4
1872,1383,13,2,0.5
1873,1383,14,2,0.6
1874,1383,15,2,0.6
1875,1383,16,2,0.6
1876,1383,17,2,0.8
1877,1383,18,2,0.8
1878,1383,19,2,0.8
1879,1383,20,2,0.8
1880,1383,21,2,0.7
1881,1383,22,2,0.6
1882,1383,23,2,0.5
1883,1383,24,2,0.5
1884,1383,25,2,11.0
1885,1383,26,2,2.1
1886,1383,27,2,2.2
1887,1383,28,2,2.0
1888,1383,29,2,1.9
1889,1383,30,2,1.4
1890,1383,31,2,1.1
3038,1383,1,3,0.9
3039,1383,2,3,0.8
3040,1383,3,3,0.8
3041,1383,4,3,0.7
3042,1383,5,3,0.8
3043,1383,6,3,0.8
3044,1383,7,3,0.9
3045,1383,8,3,0.6
3046,1383,9,3,0.4
3047,1383,10,3,0.3
3048,1383,11,3,0.3
3049,1383,12,3,0.3
3050,1383,13,3,0.4
3051,1383,14,3,0.5
3052,1383,15,3,0.6
3053,1383,16,3,0.7
3054,1383,17,3,0.6
3055,1383,18,3,0.5
3056,1383,19,3,0.4
3057,1383,20,3,0.5
3058,1383,21,3,0.4
3059,1383,22,3,0.3
3060,1383,23,3,0.3
3061,1383,24,3,0.2
3062,1383,25,3,0.2
3063,1383,26,3,0.2
3064,1383,27,3,0.2
3065,1383,28,3,0.1
3066,1383,29,3,0.1
3067,1383,30,3,0.1
3068,1383,31,3,0.1
4216,1383,1,4,0.0
4217,1383,2,4,0.0
4218,1383,3,4,0.0
4219,1383,4,4,0.1
4220,1383,5,4,0.1
4221,1383,6,4,0.1
4222,1383,7,4,0.1
4223,1383,8,4,0.0
4224,1383,9,4,0.0
4225,1383,10,4,0.0
4226,1383,11,4,0.0
4227,1383,12,4,0.0
4228,1383,13,4,0.0
4229,1383,14,4,0.0
4230,1383,15,4,0.0
4231,1383,16,4,0.0
4232,1383,17,4,0.0
4233,1383,18,4,0.0
4234,1383,19,4,0.0
4235,1383,20,4,0.0
4236,1383,21,4,0.0
4237,1383,22,4,0.0
4238,1383,23,4,0.0
4239,1383,24,4,0.0
4240,1383,25,4,0.0
4241,1383,26,4,0.0
4242,1383,27,4,0.0
4243,1383,28,4,0.0
4244,1383,29,4,0.0
4245,1383,30,4,0.0
4246,1383,31,4,0.0
5394,1383,1,5,0.0
5395,1383,2,5,0.0
5396,1383,3,5,0.0
5397,1383,4,5,0.0
5398,1383,5,5,0.0
5399,1383,6,5,0.0
5400,1383,7,5,0.0
5401,1383,8,5,0.0
5402,1383,9,5,0.0
5403,1383,10,5,0.0
5404,1383,11,5,0.0
5405,1383,12,5,0.0
5406,1383,13,5,0.0
5407,1383,14,5,0.0
5408,1383,15,5,0.0
5409,1383,16,5,0.0
5410,1383,17,5,0.0
5411,1383,18,5,0.0
5412,1383,19,5,0.0
5413,1383,20,5,0.0
5414,1383,21,5,0.0
5415,1383,22,5,0.0
5416,1383,23,5,0.0
5417,1383,24,5,0.0
5418,1383,25,5,0.0
5419,1383,26,5,0.0
5420,1383,27,5,0.0
5421,1383,28,5,0.0
5422,1383,29,5,0.0
5423,1383,30,5,0.0
5424,1383,31,5,0.0
6572,1383,1,6,0.0
6573,1383,2,6,0.0
6574,1383,3,6,0.0
6575,1383,4,6,0.0
6576,1383,5,6,0.0
6577,1383,6,6,0.0
6578,1383,7,6,0.0
6579,1383,8,6,0.0
6580,1383,9,6,0.0
6581,1383,10,6,0.0
6582,1383,11,6,0.0
6583,1383,12,6,0.0
6584,1383,13,6,0.0
6585,1383,14,6,0.0
6586,1383,15,6,0.0
6587,1383,16,6,0.0
6588,1383,17,6,0.0
6589,1383,18,6,0.0
6590,1383,19,6,0.0
6591,1383,20,6,0.0
6592,1383,21,6,0.0
6593,1383,22,6,0.0
6594,1383,23,6,0.0
6595,1383,24,6,0.0
6596,1383,25,6,0.0
6597,1383,26,6,0.0
6598,1383,27,6,0.0
6599,1383,28,6,0.0
6600,1383,29,6,0.0
6601,1383,30,6,0.0
6602,1383,31,6,0.0
7750,1383,1,7,0.0
7751,1383,2,7,0.0
7752,1383,3,7,0.0
7753,1383,4,7,0.0
7754,1383,5,7,0.0
7755,1383,6,7,0.0
7756,1383,7,7,0.0
7757,1383,8,7,0.0
7758,1383,9,7,0.0
7759,1383,10,7,0.0
7760,1383,11,7,0.0
7761,1383,12,7,0.0
7762,1383,13,7,0.0
7763,1383,14,7,0.0
7764,1383,15,7,0.0
7765,1383,16,7,0.0
7766,1383,17,7,0.0
7767,1383,18,7,0.0
7768,1383,19,7,0.0
7769,1383,20,7,0.1
7770,1383,21,7,0.1
7771,1383,22,7,0.1
7772,1383,23,7,0.1
7773,1383,24,7,0.1
7774,1383,25,7,0.1
7775,1383,26,7,0.1
7776,1383,27,7,0.1
7777,1383,28,7,0.1
7778,1383,29,7,0.1
7779,1383,30,7,0.1
7780,1383,31,7,
8928,1383,1,8,0.1
8929,1383,2,8,0.1
8930,1383,3,8,0.1
8931,1383,4,8,0.1
8932,1383,5,8,0.1
8933,1383,6,8,0.1
8934,1383,7,8,0.1
8935,1383,8,8,0.1
8936,1383,9,8,0.1
8937,1383,10,8,0.2
8938,1383,11,8,0.2
8939,1383,12,8,0.2
8940,1383,13,8,0.2
8941,1383,14,8,0.2
8942,1383,15,8,0.2
8943,1383,16,8,0.2
8944,1383,17,8,0.2
8945,1383,18,8,0.2
8946,1383,19,8,0.2
8947,1383,20,8,0.2
8948,1383,21,8,0.2
8949,1383,22,8,0.3
8950,1383,23,8,0.3
8951,1383,24,8,0.3
8952,1383,25,8,0.4
8953,1383,26,8,0.5
8954,1383,27,8,0.4
8955,1383,28,8,0.7
8956,1383,29,8,0.7
8957,1383,30,8,0.6
8958,1383,31,8,
10106,1383,1,9,0.5
10107,1383,2,9,0.5
10108,1383,3,9,0.6
10109,1383,4,9,0.7
10110,1383,5,9,0.5
10111,1383,6,9,0.3
10112,1383,7,9,0.2
10113,1383,8,9,0.2
10114,1383,9,9,0.2
10115,1383,10,9,0.2
10116,1383,11,9,0.2
10117,1383,12,9,0.2
10118,1383,13,9,0.2
10119,1383,14,9,0.2
10120,1383,15,9,0.2
10121,1383,16,9,0.2
10122,1383,17,9,0.2
10123,1383,18,9,0.2
10124,1383,19,9,0.2
10125,1383,20,9,0.2
10126,1383,21,9,0.2
10127,1383,22,9,0.3
10128,1383,23,9,0.3
10129,1383,24,9,0.3
10130,1383,25,9,0.3
10131,1383,26,9,0.4
10132,1383,27,9,0.4
10133,1383,28,9,0.4
10134,1383,29,9,0.4
10135,1383,30,9,0.4
10136,1383,31,9,
11284,1383,1,10,0.4
11285,1383,2,10,0.4
11286,1383,3,10,0.4
11287,1383,4,10,0.4
11288,1383,5,10,0.5
11289,1383,6,10,0.5
11290,1383,7,10,0.5
11291,1383,8,10,0.5
11292,1383,9,10,0.5
11293,1383,10,10,0.5
11294,1383,11,10,0.5
11295,1383,12,10,0.5
11296,1383,13,10,0.5
11297,1383,14,10,0.6
11298,1383,15,10,0.6
11299,1383,16,10,0.6
11300,1383,17,10,0.6
11301,1383,18,10,0.6
11302,1383,19,10,0.5
11303,1383,20,10,0.5
11304,1383,21,10,0.6
11305,1383,22,10,0.6
11306,1383,23,10,0.5
11307,1383,24,10,0.6
11308,1383,25,10,0.6
11309,1383,26,10,0.6
11310,1383,27,10,0.6
11311,1383,28,10,0.6
11312,1383,29,10,0.6
11313,1383,30,10,0.6
11314,1383,31,10,
12462,1383,1,11,0.6
12463,1383,2,11,0.6
12464,1383,3,11,0.6
12465,1383,4,11,0.7
12466,1383,5,11,0.7
12467,1383,6,11,0.6
12468,1383,7,11,0.6
12469,1383,8,11,0.6
12470,1383,9,11,0.6
12471,1383,10,11,0.6
12472,1383,11,11,0.6
12473,1383,12,11,0.6
12474,1383,13,11,0.7
12475,1383,14,11,0.8
12476,1383,15,11,0.8
12477,1383,16,11,0.8
12478,1383,17,11,0.8
12479,1383,18,11,0.8
12480,1383,19,11,0.8
12481,1383,20,11,0.8
12482,1383,21,11,0.7
12483,1383,22,11,0.8
12484,1383,23,11,0.7
12485,1383,24,11,0.8
12486,1383,25,11,0.8
12487,1383,26,11,0.7
12488,1383,27,11,0.7
12489,1383,28,11,0.6
12490,1383,29,11,0.7
12491,1383,30,11,0.7
12492,1383,31,11,
13640,1383,1,12,0.8
13641,1383,2,12,0.8
13642,1383,3,12,1.6
13643,1383,4,12,1.5
13644,1383,5,12,1.4
13645,1383,6,12,1.5
13646,1383,7,12,1.2
13647,1383,8,12,1.1
13648,1383,9,12,1.1
13649,1383,10,12,1.1
13650,1383,11,12,0.8
13651,1383,12,12,1.1
13652,1383,13,12,1.4
13653,1383,14,12,3.0
13654,1383,15,12,2.4
13655,1383,16,12,2.0
13656,1383,17,12,1.9
13657,1383,18,12,1.6
13658,1383,19,12,1.5
13659,1383,20,12,1.3
13660,1383,21,12,1.2
13661,1383,22,12,1.3
13662,1383,23,12,1.3
13663,1383,24,12,1.3
13664,1383,25,12,1.1
13665,1383,26,12,1.1
13666,1383,27,12,0.9
13667,1383,28,12,0.8
13668,1383,29,12,0.8
13669,1383,30,12,0.8
13670,1383,31,12,
713,1384,1,1,1.4
714,1384,2,1,1.3
715,1384,3,1,1.3
716,1384,4,1,1.3
717,1384,5,1,1.2
718,1384,6,1,1.2
719,1384,7,1,1.4
720,1384,8,1,1.2
721,1384,9,1,1.3
722,1384,10,1,1.4
723,1384,11,1,1.4
724,1384,12,1,1.5
725,1384,13,1,1.5
