,sal,rooz,Month,gadar_Debi
2440,1355,23,2,32.04
2441,1355,24,2,35.64
2442,1355,25,2,36.1
2443,1355,26,2,35.64
2444,1355,27,2,29.84
2445,1355,28,2,28.2
2446,1355,29,2,41.74
2447,1355,30,2,35.64
2448,1355,31,2,33.36
4247,1355,1,3,29.84
4248,1355,2,3,29.0
4249,1355,3,3,40.1
4250,1355,4,3,49.0
4251,1355,5,3,46.2
4252,1355,6,3,47.32
4253,1355,7,3,40.9
4254,1355,8,3,36.56
4255,1355,9,3,36.56
4256,1355,10,3,34.72
4257,1355,11,3,33.8
4258,1355,12,3,32.48
4259,1355,13,3,27.8
4260,1355,14,3,26.2
4261,1355,15,3,23.6
4262,1355,16,3,23.6
4263,1355,17,3,21.46
4264,1355,18,3,19.08
4265,1355,19,3,18.08
4266,1355,20,3,15.52
4267,1355,21,3,14.64
4268,1355,22,3,14.64
4269,1355,23,3,11.0
4270,1355,24,3,10.28
4271,1355,25,3,8.4
4272,1355,26,3,7.44
4273,1355,27,3,4.52
4274,1355,28,3,4.52
4275,1355,29,3,3.16
4276,1355,30,3,1.96
4277,1355,31,3,
6076,1355,1,4,0.2
6077,1355,2,4,0.8
6078,1355,3,4,1.24
6079,1355,4,4,0.2
6080,1355,5,4,
6081,1355,6,4,
6082,1355,7,4,
6083,1355,8,4,
6084,1355,9,4,
6085,1355,10,4,
6086,1355,11,4,
6087,1355,12,4,
6088,1355,13,4,
6089,1355,14,4,
6090,1355,15,4,
6091,1355,16,4,
6092,1355,17,4,
6093,1355,18,4,
6094,1355,19,4,
6095,1355,20,4,
6096,1355,21,4,
6097,1355,22,4,
6098,1355,23,4,
6099,1355,24,4,
6100,1355,25,4,
6101,1355,26,4,
6102,1355,27,4,
6103,1355,28,4,
6104,1355,29,4,
6105,1355,30,4,
6106,1355,31,4,
7905,1355,1,5,
7906,1355,2,5,
7907,1355,3,5,
7908,1355,4,5,
7909,1355,5,5,
7910,1355,6,5,
7911,1355,7,5,
7912,1355,8,5,
7913,1355,9,5,
7914,1355,10,5,
7915,1355,11,5,
7916,1355,12,5,
7917,1355,13,5,
7918,1355,14,5,
7919,1355,15,5,
7920,1355,16,5,
7921,1355,17,5,
7922,1355,18,5,
7923,1355,19,5,
7924,1355,20,5,
7925,1355,21,5,
7926,1355,22,5,
7927,1355,23,5,
7928,1355,24,5,
7929,1355,25,5,
7930,1355,26,5,
7931,1355,27,5,
7932,1355,28,5,
7933,1355,29,5,
7934,1355,30,5,
7935,1355,31,5,
9734,1355,1,6,
9735,1355,2,6,
9736,1355,3,6,
9737,1355,4,6,
9738,1355,5,6,
9739,1355,6,6,
9740,1355,7,6,
9741,1355,8,6,
9742,1355,9,6,
9743,1355,10,6,
9744,1355,11,6,
9745,1355,12,6,
9746,1355,13,6,
9747,1355,14,6,
9748,1355,15,6,
9749,1355,16,6,
9750,1355,17,6,
9751,1355,18,6,
9752,1355,19,6,
9753,1355,20,6,
9754,1355,21,6,
9755,1355,22,6,
9756,1355,23,6,
9757,1355,24,6,
9758,1355,25,6,
9759,1355,26,6,
9760,1355,27,6,
9761,1355,28,6,
9762,1355,29,6,
9763,1355,30,6,
9764,1355,31,6,
11563,1355,1,7,
11564,1355,2,7,
11565,1355,3,7,
11566,1355,4,7,
11567,1355,5,7,
11568,1355,6,7,
11569,1355,7,7,
11570,1355,8,7,
11571,1355,9,7,
11572,1355,10,7,
11573,1355,11,7,
11574,1355,12,7,
11575,1355,13,7,
11576,1355,14,7,
11577,1355,15,7,
11578,1355,16,7,
11579,1355,17,7,
11580,1355,18,7,
11581,1355,19,7,
11582,1355,20,7,
11583,1355,21,7,
11584,1355,22,7,
11585,1355,23,7,
11586,1355,24,7,
11587,1355,25,7,
11588,1355,26,7,5.04
11589,1355,27,7,4.24
11590,1355,28,7,3.16
11591,1355,29,7,1.96
11592,1355,30,7,6.24
11593,1355,31,7,
13392,1355,1,8,4.8
13393,1355,2,8,4.8
13394,1355,3,8,4.52
13395,1355,4,8,4.52
13396,1355,5,8,5.76
13397,1355,6,8,7.2
13398,1355,7,8,5.28
13399,1355,8,8,7.92
13400,1355,9,8,7.44
13401,1355,10,8,7.2
13402,1355,11,8,6.96
13403,1355,12,8,6.72
13404,1355,13,8,5.28
13405,1355,14,8,6.0
13406,1355,15,8,6.72
13407,1355,16,8,6.0
13408,1355,17,8,5.04
13409,1355,18,8,4.8
13410,1355,19,8,5.04
13411,1355,20,8,4.8
13412,1355,21,8,4.8
13413,1355,22,8,4.52
13414,1355,23,8,4.8
13415,1355,24,8,4.8
13416,1355,25,8,4.52
13417,1355,26,8,4.8
13418,1355,27,8,4.8
13419,1355,28,8,4.8
13420,1355,29,8,3.68
13421,1355,30,8,4.52
13422,1355,31,8,
15221,1355,1,9,4.52
15222,1355,2,9,4.8
15223,1355,3,9,4.52
15224,1355,4,9,4.8
15225,1355,5,9,6.96
15226,1355,6,9,7.2
15227,1355,7,9,7.2
15228,1355,8,9,5.28
15229,1355,9,9,5.28
15230,1355,10,9,5.04
15231,1355,11,9,5.04
15232,1355,12,9,5.04
15233,1355,13,9,5.04
15234,1355,14,9,5.04
15235,1355,15,9,5.04
15236,1355,16,9,5.04
15237,1355,17,9,5.28
15238,1355,18,9,5.28
15239,1355,19,9,5.28
15240,1355,20,9,5.52
15241,1355,21,9,5.52
15242,1355,22,9,5.52
15243,1355,23,9,5.28
15244,1355,24,9,5.52
15245,1355,25,9,5.28
15246,1355,26,9,5.52
15247,1355,27,9,5.52
15248,1355,28,9,5.52
15249,1355,29,9,5.52
15250,1355,30,9,5.76
15251,1355,31,9,
17050,1355,1,10,5.76
17051,1355,2,10,5.76
17052,1355,3,10,5.76
17053,1355,4,10,5.76
17054,1355,5,10,5.76
17055,1355,6,10,5.76
17056,1355,7,10,5.76
17057,1355,8,10,5.76
17058,1355,9,10,6.0
17059,1355,10,10,6.0
17060,1355,11,10,5.76
17061,1355,12,10,5.52
17062,1355,13,10,5.28
17063,1355,14,10,5.52
17064,1355,15,10,5.04
17065,1355,16,10,5.28
17066,1355,17,10,5.04
17067,1355,18,10,5.28
17068,1355,19,10,5.04
17069,1355,20,10,10.76
17070,1355,21,10,11.28
17071,1355,22,10,13.8
17072,1355,23,10,9.8
17073,1355,24,10,4.8
17074,1355,25,10,5.04
17075,1355,26,10,5.04
17076,1355,27,10,4.8
17077,1355,28,10,4.8
17078,1355,29,10,5.04
17079,1355,30,10,5.04
17080,1355,31,10,
18879,1355,1,11,5.04
18880,1355,2,11,5.28
18881,1355,3,11,5.52
18882,1355,4,11,5.28
18883,1355,5,11,5.04
18884,1355,6,11,5.04
18885,1355,7,11,5.04
18886,1355,8,11,5.52
18887,1355,9,11,5.52
18888,1355,10,11,5.52
18889,1355,11,11,5.52
18890,1355,12,11,5.52
18891,1355,13,11,5.52
18892,1355,14,11,5.76
18893,1355,15,11,5.76
18894,1355,16,11,5.76
18895,1355,17,11,6.0
18896,1355,18,11,7.44
18897,1355,19,11,7.92
18898,1355,20,11,8.4
18899,1355,21,11,11.56
18900,1355,22,11,10.04
18901,1355,23,11,10.04
18902,1355,24,11,9.24
18903,1355,25,11,9.8
18904,1355,26,11,10.04
18905,1355,27,11,10.04
18906,1355,28,11,9.24
18907,1355,29,11,10.04
18908,1355,30,11,10.76
18909,1355,31,11,
20708,1355,1,12,11.0
20709,1355,2,12,11.56
20710,1355,3,12,11.84
20711,1355,4,12,11.56
20712,1355,5,12,11.28
20713,1355,6,12,11.56
20714,1355,7,12,11.56
20715,1355,8,12,11.28
20716,1355,9,12,11.28
20717,1355,10,12,11.56
20718,1355,11,12,11.28
20719,1355,12,12,17.63
20720,1355,13,12,35.99
20721,1355,14,12,22.08
20722,1355,15,12,18.08
20723,1355,16,12,16.8
20724,1355,17,12,16.16
20725,1355,18,12,14.08
20726,1355,19,12,16.48
20727,1355,20,12,16.48
20728,1355,21,12,18.76
20729,1355,22,12,18.08
20730,1355,23,12,15.84
20731,1355,24,12,15.2
20732,1355,25,12,14.64
20733,1355,26,12,17.12
20734,1355,27,12,41.28
20735,1355,28,12,64.66
20736,1355,29,12,38.9
20737,1355,30,12,
20738,1355,31,12,
620,1356,1,1,21.05
621,1356,2,1,20.66
622,1356,3,1,22.6
623,1356,4,1,22.21
624,1356,5,1,22.21
625,1356,6,1,21.43
626,1356,7,1,21.43
627,1356,8,1,19.89
628,1356,9,1,20.27
629,1356,10,1,21.82
630,1356,11,1,32.91
631,1356,12,1,25.61
632,1356,13,1,23.37
633,1356,14,1,24.27
634,1356,15,1,25.61
635,1356,16,1,31.03
636,1356,17,1,31.94
637,1356,18,1,34.95
638,1356,19,1,33.42
639,1356,20,1,37.5
640,1356,21,1,48.2
641,1356,22,1,47.68
642,1356,23,1,47.68
643,1356,24,1,35.46
644,1356,25,1,32.91
645,1356,26,1,30.12
646,1356,27,1,31.94
647,1356,28,1,34.95
648,1356,29,1,44.04
649,1356,30,1,44.04
650,1356,31,1,47.16
2449,1356,1,2,39.7
2450,1356,2,2,40.25
2451,1356,3,2,38.05
2452,1356,4,2,34.44
2453,1356,5,2,38.05
2454,1356,6,2,33.93
2455,1356,7,2,28.3
2456,1356,8,2,27.4
2457,1356,9,2,31.94
2458,1356,10,2,35.97
2459,1356,11,2,36.99
2460,1356,12,2,34.95
2461,1356,13,2,32.4
2462,1356,14,2,34.95
2463,1356,15,2,38.05
2464,1356,16,2,43.0
2465,1356,17,2,44.04
2466,1356,18,2,42.45
2467,1356,19,2,37.5
2468,1356,20,2,39.7
2469,1356,21,2,40.25
2470,1356,22,2,46.12
2471,1356,23,2,45.6
2472,1356,24,2,44.04
2473,1356,25,2,50.57
2474,1356,26,2,46.64
2475,1356,27,2,45.6
2476,1356,28,2,44.56
2477,1356,29,2,45.6
2478,1356,30,2,45.6
2479,1356,31,2,43.0
4278,1356,1,3,45.08
4279,1356,2,3,41.9
4280,1356,3,3,38.6
4281,1356,4,3,34.95
4282,1356,5,3,38.05
4283,1356,6,3,36.48
4284,1356,7,3,34.95
4285,1356,8,3,32.91
4286,1356,9,3,35.92
4287,1356,10,3,35.19
4288,1356,11,3,34.46
4289,1356,12,3,33.73
4290,1356,13,3,33.0
4291,1356,14,3,32.27
4292,1356,15,3,31.54
4293,1356,16,3,30.81
4294,1356,17,3,30.09
4295,1356,18,3,29.36
4296,1356,19,3,28.63
4297,1356,20,3,27.9
4298,1356,21,3,27.17
4299,1356,22,3,26.44
4300,1356,23,3,25.71
4301,1356,24,3,24.98
4302,1356,25,3,24.25
4303,1356,26,3,23.52
4304,1356,27,3,22.8
4305,1356,28,3,22.07
4306,1356,29,3,21.34
4307,1356,30,3,20.61
4308,1356,31,3,19.88
6107,1356,1,4,19.15
6108,1356,2,4,18.42
6109,1356,3,4,17.69
6110,1356,4,4,16.96
6111,1356,5,4,16.23
6112,1356,6,4,15.51
6113,1356,7,4,14.78
6114,1356,8,4,14.05
6115,1356,9,4,13.32
6116,1356,10,4,12.59
6117,1356,11,4,11.86
6118,1356,12,4,11.13
6119,1356,13,4,10.4
6120,1356,14,4,9.67
6121,1356,15,4,8.94
6122,1356,16,4,8.22
6123,1356,17,4,7.49
6124,1356,18,4,6.76
6125,1356,19,4,6.03
6126,1356,20,4,5.3
6127,1356,21,4,4.57
6128,1356,22,4,3.84
6129,1356,23,4,3.11
6130,1356,24,4,2.39
6131,1356,25,4,2.32
6132,1356,26,4,2.24
6133,1356,27,4,2.17
6134,1356,28,4,2.09
6135,1356,29,4,2.02
6136,1356,30,4,1.95
6137,1356,31,4,1.87
7936,1356,1,5,1.8
7937,1356,2,5,1.72
7938,1356,3,5,1.65
7939,1356,4,5,1.58
7940,1356,5,5,1.5
7941,1356,6,5,1.43
7942,1356,7,5,1.35
7943,1356,8,5,1.28
7944,1356,9,5,1.21
7945,1356,10,5,1.13
7946,1356,11,5,1.06
7947,1356,12,5,0.98
7948,1356,13,5,0.91
7949,1356,14,5,0.84
7950,1356,15,5,0.76
7951,1356,16,5,0.02
7952,1356,17,5,
7953,1356,18,5,
7954,1356,19,5,
7955,1356,20,5,
7956,1356,21,5,
7957,1356,22,5,
7958,1356,23,5,
7959,1356,24,5,
7960,1356,25,5,
7961,1356,26,5,
7962,1356,27,5,
7963,1356,28,5,
7964,1356,29,5,
7965,1356,30,5,
7966,1356,31,5,
9765,1356,1,6,
9766,1356,2,6,
9767,1356,3,6,
9768,1356,4,6,
9769,1356,5,6,
9770,1356,6,6,
9771,1356,7,6,
9772,1356,8,6,
9773,1356,9,6,
9774,1356,10,6,
9775,1356,11,6,
9776,1356,12,6,
9777,1356,13,6,
9778,1356,14,6,
9779,1356,15,6,
9780,1356,16,6,
9781,1356,17,6,
9782,1356,18,6,
9783,1356,19,6,
9784,1356,20,6,
9785,1356,21,6,
9786,1356,22,6,
9787,1356,23,6,
9788,1356,24,6,
9789,1356,25,6,
9790,1356,26,6,
9791,1356,27,6,
9792,1356,28,6,
9793,1356,29,6,
9794,1356,30,6,
9795,1356,31,6,
11594,1356,1,7,
11595,1356,2,7,
11596,1356,3,7,
11597,1356,4,7,
11598,1356,5,7,
11599,1356,6,7,
11600,1356,7,7,
11601,1356,8,7,
11602,1356,9,7,
11603,1356,10,7,
11604,1356,11,7,
11605,1356,12,7,
11606,1356,13,7,
11607,1356,14,7,
11608,1356,15,7,
11609,1356,16,7,
11610,1356,17,7,
11611,1356,18,7,
11612,1356,19,7,
11613,1356,20,7,
11614,1356,21,7,
11615,1356,22,7,
11616,1356,23,7,
11617,1356,24,7,
11618,1356,25,7,
11619,1356,26,7,
11620,1356,27,7,1.8
11621,1356,28,7,3.25
11622,1356,29,7,3.7
11623,1356,30,7,3.25
11624,1356,31,7,
13423,1356,1,8,3.25
13424,1356,2,8,3.85
13425,1356,3,8,3.85
13426,1356,4,8,3.7
13427,1356,5,8,3.85
13428,1356,6,8,3.85
13429,1356,7,8,3.7
13430,1356,8,8,3.55
13431,1356,9,8,3.7
13432,1356,10,8,3.55
13433,1356,11,8,3.7
13434,1356,12,8,3.7
13435,1356,13,8,3.55
13436,1356,14,8,3.55
13437,1356,15,8,3.55
13438,1356,16,8,3.55
13439,1356,17,8,3.7
13440,1356,18,8,3.55
13441,1356,19,8,3.55
13442,1356,20,8,3.55
13443,1356,21,8,4.0
13444,1356,22,8,6.6
13445,1356,23,8,6.0
13446,1356,24,8,5.6
13447,1356,25,8,5.6
13448,1356,26,8,5.6
13449,1356,27,8,5.6
13450,1356,28,8,5.8
13451,1356,29,8,5.6
13452,1356,30,8,5.6
13453,1356,31,8,
15252,1356,1,9,5.6
15253,1356,2,9,5.6
15254,1356,3,9,5.8
15255,1356,4,9,5.8
15256,1356,5,9,5.8
15257,1356,6,9,5.8
15258,1356,7,9,5.8
15259,1356,8,9,5.8
15260,1356,9,9,5.8
15261,1356,10,9,6.0
15262,1356,11,9,6.0
15263,1356,12,9,6.0
15264,1356,13,9,6.2
15265,1356,14,9,6.6
15266,1356,15,9,6.6
15267,1356,16,9,6.6
15268,1356,17,9,6.4
15269,1356,18,9,6.6
15270,1356,19,9,6.6
15271,1356,20,9,6.6
15272,1356,21,9,6.4
15273,1356,22,9,6.2
15274,1356,23,9,6.6
15275,1356,24,9,6.6
15276,1356,25,9,6.6
15277,1356,26,9,6.4
15278,1356,27,9,6.6
15279,1356,28,9,6.6
15280,1356,29,9,6.6
15281,1356,30,9,6.6
15282,1356,31,9,
17081,1356,1,10,7.84
17082,1356,2,10,7.84
17083,1356,3,10,8.08
17084,1356,4,10,7.84
17085,1356,5,10,7.2
17086,1356,6,10,6.6
17087,1356,7,10,6.2
17088,1356,8,10,6.0
17089,1356,9,10,5.8
17090,1356,10,10,6.0
17091,1356,11,10,6.2
17092,1356,12,10,6.8
17093,1356,13,10,7.6
17094,1356,14,10,10.27
17095,1356,15,10,10.81
17096,1356,16,10,11.89
17097,1356,17,10,10.27
17098,1356,18,10,8.08
17099,1356,19,10,8.8
17100,1356,20,10,8.56
17101,1356,21,10,7.84
17102,1356,22,10,7.6
17103,1356,23,10,6.8
17104,1356,24,10,6.6
17105,1356,25,10,6.8
17106,1356,26,10,6.6
17107,1356,27,10,6.8
17108,1356,28,10,7.4
17109,1356,29,10,10.0
17110,1356,30,10,15.18
17111,1356,31,10,
18910,1356,1,11,25.61
18911,1356,2,11,29.67
18912,1356,3,11,19.5
18913,1356,4,11,17.65
18914,1356,5,11,14.56
18915,1356,6,11,13.32
18916,1356,7,11,12.43
18917,1356,8,11,11.35
18918,1356,9,11,10.54
18919,1356,10,11,10.0
18920,1356,11,11,10.0
18921,1356,12,11,9.76
18922,1356,13,11,10.0
18923,1356,14,11,15.8
18924,1356,15,11,14.25
18925,1356,16,11,10.54
18926,1356,17,11,10.54
18927,1356,18,11,11.35
18928,1356,19,11,12.43
18929,1356,20,11,12.16
18930,1356,21,11,10.54
18931,1356,22,11,11.62
18932,1356,23,11,12.16
18933,1356,24,11,10.27
18934,1356,25,11,10.27
18935,1356,26,11,10.0
18936,1356,27,11,10.0
18937,1356,28,11,11.08
18938,1356,29,11,12.43
18939,1356,30,11,11.35
18940,1356,31,11,
20739,1356,1,12,10.54
20740,1356,2,12,10.54
20741,1356,3,12,10.27
20742,1356,4,12,15.8
20743,1356,5,12,15.49
20744,1356,6,12,13.94
20745,1356,7,12,12.7
20746,1356,8,12,13.94
20747,1356,9,12,12.16
20748,1356,10,12,12.16
20749,1356,11,12,12.7
20750,1356,12,12,12.7
20751,1356,13,12,11.62
20752,1356,14,12,13.94
20753,1356,15,12,16.17
20754,1356,16,12,16.54
20755,1356,17,12,16.54
20756,1356,18,12,16.54
20757,1356,19,12,17.28
20758,1356,20,12,20.27
20759,1356,21,12,65.01
20760,1356,22,12,42.45
20761,1356,23,12,33.93
20762,1356,24,12,30.12
20763,1356,25,12,26.06
20764,1356,26,12,24.27
20765,1356,27,12,21.43
20766,1356,28,12,21.43
20767,1356,29,12,21.05
20768,1356,30,12,
20769,1356,31,12,
651,1360,1,1,11.67
652,1360,2,1,10.44
653,1360,3,1,12.49
654,1360,4,1,26.52
655,1360,5,1,48.94
656,1360,6,1,43.56
657,1360,7,1,25.84
658,1360,8,1,21.42
659,1360,9,1,19.63
660,1360,10,1,17.85
661,1360,11,1,16.86
662,1360,12,1,18.44
663,1360,13,1,19.63
664,1360,14,1,22.01
665,1360,15,1,24.48
666,1360,16,1,29.24
667,1360,17,1,42.74
668,1360,18,1,56.24
669,1360,19,1,50.2
670,1360,20,1,41.95
671,1360,21,1,35.04
672,1360,22,1,35.78
673,1360,23,1,41.95
674,1360,24,1,39.58
675,1360,25,1,45.11
676,1360,26,1,51.06
677,1360,27,1,57.11
678,1360,28,1,62.33
679,1360,29,1,67.75
680,1360,30,1,78.16
681,1360,31,1,64.94
2480,1360,1,2,55.37
2481,1360,2,2,65.81
2482,1360,3,2,76.37
2483,1360,4,2,80.74
2484,1360,5,2,68.42
2485,1360,6,2,59.72
2486,1360,7,2,62.33
2487,1360,8,2,64.07
2488,1360,9,2,64.07
2489,1360,10,2,63.2
2490,1360,11,2,66.68
2491,1360,12,2,79.48
2492,1360,13,2,58.85
2493,1360,14,2,76.37
2494,1360,15,2,80.85
2495,1360,16,2,64.94
2496,1360,17,2,58.85
2497,1360,18,2,57.98
2498,1360,19,2,57.98
2499,1360,20,2,59.72
2500,1360,21,2,55.37
2501,1360,22,2,58.85
2502,1360,23,2,56.24
2503,1360,24,2,60.59
2504,1360,25,2,69.29
2505,1360,26,2,66.68
2506,1360,27,2,62.33
2507,1360,28,2,54.5
2508,1360,29,2,61.46
2509,1360,30,2,81.07
2510,1360,31,2,72.97
4309,1360,1,3,55.37
4310,1360,2,3,51.06
4311,1360,3,3,48.48
4312,1360,4,3,47.62
4313,1360,5,3,44.32
4314,1360,6,3,43.53
4315,1360,7,3,41.95
4316,1360,8,3,40.37
4317,1360,9,3,41.16
4318,1360,10,3,38.79
4319,1360,11,3,35.78
4320,1360,12,3,27.88
4321,1360,13,3,24.48
4322,1360,14,3,20.23
4323,1360,15,3,18.44
4324,1360,16,3,16.86
4325,1360,17,3,13.39
4326,1360,18,3,12.9
4327,1360,19,3,13.89
4328,1360,20,3,10.85
4329,1360,21,3,9.62
4330,1360,22,3,9.62
4331,1360,23,3,11.26
4332,1360,24,3,7.81
4333,1360,25,3,6.83
4334,1360,26,3,5.5
4335,1360,27,3,4.97
4336,1360,28,3,4.7
4337,1360,29,3,4.17
4338,1360,30,3,4.17
4339,1360,31,3,4.17
6138,1360,1,4,3.38
6139,1360,2,4,3.11
6140,1360,3,4,3.38
6141,1360,4,4,3.11
6142,1360,5,4,3.11
6143,1360,6,4,2.85
6144,1360,7,4,2.59
6145,1360,8,4,2.34
6146,1360,9,4,2.08
6147,1360,10,4,1.82
6148,1360,11,4,1.56
6149,1360,12,4,1.34
6150,1360,13,4,1.28
6151,1360,14,4,1.41
6152,1360,15,4,1.15
6153,1360,16,4,1.08
6154,1360,17,4,1.02
6155,1360,18,4,0.96
6156,1360,19,4,0.89
6157,1360,20,4,0.83
6158,1360,21,4,0.76
6159,1360,22,4,0.7
6160,1360,23,4,0.64
6161,1360,24,4,0.57
6162,1360,25,4,0.51
6163,1360,26,4,0.44
6164,1360,27,4,0.38
6165,1360,28,4,0.32
6166,1360,29,4,0.25
6167,1360,30,4,0.19
6168,1360,31,4,0.12
7967,1360,1,5,
7968,1360,2,5,
7969,1360,3,5,
7970,1360,4,5,
7971,1360,5,5,
7972,1360,6,5,
7973,1360,7,5,
7974,1360,8,5,
7975,1360,9,5,
7976,1360,10,5,
7977,1360,11,5,
7978,1360,12,5,
7979,1360,13,5,
7980,1360,14,5,
7981,1360,15,5,
7982,1360,16,5,
7983,1360,17,5,
7984,1360,18,5,
7985,1360,19,5,
7986,1360,20,5,
7987,1360,21,5,
7988,1360,22,5,
7989,1360,23,5,
7990,1360,24,5,
7991,1360,25,5,
7992,1360,26,5,
7993,1360,27,5,
7994,1360,28,5,
7995,1360,29,5,
7996,1360,30,5,
7997,1360,31,5,
9796,1360,1,6,
9797,1360,2,6,
9798,1360,3,6,
9799,1360,4,6,
9800,1360,5,6,
9801,1360,6,6,
9802,1360,7,6,
9803,1360,8,6,
9804,1360,9,6,
9805,1360,10,6,
9806,1360,11,6,
9807,1360,12,6,
9808,1360,13,6,
9809,1360,14,6,
9810,1360,15,6,
9811,1360,16,6,
9812,1360,17,6,
9813,1360,18,6,
9814,1360,19,6,
9815,1360,20,6,
9816,1360,21,6,
9817,1360,22,6,
9818,1360,23,6,
9819,1360,24,6,
9820,1360,25,6,
9821,1360,26,6,
9822,1360,27,6,
9823,1360,28,6,
9824,1360,29,6,
9825,1360,30,6,
9826,1360,31,6,
11625,1360,1,7,0.05
11626,1360,2,7,0.08
11627,1360,3,7,0.11
11628,1360,4,7,0.14
11629,1360,5,7,0.17
11630,1360,6,7,0.21
11631,1360,7,7,0.24
11632,1360,8,7,0.27
11633,1360,9,7,0.3
11634,1360,10,7,0.33
11635,1360,11,7,0.27
11636,1360,12,7,0.39
11637,1360,13,7,0.43
11638,1360,14,7,0.46
11639,1360,15,7,0.49
11640,1360,16,7,0.53
11641,1360,17,7,0.56
11642,1360,18,7,0.59
11643,1360,19,7,0.62
11644,1360,20,7,0.65
11645,1360,21,7,0.69
11646,1360,22,7,0.71
11647,1360,23,7,0.75
11648,1360,24,7,0.78
11649,1360,25,7,0.81
11650,1360,26,7,0.84
11651,1360,27,7,0.88
11652,1360,28,7,0.91
11653,1360,29,7,0.91
11654,1360,30,7,0.91
11655,1360,31,7,
13454,1360,1,8,0.91
13455,1360,2,8,0.91
13456,1360,3,8,0.91
13457,1360,4,8,0.91
13458,1360,5,8,0.91
13459,1360,6,8,0.91
13460,1360,7,8,0.91
13461,1360,8,8,0.91
13462,1360,9,8,0.91
13463,1360,10,8,0.91
13464,1360,11,8,0.91
13465,1360,12,8,0.91
13466,1360,13,8,0.91
13467,1360,14,8,1.99
13468,1360,15,8,2.2
13469,1360,16,8,1.99
13470,1360,17,8,2.2
13471,1360,18,8,1.99
13472,1360,19,8,1.99
13473,1360,20,8,1.99
13474,1360,21,8,2.2
13475,1360,22,8,2.42
13476,1360,23,8,3.11
13477,1360,24,8,1.99
13478,1360,25,8,1.99
13479,1360,26,8,2.2
13480,1360,27,8,2.42
13481,1360,28,8,2.42
13482,1360,29,8,2.42
13483,1360,30,8,2.42
13484,1360,31,8,
15283,1360,1,9,2.42
15284,1360,2,9,2.42
15285,1360,3,9,3.11
15286,1360,4,9,2.85
15287,1360,5,9,2.85
15288,1360,6,9,2.85
15289,1360,7,9,3.11
15290,1360,8,9,3.11
15291,1360,9,9,2.85
15292,1360,10,9,2.85
15293,1360,11,9,3.38
15294,1360,12,9,3.38
15295,1360,13,9,3.11
15296,1360,14,9,3.11
15297,1360,15,9,2.42
15298,1360,16,9,3.11
15299,1360,17,9,2.85
15300,1360,18,9,3.38
15301,1360,19,9,3.11
15302,1360,20,9,3.64
15303,1360,21,9,3.64
15304,1360,22,9,3.64
15305,1360,23,9,3.91
15306,1360,24,9,3.64
15307,1360,25,9,3.38
15308,1360,26,9,3.11
15309,1360,27,9,3.38
15310,1360,28,9,3.64
15311,1360,29,9,3.64
15312,1360,30,9,4.17
15313,1360,31,9,
17112,1360,1,10,4.17
17113,1360,2,10,4.44
17114,1360,3,10,4.7
17115,1360,4,10,4.97
17116,1360,5,10,4.7
17117,1360,6,10,4.97
17118,1360,7,10,5.23
17119,1360,8,10,4.97
17120,1360,9,10,5.23
17121,1360,10,10,5.23
17122,1360,11,10,4.7
17123,1360,12,10,6.16
17124,1360,13,10,5.23
17125,1360,14,10,4.97
17126,1360,15,10,5.23
17127,1360,16,10,5.5
17128,1360,17,10,5.23
17129,1360,18,10,5.83
17130,1360,19,10,5.83
17131,1360,20,10,5.23
17132,1360,21,10,5.23
17133,1360,22,10,4.97
17134,1360,23,10,5.23
17135,1360,24,10,5.23
17136,1360,25,10,5.5
17137,1360,26,10,5.5
17138,1360,27,10,5.5
17139,1360,28,10,5.5
17140,1360,29,10,5.5
17141,1360,30,10,5.5
17142,1360,31,10,
18941,1360,1,11,4.97
18942,1360,2,11,5.5
18943,1360,3,11,5.23
18944,1360,4,11,4.97
18945,1360,5,11,4.97
18946,1360,6,11,4.97
18947,1360,7,11,5.23
18948,1360,8,11,5.83
18949,1360,9,11,5.23
18950,1360,10,11,5.5
18951,1360,11,11,5.23
18952,1360,12,11,5.23
18953,1360,13,11,5.5
18954,1360,14,11,5.23
18955,1360,15,11,4.97
18956,1360,16,11,5.5
18957,1360,17,11,5.23
18958,1360,18,11,5.23
18959,1360,19,11,5.83
18960,1360,20,11,5.5
18961,1360,21,11,6.16
18962,1360,22,11,5.23
18963,1360,23,11,5.5
18964,1360,24,11,5.5
18965,1360,25,11,5.5
18966,1360,26,11,4.97
18967,1360,27,11,4.7
18968,1360,28,11,4.17
18969,1360,29,11,3.38
18970,1360,30,11,3.64
18971,1360,31,11,
20770,1360,1,12,4.17
20771,1360,2,12,3.38
20772,1360,3,12,3.38
20773,1360,4,12,4.97
20774,1360,5,12,3.64
20775,1360,6,12,3.91
20776,1360,7,12,3.64
20777,1360,8,12,3.64
20778,1360,9,12,3.38
20779,1360,10,12,3.91
20780,1360,11,12,5.23
20781,1360,12,12,6.82
20782,1360,13,12,8.47
20783,1360,14,12,9.21
20784,1360,15,12,10.83
20785,1360,16,12,14.88
20786,1360,17,12,14.88
20787,1360,18,12,14.38
20788,1360,19,12,16.36
20789,1360,20,12,15.87
20790,1360,21,12,12.9
20791,1360,22,12,10.85
20792,1360,23,12,10.03
20793,1360,24,12,10.03
20794,1360,25,12,9.62
20795,1360,26,12,9.62
20796,1360,27,12,11.67
20797,1360,28,12,14.38
