,sal,rooz,Month,shahar_Debi
3594,1394,30,4,0.0
3595,1394,31,4,0.0
4495,1394,1,5,0.266
4496,1394,2,5,0.433
4497,1394,3,5,0.217
4498,1394,4,5,0.49
4499,1394,5,5,1.6
4500,1394,6,5,1.64
4501,1394,7,5,0.405
4502,1394,8,5,0.084
4503,1394,9,5,0.084
4504,1394,10,5,0.084
4505,1394,11,5,0.057
4506,1394,12,5,0.0
4507,1394,13,5,0.0
4508,1394,14,5,0.0
4509,1394,15,5,0.0
4510,1394,16,5,0.0
4511,1394,17,5,0.0
4512,1394,18,5,0.0
4513,1394,19,5,0.0
4514,1394,20,5,0.0
4515,1394,21,5,0.0
4516,1394,22,5,0.164
4517,1394,23,5,0.335
4518,1394,24,5,0.76
4519,1394,25,5,0.901
4520,1394,26,5,0.2
4521,1394,27,5,0.032
4522,1394,28,5,0.0
4523,1394,29,5,0.0
4524,1394,30,5,0.0
4525,1394,31,5,0.0
5425,1394,1,6,0.0
5426,1394,2,6,0.0
5427,1394,3,6,0.0
5428,1394,4,6,0.0
5429,1394,5,6,0.0
5430,1394,6,6,0.0
5431,1394,7,6,0.0
5432,1394,8,6,0.0
5433,1394,9,6,0.0
5434,1394,10,6,0.0
5435,1394,11,6,0.0
5436,1394,12,6,0.0
5437,1394,13,6,0.0
5438,1394,14,6,0.0
5439,1394,15,6,0.0
5440,1394,16,6,0.0
5441,1394,17,6,0.0
5442,1394,18,6,0.0
5443,1394,19,6,0.0
5444,1394,20,6,0.0
5445,1394,21,6,0.0
5446,1394,22,6,0.0
5447,1394,23,6,0.0
5448,1394,24,6,0.0
5449,1394,25,6,0.0
5450,1394,26,6,0.0
5451,1394,27,6,0.0
5452,1394,28,6,0.0
5453,1394,29,6,0.0
5454,1394,30,6,0.0
5455,1394,31,6,0.0
6355,1394,1,7,0.043
6356,1394,2,7,0.043
6357,1394,3,7,0.043
6358,1394,4,7,0.043
6359,1394,5,7,0.043
6360,1394,6,7,0.099
6361,1394,7,7,0.064
6362,1394,8,7,0.043
6363,1394,9,7,0.046
6364,1394,10,7,0.046
6365,1394,11,7,0.046
6366,1394,12,7,0.046
6367,1394,13,7,0.046
6368,1394,14,7,0.046
6369,1394,15,7,0.046
6370,1394,16,7,0.046
6371,1394,17,7,0.046
6372,1394,18,7,0.046
6373,1394,19,7,0.046
6374,1394,20,7,0.046
6375,1394,21,7,0.046
6376,1394,22,7,0.046
6377,1394,23,7,0.046
6378,1394,24,7,0.049
6379,1394,25,7,0.049
6380,1394,26,7,0.049
6381,1394,27,7,0.049
6382,1394,28,7,0.049
6383,1394,29,7,0.049
6384,1394,30,7,0.049
6385,1394,31,7,
7285,1394,1,8,0.049
7286,1394,2,8,0.049
7287,1394,3,8,0.049
7288,1394,4,8,0.049
7289,1394,5,8,0.049
7290,1394,6,8,0.049
7291,1394,7,8,0.049
7292,1394,8,8,0.049
7293,1394,9,8,0.053
7294,1394,10,8,0.053
7295,1394,11,8,0.053
7296,1394,12,8,0.053
7297,1394,13,8,0.053
7298,1394,14,8,0.053
7299,1394,15,8,0.053
7300,1394,16,8,0.053
7301,1394,17,8,0.053
7302,1394,18,8,0.053
7303,1394,19,8,0.053
7304,1394,20,8,0.053
7305,1394,21,8,0.053
7306,1394,22,8,0.053
7307,1394,23,8,0.053
7308,1394,24,8,0.057
7309,1394,25,8,0.057
7310,1394,26,8,0.057
7311,1394,27,8,0.057
7312,1394,28,8,0.057
7313,1394,29,8,0.057
7314,1394,30,8,0.057
7315,1394,31,8,
8215,1394,1,9,0.057
8216,1394,2,9,0.057
8217,1394,3,9,0.057
8218,1394,4,9,0.057
8219,1394,5,9,0.057
8220,1394,6,9,0.057
8221,1394,7,9,0.057
8222,1394,8,9,0.057
8223,1394,9,9,0.061
8224,1394,10,9,0.061
8225,1394,11,9,0.061
8226,1394,12,9,0.061
8227,1394,13,9,0.061
8228,1394,14,9,0.061
8229,1394,15,9,0.061
8230,1394,16,9,0.061
8231,1394,17,9,0.061
8232,1394,18,9,0.061
8233,1394,19,9,0.061
8234,1394,20,9,0.061
8235,1394,21,9,0.061
8236,1394,22,9,0.061
8237,1394,23,9,0.061
8238,1394,24,9,0.065
8239,1394,25,9,0.065
8240,1394,26,9,0.065
8241,1394,27,9,0.065
8242,1394,28,9,0.065
8243,1394,29,9,0.065
8244,1394,30,9,0.065
8245,1394,31,9,
9145,1394,1,10,0.0
9146,1394,2,10,0.0
9147,1394,3,10,0.0
9148,1394,4,10,0.0
9149,1394,5,10,0.0
9150,1394,6,10,0.0
9151,1394,7,10,0.0
9152,1394,8,10,0.0
9153,1394,9,10,0.0
9154,1394,10,10,0.0
9155,1394,11,10,0.0
9156,1394,12,10,0.0
9157,1394,13,10,0.0
9158,1394,14,10,0.0
9159,1394,15,10,0.13
9160,1394,16,10,0.116
9161,1394,17,10,0.101
9162,1394,18,10,0.087
9163,1394,19,10,0.072
9164,1394,20,10,0.058
9165,1394,21,10,0.043
9166,1394,22,10,0.029
9167,1394,23,10,0.014
9168,1394,24,10,0.0
9169,1394,25,10,0.0
9170,1394,26,10,0.0
9171,1394,27,10,0.0
9172,1394,28,10,0.0
9173,1394,29,10,0.0
9174,1394,30,10,0.0
9175,1394,31,10,
10075,1394,1,11,0.0
10076,1394,2,11,0.0
10077,1394,3,11,0.0
10078,1394,4,11,0.621
10079,1394,5,11,0.243
10080,1394,6,11,0.074
10081,1394,7,11,0.065
10082,1394,8,11,0.065
10083,1394,9,11,0.065
10084,1394,10,11,0.065
10085,1394,11,11,0.065
10086,1394,12,11,0.065
10087,1394,13,11,0.061
10088,1394,14,11,0.057
10089,1394,15,11,0.049
10090,1394,16,11,0.049
10091,1394,17,11,0.049
10092,1394,18,11,0.049
10093,1394,19,11,0.053
10094,1394,20,11,0.057
10095,1394,21,11,0.066
10096,1394,22,11,0.079
10097,1394,23,11,0.079
10098,1394,24,11,0.079
10099,1394,25,11,0.069
10100,1394,26,11,0.069
10101,1394,27,11,0.069
10102,1394,28,11,0.057
10103,1394,29,11,0.053
10104,1394,30,11,0.053
10105,1394,31,11,
11005,1394,1,12,0.055
11006,1394,2,12,0.053
11007,1394,3,12,0.053
11008,1394,4,12,0.057
11009,1394,5,12,0.057
11010,1394,6,12,0.057
11011,1394,7,12,0.057
11012,1394,8,12,0.057
11013,1394,9,12,0.057
11014,1394,10,12,0.057
11015,1394,11,12,0.057
11016,1394,12,12,0.101
11017,1394,13,12,0.092
11018,1394,14,12,0.182
11019,1394,15,12,0.096
11020,1394,16,12,0.149
11021,1394,17,12,0.093
11022,1394,18,12,0.135
11023,1394,19,12,0.074
11024,1394,20,12,0.074
11025,1394,21,12,0.074
11026,1394,22,12,0.106
11027,1394,23,12,0.122
11028,1394,24,12,0.074
11029,1394,25,12,0.074
11030,1394,26,12,0.074
11031,1394,27,12,0.538
11032,1394,28,12,0.134
11033,1394,29,12,0.099
11034,1394,30,12,
11035,1394,31,12,
806,1395,1,1,9.98
807,1395,2,1,10.0
808,1395,3,1,11.2
809,1395,4,1,10.4
810,1395,5,1,9.69
811,1395,6,1,9.27
812,1395,7,1,2.74
813,1395,8,1,2.41
814,1395,9,1,7.23
815,1395,10,1,6.67
816,1395,11,1,1.65
817,1395,12,1,1.45
818,1395,13,1,1.45
819,1395,14,1,1.5
820,1395,15,1,1.51
821,1395,16,1,0.454
822,1395,17,1,0.073
823,1395,18,1,0.075
824,1395,19,1,0.095
825,1395,20,1,0.095
826,1395,21,1,0.069
827,1395,22,1,0.046
828,1395,23,1,0.046
829,1395,24,1,0.046
830,1395,25,1,1.56
831,1395,26,1,1.82
832,1395,27,1,0.655
833,1395,28,1,0.316
834,1395,29,1,0.095
835,1395,30,1,0.17
836,1395,31,1,0.057
1736,1395,1,2,0.057
1737,1395,2,2,0.057
1738,1395,3,2,0.057
1739,1395,4,2,0.069
1740,1395,5,2,0.069
1741,1395,6,2,0.069
1742,1395,7,2,0.069
1743,1395,8,2,0.069
1744,1395,9,2,0.046
1745,1395,10,2,0.046
1746,1395,11,2,0.046
1747,1395,12,2,0.123
1748,1395,13,2,0.598
1749,1395,14,2,0.069
1750,1395,15,2,0.02
1751,1395,16,2,0.02
1752,1395,17,2,0.02
1753,1395,18,2,0.02
1754,1395,19,2,0.02
1755,1395,20,2,0.02
1756,1395,21,2,0.02
1757,1395,22,2,0.02
1758,1395,23,2,0.02
1759,1395,24,2,0.099
1760,1395,25,2,0.199
1761,1395,26,2,1.23
1762,1395,27,2,0.584
1763,1395,28,2,0.587
1764,1395,29,2,0.492
1765,1395,30,2,1.18
1766,1395,31,2,1.18
2666,1395,1,3,0.16
2667,1395,2,3,0.126
2668,1395,3,3,0.069
2669,1395,4,3,0.069
2670,1395,5,3,0.069
2671,1395,6,3,0.047
2672,1395,7,3,0.036
2673,1395,8,3,0.036
2674,1395,9,3,0.036
2675,1395,10,3,0.036
2676,1395,11,3,0.081
2677,1395,12,3,0.069
2678,1395,13,3,0.179
2679,1395,14,3,0.081
2680,1395,15,3,0.985
2681,1395,16,3,2.89
2682,1395,17,3,1.77
2683,1395,18,3,0.133
2684,1395,19,3,0.046
2685,1395,20,3,0.046
2686,1395,21,3,0.046
2687,1395,22,3,0.046
2688,1395,23,3,0.0
2689,1395,24,3,0.0
2690,1395,25,3,0.0
2691,1395,26,3,0.0
2692,1395,27,3,0.0
2693,1395,28,3,0.0
2694,1395,29,3,0.0
2695,1395,30,3,0.0
2696,1395,31,3,0.096
3596,1395,1,4,0.747
3597,1395,2,4,0.53
3598,1395,3,4,1.01
3599,1395,4,4,0.176
3600,1395,5,4,0.046
3601,1395,6,4,0.046
3602,1395,7,4,0.0
3603,1395,8,4,0.0
3604,1395,9,4,0.0
3605,1395,10,4,0.0
3606,1395,11,4,0.0
3607,1395,12,4,0.0
3608,1395,13,4,0.0
3609,1395,14,4,0.0
3610,1395,15,4,0.413
3611,1395,16,4,1.55
3612,1395,17,4,1.76
3613,1395,18,4,2.34
3614,1395,19,4,1.84
3615,1395,20,4,0.137
3616,1395,21,4,0.028
3617,1395,22,4,0.02
3618,1395,23,4,0.013
3619,1395,24,4,0.013
3620,1395,25,4,0.013
3621,1395,26,4,0.013
3622,1395,27,4,0.013
3623,1395,28,4,0.008
3624,1395,29,4,0.008
3625,1395,30,4,0.318
3626,1395,31,4,1.94
4526,1395,1,5,2.24
4527,1395,2,5,2.6
4528,1395,3,5,1.86
4529,1395,4,5,0.094
4530,1395,5,5,0.027
4531,1395,6,5,0.004
4532,1395,7,5,0.004
4533,1395,8,5,0.004
4534,1395,9,5,0.008
4535,1395,10,5,0.008
4536,1395,11,5,0.008
4537,1395,12,5,0.008
4538,1395,13,5,0.008
4539,1395,14,5,0.729
4540,1395,15,5,1.15
4541,1395,16,5,1.2
4542,1395,17,5,1.23
4543,1395,18,5,1.65
4544,1395,19,5,0.832
4545,1395,20,5,0.167
4546,1395,21,5,0.004
4547,1395,22,5,0.008
4548,1395,23,5,0.008
4549,1395,24,5,0.008
4550,1395,25,5,0.008
4551,1395,26,5,1.25
4552,1395,27,5,1.72
4553,1395,28,5,0.959
4554,1395,29,5,0.133
4555,1395,30,5,0.046
4556,1395,31,5,0.046
5456,1395,1,6,0.0
5457,1395,2,6,0.0
5458,1395,3,6,0.0
5459,1395,4,6,0.0
5460,1395,5,6,0.0
5461,1395,6,6,0.0
5462,1395,7,6,0.0
5463,1395,8,6,0.0
5464,1395,9,6,0.0
5465,1395,10,6,1.46
5466,1395,11,6,1.8
5467,1395,12,6,1.7
5468,1395,13,6,1.64
5469,1395,14,6,0.218
5470,1395,15,6,0.069
5471,1395,16,6,0.046
5472,1395,17,6,0.046
5473,1395,18,6,0.0
5474,1395,19,6,0.0
5475,1395,20,6,0.0
5476,1395,21,6,0.0
5477,1395,22,6,0.0
5478,1395,23,6,0.682
5479,1395,24,6,0.069
5480,1395,25,6,1.98
5481,1395,26,6,2.72
5482,1395,27,6,1.63
5483,1395,28,6,0.014
5484,1395,29,6,0.0
5485,1395,30,6,0.0
5486,1395,31,6,0.0
6386,1395,1,7,0.0
6387,1395,2,7,0.0
6388,1395,3,7,0.0
6389,1395,4,7,0.0
6390,1395,5,7,0.0
6391,1395,6,7,0.0
6392,1395,7,7,0.0
6393,1395,8,7,0.0
6394,1395,9,7,0.0
6395,1395,10,7,0.0
6396,1395,11,7,0.0
6397,1395,12,7,0.0
6398,1395,13,7,0.0
6399,1395,14,7,0.0
6400,1395,15,7,0.0
6401,1395,16,7,0.0
6402,1395,17,7,0.0
6403,1395,18,7,0.0
6404,1395,19,7,0.0
6405,1395,20,7,0.0
6406,1395,21,7,0.0
6407,1395,22,7,0.0
6408,1395,23,7,0.0
6409,1395,24,7,0.0
6410,1395,25,7,0.0
6411,1395,26,7,0.0
6412,1395,27,7,0.0
6413,1395,28,7,0.0
6414,1395,29,7,0.0
6415,1395,30,7,0.0
6416,1395,31,7,
7316,1395,1,8,0.0
7317,1395,2,8,0.0
7318,1395,3,8,0.0
7319,1395,4,8,0.0
7320,1395,5,8,0.0
7321,1395,6,8,0.0
7322,1395,7,8,0.0
7323,1395,8,8,0.0
7324,1395,9,8,0.0
7325,1395,10,8,0.0
7326,1395,11,8,0.0
7327,1395,12,8,0.0
7328,1395,13,8,0.0
7329,1395,14,8,0.0
7330,1395,15,8,0.0
7331,1395,16,8,0.0
7332,1395,17,8,0.0
7333,1395,18,8,0.0
7334,1395,19,8,0.0
7335,1395,20,8,0.0
7336,1395,21,8,0.0
7337,1395,22,8,0.0
7338,1395,23,8,0.0
7339,1395,24,8,0.0
7340,1395,25,8,0.0
7341,1395,26,8,0.0
7342,1395,27,8,0.0
7343,1395,28,8,0.0
7344,1395,29,8,0.0
7345,1395,30,8,0.0
7346,1395,31,8,
8246,1395,1,9,0.0
8247,1395,2,9,0.0
8248,1395,3,9,0.0
8249,1395,4,9,0.0
8250,1395,5,9,0.0
8251,1395,6,9,0.0
8252,1395,7,9,0.0
8253,1395,8,9,0.0
8254,1395,9,9,0.0
8255,1395,10,9,0.0
8256,1395,11,9,0.0
8257,1395,12,9,0.449
8258,1395,13,9,0.111
8259,1395,14,9,
8260,1395,15,9,0.0
8261,1395,16,9,0.0
8262,1395,17,9,0.0
8263,1395,18,9,0.0
8264,1395,19,9,0.0
8265,1395,20,9,0.0
8266,1395,21,9,0.0
8267,1395,22,9,0.0
8268,1395,23,9,0.0
8269,1395,24,9,0.0
8270,1395,25,9,0.0
8271,1395,26,9,0.0
8272,1395,27,9,0.0
8273,1395,28,9,0.0
8274,1395,29,9,0.0
8275,1395,30,9,0.0
8276,1395,31,9,
9176,1395,1,10,0.0
9177,1395,2,10,0.0
9178,1395,3,10,0.0
9179,1395,4,10,0.0
9180,1395,5,10,0.0
9181,1395,6,10,0.0
9182,1395,7,10,0.0
9183,1395,8,10,0.0
9184,1395,9,10,0.0
9185,1395,10,10,0.0
9186,1395,11,10,0.0
9187,1395,12,10,0.0
9188,1395,13,10,0.0
9189,1395,14,10,0.0
9190,1395,15,10,0.0
9191,1395,16,10,0.0
9192,1395,17,10,0.0
9193,1395,18,10,0.0
9194,1395,19,10,0.0
9195,1395,20,10,0.0
9196,1395,21,10,0.0
9197,1395,22,10,0.0
9198,1395,23,10,0.0
9199,1395,24,10,0.0
9200,1395,25,10,0.0
9201,1395,26,10,0.0
9202,1395,27,10,0.0
9203,1395,28,10,0.0
9204,1395,29,10,0.0
9205,1395,30,10,0.0
9206,1395,31,10,
10106,1395,1,11,0.0
10107,1395,2,11,0.0
10108,1395,3,11,0.0
10109,1395,4,11,0.0
10110,1395,5,11,0.0
10111,1395,6,11,0.0
10112,1395,7,11,0.0
10113,1395,8,11,0.0
10114,1395,9,11,0.0
10115,1395,10,11,0.0
10116,1395,11,11,0.0
10117,1395,12,11,0.0
10118,1395,13,11,0.0
10119,1395,14,11,0.0
10120,1395,15,11,0.0
10121,1395,16,11,0.0
10122,1395,17,11,0.0
10123,1395,18,11,0.0
10124,1395,19,11,0.0
10125,1395,20,11,0.0
10126,1395,21,11,0.0
10127,1395,22,11,0.0
10128,1395,23,11,0.0
10129,1395,24,11,0.0
10130,1395,25,11,0.0
10131,1395,26,11,0.0
10132,1395,27,11,0.0
10133,1395,28,11,0.0
10134,1395,29,11,0.0
10135,1395,30,11,0.0
10136,1395,31,11,
11036,1395,1,12,0.0
11037,1395,2,12,0.0
11038,1395,3,12,1.62
11039,1395,4,12,4.75
11040,1395,5,12,4.77
11041,1395,6,12,5.3
11042,1395,7,12,4.64
11043,1395,8,12,4.0
11044,1395,9,12,4.93
11045,1395,10,12,5.01
11046,1395,11,12,6.56
11047,1395,12,12,7.47
11048,1395,13,12,7.39
11049,1395,14,12,7.79
11050,1395,15,12,10.2
11051,1395,16,12,9.88
11052,1395,17,12,10.1
11053,1395,18,12,9.33
11054,1395,19,12,9.12
11055,1395,20,12,9.12
11056,1395,21,12,9.55
11057,1395,22,12,9.87
11058,1395,23,12,10.5
11059,1395,24,12,10.8
11060,1395,25,12,10.5
11061,1395,26,12,10.3
11062,1395,27,12,2.84
11063,1395,28,12,0.283
11064,1395,29,12,1.35
11065,1395,30,12,9.08
11066,1395,31,12,
837,1396,1,1,10.1
838,1396,2,1,10.1
839,1396,3,1,10.2
840,1396,4,1,10.1
841,1396,5,1,10.7
842,1396,6,1,10.5
843,1396,7,1,10.5
844,1396,8,1,10.4
845,1396,9,1,10.4
846,1396,10,1,11.0
847,1396,11,1,10.1
848,1396,12,1,4.1
849,1396,13,1,3.35
850,1396,14,1,2.69
851,1396,15,1,1.36
852,1396,16,1,1.13
853,1396,17,1,1.08
854,1396,18,1,1.04
855,1396,19,1,1.0
856,1396,20,1,1.0
857,1396,21,1,0.981
858,1396,22,1,0.981
859,1396,23,1,10.4
860,1396,24,1,12.2
861,1396,25,1,8.92
862,1396,26,1,7.28
863,1396,27,1,7.08
864,1396,28,1,6.98
865,1396,29,1,6.98
866,1396,30,1,7.18
867,1396,31,1,6.79
1767,1396,1,2,7.23
1768,1396,2,2,6.91
1769,1396,3,2,1.1
1770,1396,4,2,0.741
1771,1396,5,2,0.558
1772,1396,6,2,0.517
1773,1396,7,2,1.49
1774,1396,8,2,1.94
1775,1396,9,2,0.646
1776,1396,10,2,0.716
1777,1396,11,2,0.601
1778,1396,12,2,0.558
1779,1396,13,2,0.538
1780,1396,14,2,0.646
1781,1396,15,2,0.772
1782,1396,16,2,0.625
1783,1396,17,2,0.538
1784,1396,18,2,0.558
1785,1396,19,2,0.791
1786,1396,20,2,0.601
1787,1396,21,2,0.537
1788,1396,22,2,0.463
1789,1396,23,2,0.388
1790,1396,24,2,0.538
1791,1396,25,2,1.18
1792,1396,26,2,2.23
1793,1396,27,2,0.645
1794,1396,28,2,0.579
1795,1396,29,2,0.517
1796,1396,30,2,0.58
1797,1396,31,2,0.6
2697,1396,1,3,0.423
2698,1396,2,3,0.716
2699,1396,3,3,1.04
2700,1396,4,3,3.03
2701,1396,5,3,0.388
2702,1396,6,3,0.497
2703,1396,7,3,0.423
2704,1396,8,3,0.372
2705,1396,9,3,0.357
2706,1396,10,3,0.356
2707,1396,11,3,0.343
2708,1396,12,3,0.31
2709,1396,13,3,0.326
2710,1396,14,3,0.31
2711,1396,15,3,0.271
2712,1396,16,3,0.164
2713,1396,17,3,0.154
2714,1396,18,3,0.282
2715,1396,19,3,1.65
2716,1396,20,3,2.38
2717,1396,21,3,2.18
2718,1396,22,3,1.17
2719,1396,23,3,0.871
2720,1396,24,3,0.741
2721,1396,25,3,0.459
2722,1396,26,3,0.558
2723,1396,27,3,0.407
2724,1396,28,3,0.053
2725,1396,29,3,0.164
2726,1396,30,3,0.111
2727,1396,31,3,0.0
3627,1396,1,4,0.0
3628,1396,2,4,0.0
3629,1396,3,4,0.0
3630,1396,4,4,0.0
3631,1396,5,4,0.0
3632,1396,6,4,0.0
3633,1396,7,4,0.0
3634,1396,8,4,0.0
3635,1396,9,4,0.441
3636,1396,10,4,0.23
3637,1396,11,4,0.218
3638,1396,12,4,0.285
3639,1396,13,4,0.646
3640,1396,14,4,0.558
3641,1396,15,4,0.558
3642,1396,16,4,0.206
3643,1396,17,4,0.0
3644,1396,18,4,0.0
3645,1396,19,4,0.0
3646,1396,20,4,0.0
3647,1396,21,4,0.0
3648,1396,22,4,0.0
3649,1396,23,4,0.0
3650,1396,24,4,0.0
3651,1396,25,4,0.164
3652,1396,26,4,0.184
3653,1396,27,4,0.195
3654,1396,28,4,0.23
3655,1396,29,4,0.388
3656,1396,30,4,0.985
3657,1396,31,4,0.23
4557,1396,1,5,0.089
4558,1396,2,5,0.0
4559,1396,3,5,0.0
4560,1396,4,5,0.0
4561,1396,5,5,0.0
4562,1396,6,5,0.0
4563,1396,7,5,0.0
4564,1396,8,5,0.0
4565,1396,9,5,0.0
4566,1396,10,5,0.0
4567,1396,11,5,0.0
4568,1396,12,5,0.23
4569,1396,13,5,0.372
4570,1396,14,5,0.372
4571,1396,15,5,0.766
4572,1396,16,5,1.14
4573,1396,17,5,0.517
4574,1396,18,5,0.0
4575,1396,19,5,0.0
4576,1396,20,5,0.0
4577,1396,21,5,0.0
4578,1396,22,5,0.0
4579,1396,23,5,0.0
4580,1396,24,5,0.0
4581,1396,25,5,0.0
4582,1396,26,5,0.0
4583,1396,27,5,0.0
4584,1396,28,5,0.0
4585,1396,29,5,0.072
4586,1396,30,5,0.985
4587,1396,31,5,1.05
5487,1396,1,6,0.899
5488,1396,2,6,1.08
5489,1396,3,6,1.14
5490,1396,4,6,1.14
5491,1396,5,6,0.268
5492,1396,6,6,0.0
5493,1396,7,6,0.0
5494,1396,8,6,0.0
5495,1396,9,6,0.0
5496,1396,10,6,0.0
5497,1396,11,6,0.0
5498,1396,12,6,0.0
5499,1396,13,6,0.0
5500,1396,14,6,0.0
5501,1396,15,6,0.0
5502,1396,16,6,0.0
5503,1396,17,6,0.076
5504,1396,18,6,1.08
5505,1396,19,6,1.21
5506,1396,20,6,1.57
5507,1396,21,6,0.6
5508,1396,22,6,0.512
5509,1396,23,6,0.23
5510,1396,24,6,0.6
5511,1396,25,6,0.127
5512,1396,26,6,0.0
5513,1396,27,6,0.0
5514,1396,28,6,0.0
5515,1396,29,6,0.0
5516,1396,30,6,0.0
5517,1396,31,6,0.0
6417,1396,1,7,0.0
6418,1396,2,7,0.0
6419,1396,3,7,0.0
6420,1396,4,7,0.0
6421,1396,5,7,0.0
6422,1396,6,7,2.98
6423,1396,7,7,0.981
6424,1396,8,7,0.884
6425,1396,9,7,0.0
6426,1396,10,7,0.0
6427,1396,11,7,0.0
6428,1396,12,7,0.0
6429,1396,13,7,0.0
6430,1396,14,7,0.0
6431,1396,15,7,0.0
6432,1396,16,7,0.0
6433,1396,17,7,0.0
6434,1396,18,7,0.0
6435,1396,19,7,0.0
6436,1396,20,7,0.0
6437,1396,21,7,0.0
6438,1396,22,7,0.0
6439,1396,23,7,0.0
6440,1396,24,7,0.0
6441,1396,25,7,0.0
6442,1396,26,7,0.0
6443,1396,27,7,0.0
6444,1396,28,7,0.0
6445,1396,29,7,0.0
6446,1396,30,7,0.0
6447,1396,31,7,
7347,1396,1,8,0.0
7348,1396,2,8,0.0
7349,1396,3,8,0.0
7350,1396,4,8,0.0
7351,1396,5,8,0.0
7352,1396,6,8,0.0
7353,1396,7,8,0.0
7354,1396,8,8,0.0
7355,1396,9,8,0.0
7356,1396,10,8,0.0
7357,1396,11,8,0.0
7358,1396,12,8,0.0
7359,1396,13,8,0.0
7360,1396,14,8,0.0
7361,1396,15,8,0.0
7362,1396,16,8,0.0
7363,1396,17,8,0.0
7364,1396,18,8,0.0
7365,1396,19,8,0.0
7366,1396,20,8,0.0
7367,1396,21,8,0.0
7368,1396,22,8,0.0
7369,1396,23,8,0.0
7370,1396,24,8,0.0
7371,1396,25,8,0.0
7372,1396,26,8,0.0
7373,1396,27,8,0.0
7374,1396,28,8,0.0
7375,1396,29,8,0.0
7376,1396,30,8,0.0
7377,1396,31,8,
8277,1396,1,9,0.0
8278,1396,2,9,0.0
8279,1396,3,9,0.942
8280,1396,4,9,0.884
8281,1396,5,9,0.0
8282,1396,6,9,0.0
8283,1396,7,9,0.0
8284,1396,8,9,0.0
8285,1396,9,9,0.0
8286,1396,10,9,0.0
8287,1396,11,9,0.0
8288,1396,12,9,0.0
8289,1396,13,9,0.0
8290,1396,14,9,0.0
8291,1396,15,9,0.0
8292,1396,16,9,0.0
8293,1396,17,9,0.0
8294,1396,18,9,0.0
8295,1396,19,9,0.0
8296,1396,20,9,0.0
8297,1396,21,9,0.0
8298,1396,22,9,0.0
8299,1396,23,9,0.0
8300,1396,24,9,0.0
8301,1396,25,9,0.0
8302,1396,26,9,0.0
8303,1396,27,9,0.0
8304,1396,28,9,0.0
8305,1396,29,9,0.0
8306,1396,30,9,0.0
8307,1396,31,9,
9207,1396,1,10,0.0
9208,1396,2,10,0.0
9209,1396,3,10,0.0
9210,1396,4,10,0.0
9211,1396,5,10,0.0
9212,1396,6,10,0.0
9213,1396,7,10,0.0
9214,1396,8,10,0.0
9215,1396,9,10,0.0
9216,1396,10,10,0.0
9217,1396,11,10,0.0
9218,1396,12,10,0.0
9219,1396,13,10,0.0
9220,1396,14,10,0.0
9221,1396,15,10,0.0
9222,1396,16,10,0.0
9223,1396,17,10,0.0
9224,1396,18,10,0.0
9225,1396,19,10,0.0
9226,1396,20,10,0.0
9227,1396,21,10,0.0
9228,1396,22,10,0.0
9229,1396,23,10,0.0
9230,1396,24,10,0.0
9231,1396,25,10,0.0
9232,1396,26,10,0.0
9233,1396,27,10,0.0
9234,1396,28,10,0.0
9235,1396,29,10,0.0
9236,1396,30,10,0.0
9237,1396,31,10,
10137,1396,1,11,0.0
10138,1396,2,11,0.0
10139,1396,3,11,0.0
10140,1396,4,11,0.0
10141,1396,5,11,0.0
10142,1396,6,11,0.0
10143,1396,7,11,0.0
10144,1396,8,11,0.0
10145,1396,9,11,0.0
10146,1396,10,11,0.0
10147,1396,11,11,0.0
10148,1396,12,11,0.0
10149,1396,13,11,0.0
10150,1396,14,11,0.0
10151,1396,15,11,0.0
10152,1396,16,11,0.0
10153,1396,17,11,0.0
10154,1396,18,11,0.0
10155,1396,19,11,0.0
10156,1396,20,11,0.0
10157,1396,21,11,0.0
10158,1396,22,11,0.0
10159,1396,23,11,0.0
10160,1396,24,11,0.0
10161,1396,25,11,0.0
10162,1396,26,11,0.0
10163,1396,27,11,0.0
10164,1396,28,11,0.0
10165,1396,29,11,0.764
10166,1396,30,11,1.19
10167,1396,31,11,
11067,1396,1,12,0.901
11068,1396,2,12,0.661
11069,1396,3,12,3.79
11070,1396,4,12,5.09
11071,1396,5,12,5.14
11072,1396,6,12,9.66
11073,1396,7,12,10.6
11074,1396,8,12,10.3
11075,1396,9,12,9.86
11076,1396,10,12,10.2
11077,1396,11,12,9.86
11078,1396,12,12,10.6
11079,1396,13,12,12.1
11080,1396,14,12,11.0
11081,1396,15,12,11.2
11082,1396,16,12,11.1
11083,1396,17,12,11.0
11084,1396,18,12,10.9
11085,1396,19,12,10.7
11086,1396,20,12,10.7
11087,1396,21,12,10.9
11088,1396,22,12,10.8
11089,1396,23,12,10.7
11090,1396,24,12,10.7
11091,1396,25,12,10.5
11092,1396,26,12,10.7
11093,1396,27,12,10.4
11094,1396,28,12,9.77
11095,1396,29,12,9.96
11096,1396,30,12,
11097,1396,31,12,
868,1397,1,1,0.744
869,1397,2,1,0.629
870,1397,3,1,0.595
871,1397,4,1,0.561
872,1397,5,1,5.46
873,1397,6,1,4.5
874,1397,7,1,2.62
875,1397,8,1,2.61
876,1397,9,1,2.61
877,1397,10,1,2.62
878,1397,11,1,4.85
879,1397,12,1,4.97
880,1397,13,1,3.66
881,1397,14,1,3.41
