,sal,rooz,Month,golman_abShoor_EV
828,1386,8,1,4.7
829,1386,8,1,4.7
830,1386,9,1,5.4
831,1386,9,1,5.4
832,1386,9,1,5.4
833,1386,10,1,2.7
834,1386,10,1,2.7
835,1386,10,1,2.7
836,1386,11,1,2.4
837,1386,11,1,2.4
838,1386,11,1,2.4
839,1386,12,1,3.7
840,1386,12,1,3.7
841,1386,12,1,3.7
842,1386,13,1,4.3
843,1386,13,1,4.3
844,1386,13,1,4.3
845,1386,14,1,3.8
846,1386,14,1,3.8
847,1386,14,1,3.8
848,1386,15,1,3.5
849,1386,15,1,3.5
850,1386,15,1,3.5
851,1386,16,1,3.3
852,1386,16,1,3.3
853,1386,16,1,3.3
854,1386,17,1,3.2
855,1386,17,1,3.2
856,1386,17,1,3.2
857,1386,18,1,4.5
858,1386,18,1,4.5
859,1386,18,1,4.5
860,1386,19,1,3.0
861,1386,19,1,3.0
862,1386,19,1,3.0
863,1386,20,1,3.9
864,1386,20,1,3.9
865,1386,20,1,3.9
866,1386,21,1,3.7
867,1386,21,1,3.7
868,1386,21,1,3.7
869,1386,22,1,3.3
870,1386,22,1,3.3
871,1386,22,1,3.3
872,1386,23,1,3.9
873,1386,23,1,3.9
874,1386,23,1,3.9
875,1386,24,1,4.2
876,1386,24,1,4.2
877,1386,24,1,4.2
878,1386,25,1,3.1
