,sal,rooz,Month,golman_abShirin_EV
11695,1391,9,9,
11696,1391,10,9,
11697,1391,11,9,
11698,1391,12,9,
11699,1391,13,9,
11700,1391,14,9,
11701,1391,15,9,
11702,1391,16,9,
11703,1391,17,9,
11704,1391,18,9,
11705,1391,19,9,
11706,1391,20,9,
11707,1391,21,9,
11708,1391,22,9,
11709,1391,23,9,
11710,1391,24,9,
11711,1391,25,9,
11712,1391,26,9,
11713,1391,27,9,
11714,1391,28,9,
11715,1391,29,9,
11716,1391,30,9,
11717,1391,31,9,
13020,1391,1,10,
13021,1391,2,10,
13022,1391,3,10,
13023,1391,4,10,
13024,1391,5,10,
13025,1391,6,10,
13026,1391,7,10,
13027,1391,8,10,
13028,1391,9,10,
13029,1391,10,10,
13030,1391,11,10,
13031,1391,12,10,
13032,1391,13,10,
13033,1391,14,10,
13034,1391,15,10,
13035,1391,16,10,
13036,1391,17,10,
13037,1391,18,10,
13038,1391,19,10,
13039,1391,20,10,
13040,1391,21,10,
13041,1391,22,10,
13042,1391,23,10,
13043,1391,24,10,
13044,1391,25,10,
13045,1391,26,10,
13046,1391,27,10,
13047,1391,28,10,
13048,1391,29,10,
13049,1391,30,10,
13050,1391,31,10,
14353,1391,1,11,
14354,1391,2,11,
14355,1391,3,11,
14356,1391,4,11,
14357,1391,5,11,
14358,1391,6,11,
14359,1391,7,11,
14360,1391,8,11,
14361,1391,9,11,
14362,1391,10,11,
14363,1391,11,11,
14364,1391,12,11,
14365,1391,13,11,
14366,1391,14,11,
14367,1391,15,11,
14368,1391,16,11,
14369,1391,17,11,
14370,1391,18,11,
14371,1391,19,11,
14372,1391,20,11,
14373,1391,21,11,
14374,1391,22,11,
14375,1391,23,11,
14376,1391,24,11,
14377,1391,25,11,
14378,1391,26,11,
14379,1391,27,11,
14380,1391,28,11,
14381,1391,29,11,
14382,1391,30,11,
14383,1391,31,11,
15686,1391,1,12,
15687,1391,2,12,
15688,1391,3,12,
15689,1391,4,12,
15690,1391,5,12,
15691,1391,6,12,
15692,1391,7,12,
15693,1391,8,12,
15694,1391,9,12,
15695,1391,10,12,
15696,1391,11,12,
15697,1391,12,12,
15698,1391,13,12,
15699,1391,14,12,
15700,1391,15,12,
15701,1391,16,12,
15702,1391,17,12,
15703,1391,18,12,
15704,1391,19,12,
15705,1391,20,12,
15706,1391,21,12,
15707,1391,22,12,
15708,1391,23,12,
15709,1391,24,12,
15710,1391,25,12,
15711,1391,26,12,
15712,1391,27,12,
15713,1391,28,12,
15714,1391,29,12,
15715,1391,30,12,
15716,1391,31,12,
1054,1392,1,1,2.6
1055,1392,2,1,2.3
1056,1392,3,1,2.4
1057,1392,4,1,2.6
1058,1392,5,1,2.3
1059,1392,6,1,3.5
1060,1392,7,1,3.3
1061,1392,8,1,3.8
1062,1392,9,1,4.2
1063,1392,10,1,2.7
1064,1392,11,1,1.0
1065,1392,12,1,3.5
1066,1392,13,1,2.8
1067,1392,14,1,3.3
1068,1392,15,1,3.1
1069,1392,16,1,2.5
1070,1392,17,1,3.5
1071,1392,18,1,3.8
1072,1392,19,1,3.6
1073,1392,20,1,3.8
1074,1392,21,1,3.7
1075,1392,22,1,4.2
1076,1392,23,1,4.1
1077,1392,24,1,3.6
1078,1392,25,1,1.9
1079,1392,26,1,3.0
1080,1392,27,1,2.4
1081,1392,28,1,7.6
1082,1392,29,1,3.2
1083,1392,30,1,4.5
1084,1392,31,1,5.0
2387,1392,1,2,4.8
2388,1392,2,2,4.1
2389,1392,3,2,5.2
2390,1392,4,2,4.9
2391,1392,5,2,5.4
2392,1392,6,2,6.7
2393,1392,7,2,4.9
2394,1392,8,2,4.4
2395,1392,9,2,4.0
2396,1392,10,2,5.1
2397,1392,11,2,4.4
2398,1392,12,2,5.6
2399,1392,13,2,6.4
2400,1392,14,2,6.1
2401,1392,15,2,6.6
2402,1392,16,2,5.9
2403,1392,17,2,7.2
2404,1392,18,2,8.0
2405,1392,19,2,6.1
2406,1392,20,2,2.6
2407,1392,21,2,6.6
2408,1392,22,2,6.7
2409,1392,23,2,2.9
2410,1392,24,2,6.3
2411,1392,25,2,3.8
2412,1392,26,2,3.5
2413,1392,27,2,5.3
2414,1392,28,2,6.1
2415,1392,29,2,6.3
2416,1392,30,2,6.1
2417,1392,31,2,5.2
3720,1392,1,3,5.8
3721,1392,2,3,6.1
3722,1392,3,3,5.3
3723,1392,4,3,5.6
3724,1392,5,3,10.7
3725,1392,6,3,8.1
3726,1392,7,3,7.2
3727,1392,8,3,5.7
3728,1392,9,3,6.8
3729,1392,10,3,7.4
3730,1392,11,3,8.3
3731,1392,12,3,9.6
3732,1392,13,3,8.2
3733,1392,14,3,7.9
3734,1392,15,3,8.2
3735,1392,16,3,8.7
3736,1392,17,3,9.3
3737,1392,18,3,8.9
3738,1392,19,3,8.8
3739,1392,20,3,9.3
3740,1392,21,3,8.7
3741,1392,22,3,9.4
3742,1392,23,3,9.7
3743,1392,24,3,9.8
3744,1392,25,3,9.8
3745,1392,26,3,8.7
3746,1392,27,3,11.4
3747,1392,28,3,9.4
3748,1392,29,3,9.5
3749,1392,30,3,9.4
3750,1392,31,3,8.7
5053,1392,1,4,9.4
5054,1392,2,4,9.2
5055,1392,3,4,8.8
5056,1392,4,4,9.4
5057,1392,5,4,9.8
5058,1392,6,4,10.1
5059,1392,7,4,9.2
5060,1392,8,4,9.1
5061,1392,9,4,9.6
5062,1392,10,4,9.3
5063,1392,11,4,10.3
5064,1392,12,4,10.3
5065,1392,13,4,10.2
5066,1392,14,4,10.1
5067,1392,15,4,9.2
5068,1392,16,4,9.6
5069,1392,17,4,9.8
5070,1392,18,4,10.4
5071,1392,19,4,10.1
5072,1392,20,4,10.1
5073,1392,21,4,11.1
5074,1392,22,4,11.2
5075,1392,23,4,11.8
5076,1392,24,4,11.4
5077,1392,25,4,11.2
5078,1392,26,4,10.6
5079,1392,27,4,9.6
5080,1392,28,4,10.1
5081,1392,29,4,10.8
5082,1392,30,4,11.0
5083,1392,31,4,9.7
6386,1392,1,5,10.3
6387,1392,2,5,11.0
6388,1392,3,5,10.5
6389,1392,4,5,11.7
6390,1392,5,5,12.0
6391,1392,6,5,10.7
6392,1392,7,5,9.1
6393,1392,8,5,8.7
6394,1392,9,5,10.1
6395,1392,10,5,10.7
6396,1392,11,5,11.0
6397,1392,12,5,11.5
6398,1392,13,5,11.2
6399,1392,14,5,9.6
6400,1392,15,5,9.4
6401,1392,16,5,10.1
6402,1392,17,5,9.7
6403,1392,18,5,8.7
6404,1392,19,5,9.0
6405,1392,20,5,9.6
6406,1392,21,5,10.1
6407,1392,22,5,9.6
6408,1392,23,5,9.2
6409,1392,24,5,9.6
6410,1392,25,5,10.0
6411,1392,26,5,10.1
6412,1392,27,5,9.6
6413,1392,28,5,8.7
6414,1392,29,5,9.2
6415,1392,30,5,8.7
6416,1392,31,5,9.4
7719,1392,1,6,10.1
7720,1392,2,6,9.6
7721,1392,3,6,10.7
7722,1392,4,6,10.5
7723,1392,5,6,10.2
7724,1392,6,6,10.4
7725,1392,7,6,9.4
7726,1392,8,6,8.7
7727,1392,9,6,9.0
7728,1392,10,6,9.4
7729,1392,11,6,8.5
7730,1392,12,6,9.6
7731,1392,13,6,9.1
7732,1392,14,6,9.2
7733,1392,15,6,8.5
7734,1392,16,6,8.7
7735,1392,17,6,9.2
7736,1392,18,6,8.7
7737,1392,19,6,8.0
7738,1392,20,6,8.8
7739,1392,21,6,8.7
7740,1392,22,6,8.6
7741,1392,23,6,9.0
7742,1392,24,6,7.8
7743,1392,25,6,8.1
7744,1392,26,6,7.9
7745,1392,27,6,8.6
7746,1392,28,6,7.0
7747,1392,29,6,7.7
7748,1392,30,6,6.6
7749,1392,31,6,6.3
9052,1392,1,7,6.8
9053,1392,2,7,6.7
9054,1392,3,7,6.8
9055,1392,4,7,6.9
9056,1392,5,7,6.8
9057,1392,6,7,7.3
9058,1392,7,7,6.5
9059,1392,8,7,6.8
9060,1392,9,7,7.0
9061,1392,10,7,7.2
9062,1392,11,7,9.0
9063,1392,12,7,9.0
9064,1392,13,7,7.0
9065,1392,14,7,6.7
9066,1392,15,7,4.6
9067,1392,16,7,3.5
9068,1392,17,7,3.1
9069,1392,18,7,4.7
9070,1392,19,7,6.4
9071,1392,20,7,6.6
9072,1392,21,7,5.7
9073,1392,22,7,5.5
9074,1392,23,7,5.1
9075,1392,24,7,5.2
9076,1392,25,7,4.9
9077,1392,26,7,6.8
9078,1392,27,7,5.8
9079,1392,28,7,3.5
9080,1392,29,7,4.6
9081,1392,30,7,4.1
9082,1392,31,7,
10385,1392,1,8,4.3
10386,1392,2,8,4.0
10387,1392,3,8,0.9
10388,1392,4,8,3.1
10389,1392,5,8,3.6
10390,1392,6,8,3.2
10391,1392,7,8,2.4
10392,1392,8,8,2.9
10393,1392,9,8,3.1
10394,1392,10,8,3.4
10395,1392,11,8,3.1
10396,1392,12,8,2.6
10397,1392,13,8,2.4
10398,1392,14,8,2.5
10399,1392,15,8,2.4
10400,1392,16,8,2.4
10401,1392,17,8,2.7
10402,1392,18,8,2.3
10403,1392,19,8,1.3
10404,1392,20,8,0.4
10405,1392,21,8,2.2
10406,1392,22,8,1.5
10407,1392,23,8,2.2
10408,1392,24,8,2.1
10409,1392,25,8,1.1
10410,1392,26,8,1.0
10411,1392,27,8,1.2
10412,1392,28,8,2.2
10413,1392,29,8,1.3
10414,1392,30,8,2.1
10415,1392,31,8,
11718,1392,1,9,1.0
11719,1392,2,9,0.9
11720,1392,3,9,0.8
11721,1392,4,9,1.3
11722,1392,5,9,0.7
11723,1392,6,9,1.0
11724,1392,7,9,1.4
11725,1392,8,9,2.1
11726,1392,9,9,1.0
11727,1392,10,9,0.9
11728,1392,11,9,0.8
11729,1392,12,9,
11730,1392,13,9,
11731,1392,14,9,
11732,1392,15,9,
11733,1392,16,9,
11734,1392,17,9,
11735,1392,18,9,
11736,1392,19,9,
11737,1392,20,9,
11738,1392,21,9,
11739,1392,22,9,
11740,1392,23,9,
11741,1392,24,9,
11742,1392,25,9,
11743,1392,26,9,
11744,1392,27,9,
11745,1392,28,9,
11746,1392,29,9,
11747,1392,30,9,
11748,1392,31,9,
13051,1392,1,10,
13052,1392,2,10,
13053,1392,3,10,
13054,1392,4,10,
13055,1392,5,10,
13056,1392,6,10,
13057,1392,7,10,
13058,1392,8,10,
13059,1392,9,10,
13060,1392,10,10,
13061,1392,11,10,
13062,1392,12,10,
13063,1392,13,10,
13064,1392,14,10,
13065,1392,15,10,
13066,1392,16,10,
13067,1392,17,10,
13068,1392,18,10,
13069,1392,19,10,
13070,1392,20,10,
13071,1392,21,10,
13072,1392,22,10,
13073,1392,23,10,
13074,1392,24,10,
13075,1392,25,10,
13076,1392,26,10,
13077,1392,27,10,
13078,1392,28,10,
13079,1392,29,10,
13080,1392,30,10,
13081,1392,31,10,
14384,1392,1,11,
14385,1392,2,11,
14386,1392,3,11,
14387,1392,4,11,
14388,1392,5,11,
14389,1392,6,11,
14390,1392,7,11,
14391,1392,8,11,
14392,1392,9,11,
14393,1392,10,11,
14394,1392,11,11,
14395,1392,12,11,
14396,1392,13,11,
14397,1392,14,11,
14398,1392,15,11,
14399,1392,16,11,
14400,1392,17,11,
14401,1392,18,11,
14402,1392,19,11,
14403,1392,20,11,
14404,1392,21,11,
14405,1392,22,11,
14406,1392,23,11,
14407,1392,24,11,
14408,1392,25,11,
14409,1392,26,11,
14410,1392,27,11,
14411,1392,28,11,
14412,1392,29,11,
14413,1392,30,11,
14414,1392,31,11,
15717,1392,1,12,
15718,1392,2,12,
15719,1392,3,12,
15720,1392,4,12,
15721,1392,5,12,
15722,1392,6,12,
15723,1392,7,12,
15724,1392,8,12,
15725,1392,9,12,
15726,1392,10,12,
15727,1392,11,12,
15728,1392,12,12,
15729,1392,13,12,
15730,1392,14,12,
15731,1392,15,12,
15732,1392,16,12,
15733,1392,17,12,
15734,1392,18,12,
15735,1392,19,12,
15736,1392,20,12,
15737,1392,21,12,
15738,1392,22,12,
15739,1392,23,12,
15740,1392,24,12,
15741,1392,25,12,
15742,1392,26,12,
15743,1392,27,12,
15744,1392,28,12,
15745,1392,29,12,
15746,1392,30,12,
15747,1392,31,12,
1085,1393,1,1,
1086,1393,2,1,
1087,1393,3,1,
1088,1393,4,1,
1089,1393,5,1,
1090,1393,6,1,1.1
1091,1393,7,1,1.2
1092,1393,8,1,1.3
1093,1393,9,1,1.0
1094,1393,10,1,1.5
1095,1393,11,1,1.9
1096,1393,12,1,1.6
1097,1393,13,1,1.5
1098,1393,14,1,1.4
1099,1393,15,1,1.5
1100,1393,16,1,3.2
1101,1393,17,1,2.7
1102,1393,18,1,2.4
1103,1393,19,1,2.9
1104,1393,20,1,3.0
1105,1393,21,1,3.6
1106,1393,22,1,3.5
1107,1393,23,1,3.8
1108,1393,24,1,2.5
1109,1393,25,1,3.0
1110,1393,26,1,2.7
1111,1393,27,1,3.0
1112,1393,28,1,3.2
1113,1393,29,1,4.3
1114,1393,30,1,3.5
1115,1393,31,1,5.7
2418,1393,1,2,4.0
2419,1393,2,2,4.5
2420,1393,3,2,4.3
2421,1393,4,2,4.5
2422,1393,5,2,3.8
2423,1393,6,2,3.6
2424,1393,7,2,4.1
2425,1393,8,2,4.1
2426,1393,9,2,4.5
2427,1393,10,2,3.8
2428,1393,11,2,4.1
2429,1393,12,2,4.3
2430,1393,13,2,4.1
2431,1393,14,2,5.3
2432,1393,15,2,3.0
2433,1393,16,2,2.2
2434,1393,17,2,4.8
2435,1393,18,2,5.7
2436,1393,19,2,4.2
2437,1393,20,2,4.0
2438,1393,21,2,2.0
2439,1393,22,2,5.2
2440,1393,23,2,4.4
2441,1393,24,2,4.3
2442,1393,25,2,4.7
2443,1393,26,2,4.5
2444,1393,27,2,4.5
2445,1393,28,2,5.2
2446,1393,29,2,4.7
2447,1393,30,2,4.8
2448,1393,31,2,5.1
3751,1393,1,3,5.2
3752,1393,2,3,4.8
3753,1393,3,3,5.1
3754,1393,4,3,5.8
3755,1393,5,3,4.7
3756,1393,6,3,4.6
3757,1393,7,3,5.2
3758,1393,8,3,4.6
3759,1393,9,3,5.3
3760,1393,10,3,6.3
3761,1393,11,3,5.6
3762,1393,12,3,5.9
3763,1393,13,3,7.6
3764,1393,14,3,5.6
3765,1393,15,3,6.1
3766,1393,16,3,6.4
3767,1393,17,3,6.6
3768,1393,18,3,6.5
3769,1393,19,3,6.6
3770,1393,20,3,6.6
3771,1393,21,3,6.6
3772,1393,22,3,6.6
3773,1393,23,3,6.5
3774,1393,24,3,7.2
3775,1393,25,3,6.9
3776,1393,26,3,7.5
3777,1393,27,3,7.1
3778,1393,28,3,6.9
3779,1393,29,3,6.7
3780,1393,30,3,7.3
3781,1393,31,3,7.0
5084,1393,1,4,6.6
5085,1393,2,4,6.9
5086,1393,3,4,7.2
5087,1393,4,4,7.3
5088,1393,5,4,7.2
5089,1393,6,4,7.5
5090,1393,7,4,7.4
5091,1393,8,4,8.4
5092,1393,9,4,8.3
5093,1393,10,4,8.3
5094,1393,11,4,8.9
5095,1393,12,4,8.6
5096,1393,13,4,8.8
5097,1393,14,4,8.7
5098,1393,15,4,8.9
5099,1393,16,4,9.2
5100,1393,17,4,8.2
5101,1393,18,4,9.6
5102,1393,19,4,8.7
5103,1393,20,4,8.8
5104,1393,21,4,8.1
5105,1393,22,4,8.8
5106,1393,23,4,8.7
5107,1393,24,4,9.3
5108,1393,25,4,9.4
5109,1393,26,4,10.3
5110,1393,27,4,9.2
5111,1393,28,4,9.6
5112,1393,29,4,8.0
5113,1393,30,4,8.4
5114,1393,31,4,8.1
6417,1393,1,5,8.7
6418,1393,2,5,8.5
6419,1393,3,5,10.1
6420,1393,4,5,8.9
6421,1393,5,5,8.4
6422,1393,6,5,8.3
6423,1393,7,5,8.7
6424,1393,8,5,9.2
6425,1393,9,5,9.1
6426,1393,10,5,9.3
6427,1393,11,5,8.5
6428,1393,12,5,8.4
6429,1393,13,5,9.4
6430,1393,14,5,8.8
6431,1393,15,5,7.9
6432,1393,16,5,8.5
6433,1393,17,5,8.7
6434,1393,18,5,8.9
6435,1393,19,5,9.6
6436,1393,20,5,8.7
6437,1393,21,5,9.6
6438,1393,22,5,8.8
6439,1393,23,5,8.0
6440,1393,24,5,9.4
6441,1393,25,5,9.5
6442,1393,26,5,9.0
6443,1393,27,5,7.7
6444,1393,28,5,8.0
6445,1393,29,5,9.3
6446,1393,30,5,8.7
6447,1393,31,5,9.1
7750,1393,1,6,8.2
7751,1393,2,6,8.4
7752,1393,3,6,9.1
7753,1393,4,6,6.3
7754,1393,5,6,7.3
7755,1393,6,6,7.7
7756,1393,7,6,7.8
7757,1393,8,6,7.2
7758,1393,9,6,7.4
7759,1393,10,6,7.8
7760,1393,11,6,8.2
7761,1393,12,6,6.9
7762,1393,13,6,7.1
7763,1393,14,6,7.9
7764,1393,15,6,6.9
7765,1393,16,6,6.8
7766,1393,17,6,7.3
7767,1393,18,6,7.7
7768,1393,19,6,7.3
7769,1393,20,6,7.3
7770,1393,21,6,7.3
7771,1393,22,6,8.0
7772,1393,23,6,7.6
7773,1393,24,6,8.2
7774,1393,25,6,7.2
7775,1393,26,6,6.8
7776,1393,27,6,6.8
7777,1393,28,6,7.3
7778,1393,29,6,6.2
7779,1393,30,6,7.0
7780,1393,31,6,6.7
9083,1393,1,7,6.7
9084,1393,2,7,6.6
9085,1393,3,7,8.2
9086,1393,4,7,6.8
9087,1393,5,7,5.9
9088,1393,6,7,6.4
9089,1393,7,7,3.4
9090,1393,8,7,5.1
9091,1393,9,7,6.6
9092,1393,10,7,6.1
9093,1393,11,7,4.5
9094,1393,12,7,4.5
9095,1393,13,7,5.6
9096,1393,14,7,5.2
9097,1393,15,7,5.9
9098,1393,16,7,5.7
9099,1393,17,7,5.3
9100,1393,18,7,24.5
9101,1393,19,7,3.9
9102,1393,20,7,4.1
9103,1393,21,7,2.8
9104,1393,22,7,2.8
9105,1393,23,7,2.3
9106,1393,24,7,2.9
9107,1393,25,7,3.5
9108,1393,26,7,3.5
9109,1393,27,7,4.0
9110,1393,28,7,9.8
9111,1393,29,7,1.9
9112,1393,30,7,2.7
9113,1393,31,7,
10416,1393,1,8,2.3
10417,1393,2,8,3.5
10418,1393,3,8,3.0
10419,1393,4,8,3.0
10420,1393,5,8,3.4
10421,1393,6,8,3.4
10422,1393,7,8,2.7
10423,1393,8,8,3.1
10424,1393,9,8,2.7
10425,1393,10,8,1.1
10426,1393,11,8,2.3
10427,1393,12,8,2.7
10428,1393,13,8,2.6
10429,1393,14,8,0.0
10430,1393,15,8,2.4
10431,1393,16,8,2.6
10432,1393,17,8,2.6
10433,1393,18,8,3.1
10434,1393,19,8,2.5
10435,1393,20,8,3.2
10436,1393,21,8,3.2
10437,1393,22,8,3.1
10438,1393,23,8,3.0
10439,1393,24,8,3.3
10440,1393,25,8,3.4
10441,1393,26,8,3.0
10442,1393,27,8,1.5
10443,1393,28,8,2.6
10444,1393,29,8,1.7
10445,1393,30,8,1.5
10446,1393,31,8,
11749,1393,1,9,2.8
11750,1393,2,9,1.5
11751,1393,3,9,1.3
11752,1393,4,9,3.3
11753,1393,5,9,0.9
11754,1393,6,9,1.2
11755,1393,7,9,1.2
11756,1393,8,9,1.0
11757,1393,9,9,1.6
11758,1393,10,9,1.6
11759,1393,11,9,1.0
11760,1393,12,9,0.9
11761,1393,13,9,0.7
11762,1393,14,9,0.6
11763,1393,15,9,1.0
11764,1393,16,9,1.0
11765,1393,17,9,0.5
11766,1393,18,9,1.1
11767,1393,19,9,1.4
11768,1393,20,9,0.9
11769,1393,21,9,0.5
11770,1393,22,9,1.4
11771,1393,23,9,1.4
11772,1393,24,9,0.6
11773,1393,25,9,1.0
11774,1393,26,9,1.8
11775,1393,27,9,0.8
11776,1393,28,9,0.8
11777,1393,29,9,1.0
11778,1393,30,9,1.0
11779,1393,31,9,
13082,1393,1,10,0.7
13083,1393,2,10,1.0
13084,1393,3,10,0.9
13085,1393,4,10,0.4
13086,1393,5,10,
13087,1393,6,10,
13088,1393,7,10,
13089,1393,8,10,
13090,1393,9,10,
13091,1393,10,10,
13092,1393,11,10,
13093,1393,12,10,
13094,1393,13,10,
13095,1393,14,10,
13096,1393,15,10,
13097,1393,16,10,
13098,1393,17,10,
13099,1393,18,10,
13100,1393,19,10,
13101,1393,20,10,
13102,1393,21,10,
13103,1393,22,10,
13104,1393,23,10,
13105,1393,24,10,
13106,1393,25,10,
13107,1393,26,10,
13108,1393,27,10,
13109,1393,28,10,
13110,1393,29,10,
13111,1393,30,10,
13112,1393,31,10,
14415,1393,1,11,0.4
14416,1393,2,11,0.3
14417,1393,3,11,0.3
14418,1393,4,11,0.6
14419,1393,5,11,0.7
14420,1393,6,11,0.7
14421,1393,7,11,0.9
14422,1393,8,11,0.9
14423,1393,9,11,1.2
14424,1393,10,11,0.9
14425,1393,11,11,0.6
14426,1393,12,11,0.9
14427,1393,13,11,0.9
14428,1393,14,11,0.8
14429,1393,15,11,0.5
14430,1393,16,11,0.4
14431,1393,17,11,0.6
14432,1393,18,11,0.7
14433,1393,19,11,1.0
14434,1393,20,11,1.1
14435,1393,21,11,1.1
14436,1393,22,11,10.5
14437,1393,23,11,1.3
14438,1393,24,11,0.6
14439,1393,25,11,1.6
14440,1393,26,11,0.7
14441,1393,27,11,0.7
14442,1393,28,11,0.4
14443,1393,29,11,0.6
14444,1393,30,11,0.3
14445,1393,31,11,
15748,1393,1,12,
15749,1393,2,12,
15750,1393,3,12,
15751,1393,4,12,
15752,1393,5,12,
15753,1393,6,12,
15754,1393,7,12,
15755,1393,8,12,
15756,1393,9,12,
15757,1393,10,12,
15758,1393,11,12,
15759,1393,12,12,
15760,1393,13,12,
15761,1393,14,12,
15762,1393,15,12,
15763,1393,16,12,
15764,1393,17,12,
15765,1393,18,12,
15766,1393,19,12,
15767,1393,20,12,
15768,1393,21,12,
15769,1393,22,12,
15770,1393,23,12,
15771,1393,24,12,
15772,1393,25,12,
15773,1393,26,12,
15774,1393,27,12,
15775,1393,28,12,
15776,1393,29,12,
15777,1393,30,12,
15778,1393,31,12,
1116,1394,1,1,3.7
1117,1394,2,1,3.8
1118,1394,3,1,3.7
1119,1394,4,1,3.2
1120,1394,5,1,3.8
1121,1394,6,1,4.4
1122,1394,7,1,3.7
1123,1394,8,1,3.7
1124,1394,9,1,3.1
1125,1394,10,1,3.5
1126,1394,11,1,3.8
1127,1394,12,1,4.5
1128,1394,13,1,3.7
1129,1394,14,1,3.4
1130,1394,15,1,4.1
1131,1394,16,1,3.9
1132,1394,17,1,3.8
1133,1394,18,1,4.2
1134,1394,19,1,3.9
1135,1394,20,1,3.5
1136,1394,21,1,3.8
1137,1394,22,1,3.8
1138,1394,23,1,3.8
1139,1394,24,1,3.3
1140,1394,25,1,3.1
1141,1394,26,1,3.1
1142,1394,27,1,3.4
1143,1394,28,1,5.1
1144,1394,29,1,4.1
1145,1394,30,1,4.4
1146,1394,31,1,4.3
2449,1394,1,2,4.4
2450,1394,2,2,4.4
2451,1394,3,2,4.0
2452,1394,4,2,4.4
2453,1394,5,2,4.0
2454,1394,6,2,4.3
2455,1394,7,2,4.0
2456,1394,8,2,4.6
2457,1394,9,2,3.8
2458,1394,10,2,4.5
2459,1394,11,2,4.4
2460,1394,12,2,3.7
2461,1394,13,2,3.8
2462,1394,14,2,3.6
2463,1394,15,2,3.8
2464,1394,16,2,3.5
2465,1394,17,2,3.6
2466,1394,18,2,3.4
2467,1394,19,2,3.8
2468,1394,20,2,3.9
2469,1394,21,2,4.4
2470,1394,22,2,4.4
2471,1394,23,2,4.0
2472,1394,24,2,4.2
2473,1394,25,2,4.4
2474,1394,26,2,4.2
2475,1394,27,2,3.9
2476,1394,28,2,3.8
2477,1394,29,2,4.1
2478,1394,30,2,3.8
2479,1394,31,2,4.1
3782,1394,1,3,5.2
3783,1394,2,3,4.8
3784,1394,3,3,5.1
3785,1394,4,3,5.8
3786,1394,5,3,4.7
3787,1394,6,3,4.8
3788,1394,7,3,5.2
3789,1394,8,3,4.5
3790,1394,9,3,5.3
3791,1394,10,3,6.3
3792,1394,11,3,5.6
3793,1394,12,3,5.9
3794,1394,13,3,7.2
3795,1394,14,3,4.7
3796,1394,15,3,6.1
3797,1394,16,3,6.4
3798,1394,17,3,6.6
3799,1394,18,3,6.5
3800,1394,19,3,6.6
3801,1394,20,3,6.6
3802,1394,21,3,6.8
3803,1394,22,3,6.6
3804,1394,23,3,6.5
3805,1394,24,3,7.2
3806,1394,25,3,6.9
3807,1394,26,3,7.5
3808,1394,27,3,7.1
3809,1394,28,3,7.1
3810,1394,29,3,6.5
3811,1394,30,3,7.2
3812,1394,31,3,7.0
5115,1394,1,4,6.6
5116,1394,2,4,6.9
5117,1394,3,4,7.2
5118,1394,4,4,7.3
5119,1394,5,4,7.2
5120,1394,6,4,7.5
5121,1394,7,4,7.4
5122,1394,8,4,8.4
5123,1394,9,4,8.3
5124,1394,10,4,8.3
5125,1394,11,4,8.9
5126,1394,12,4,8.6
5127,1394,13,4,8.8
5128,1394,14,4,8.7
5129,1394,15,4,8.9
5130,1394,16,4,9.2
5131,1394,17,4,8.2
5132,1394,18,4,9.6
5133,1394,19,4,8.7
5134,1394,20,4,8.8
5135,1394,21,4,8.1
5136,1394,22,4,8.8
5137,1394,23,4,8.7
5138,1394,24,4,9.3
5139,1394,25,4,9.4
5140,1394,26,4,10.3
5141,1394,27,4,9.2
5142,1394,28,4,7.6
5143,1394,29,4,8.0
5144,1394,30,4,8.4
5145,1394,31,4,8.1
6448,1394,1,5,5.2
6449,1394,2,5,5.2
6450,1394,3,5,5.1
6451,1394,4,5,5.0
6452,1394,5,5,5.4
6453,1394,6,5,5.1
6454,1394,7,5,5.1
6455,1394,8,5,5.1
6456,1394,9,5,4.8
6457,1394,10,5,5.1
6458,1394,11,5,4.9
6459,1394,12,5,4.6
6460,1394,13,5,4.6
6461,1394,14,5,4.7
6462,1394,15,5,5.0
6463,1394,16,5,4.5
6464,1394,17,5,4.8
6465,1394,18,5,4.7
6466,1394,19,5,4.8
6467,1394,20,5,5.0
6468,1394,21,5,4.8
6469,1394,22,5,4.8
6470,1394,23,5,5.3
6471,1394,24,5,5.0
6472,1394,25,5,5.3
6473,1394,26,5,5.5
6474,1394,27,5,5.8
6475,1394,28,5,4.8
6476,1394,29,5,5.5
6477,1394,30,5,4.8
6478,1394,31,5,5.6
7781,1394,1,6,4.4
7782,1394,2,6,4.9
7783,1394,3,6,4.9
7784,1394,4,6,4.6
7785,1394,5,6,4.0
7786,1394,6,6,4.5
7787,1394,7,6,4.4
7788,1394,8,6,4.5
7789,1394,9,6,4.4
7790,1394,10,6,4.6
7791,1394,11,6,4.2
7792,1394,12,6,4.4
7793,1394,13,6,4.5
7794,1394,14,6,4.2
7795,1394,15,6,4.6
7796,1394,16,6,4.2
7797,1394,17,6,4.4
7798,1394,18,6,4.0
7799,1394,19,6,3.9
7800,1394,20,6,4.2
7801,1394,21,6,3.9
7802,1394,22,6,4.4
7803,1394,23,6,4.5
7804,1394,24,6,4.2
7805,1394,25,6,4.5
7806,1394,26,6,4.1
7807,1394,27,6,4.3
7808,1394,28,6,4.2
7809,1394,29,6,4.5
7810,1394,30,6,4.5
7811,1394,31,6,4.5
9114,1394,1,7,6.9
9115,1394,2,7,6.6
9116,1394,3,7,6.2
9117,1394,4,7,5.9
9118,1394,5,7,6.1
9119,1394,6,7,6.4
9120,1394,7,7,6.0
9121,1394,8,7,7.0
9122,1394,9,7,7.4
9123,1394,10,7,6.4
9124,1394,11,7,5.5
9125,1394,12,7,6.3
9126,1394,13,7,6.2
9127,1394,14,7,6.8
9128,1394,15,7,6.6
9129,1394,16,7,5.9
