,index,sal,rooz,Month,pi_gale_EV
7923,5665,1383,19,4,11.9
7924,5668,1383,20,4,11.6
7925,5671,1383,21,4,11.5
7926,5674,1383,22,4,10.4
7927,5677,1383,23,4,12.9
7928,5680,1383,24,4,14.6
7929,5683,1383,25,4,15.0
7930,5686,1383,26,4,12.8
7931,5689,1383,27,4,15.9
7932,5692,1383,28,4,15.5
7933,5695,1383,29,4,15.6
7934,5698,1383,30,4,13.2
7935,5701,1383,31,4,12.0
7936,7223,1383,1,5,10.6
7937,7226,1383,2,5,12.0
7938,7229,1383,3,5,9.2
7939,7232,1383,4,5,6.2
7940,7235,1383,5,5,10.6
7941,7238,1383,6,5,11.9
7942,7241,1383,7,5,10.0
7943,7244,1383,8,5,10.3
7944,7247,1383,9,5,10.3
7945,7250,1383,10,5,13.9
7946,7253,1383,11,5,11.3
7947,7256,1383,12,5,12.2
7948,7259,1383,13,5,11.6
7949,7262,1383,14,5,11.9
7950,7265,1383,15,5,13.1
7951,7268,1383,16,5,12.5
7952,7271,1383,17,5,13.8
7953,7274,1383,18,5,14.0
7954,7277,1383,19,5,12.4
7955,7280,1383,20,5,6.3
7956,7283,1383,21,5,8.2
7957,7286,1383,22,5,9.4
7958,7289,1383,23,5,11.2
7959,7292,1383,24,5,7.0
7960,7295,1383,25,5,10.1
7961,7298,1383,26,5,7.9
7962,7301,1383,27,5,9.4
7963,7304,1383,28,5,9.0
7964,7307,1383,29,5,9.6
7965,7310,1383,30,5,10.1
7966,7313,1383,31,5,10.4
7967,8835,1383,1,6,9.5
7968,8838,1383,2,6,11.1
7969,8841,1383,3,6,13.9
7970,8844,1383,4,6,15.5
7971,8847,1383,5,6,12.2
7972,8850,1383,6,6,10.6
7973,8853,1383,7,6,8.6
7974,8856,1383,8,6,6.7
7975,8859,1383,9,6,2.9
7976,8862,1383,10,6,7.7
7977,8865,1383,11,6,7.7
7978,8868,1383,12,6,11.2
7979,8871,1383,13,6,13.2
7980,8874,1383,14,6,11.2
7981,8877,1383,15,6,8.9
7982,8880,1383,16,6,10.4
7983,8883,1383,17,6,8.6
7984,8886,1383,18,6,9.8
7985,8889,1383,19,6,11.5
7986,8892,1383,20,6,9.4
7987,8895,1383,21,6,9.5
7988,8898,1383,22,6,12.2
7989,8901,1383,23,6,10.3
7990,8904,1383,24,6,10.4
7991,8907,1383,25,6,10.5
7992,8910,1383,26,6,12.1
7993,8913,1383,27,6,9.0
7994,8916,1383,28,6,7.9
7995,8919,1383,29,6,8.7
7996,8922,1383,30,6,7.5
7997,8925,1383,31,6,11.0
7998,10447,1383,1,7,8.8
7999,10450,1383,2,7,8.6
8000,10453,1383,3,7,6.8
8001,10456,1383,4,7,10.3
8002,10459,1383,5,7,7.6
8003,10462,1383,6,7,9.3
8004,10465,1383,7,7,8.6
8005,10468,1383,8,7,8.7
8006,10471,1383,9,7,5.1
8007,10474,1383,10,7,6.3
8008,10477,1383,11,7,7.6
8009,10480,1383,12,7,8.1
8010,10483,1383,13,7,8.8
8011,10486,1383,14,7,5.4
8012,10489,1383,15,7,6.7
8013,10492,1383,16,7,5.5
8014,10495,1383,17,7,4.9
8015,10498,1383,18,7,2.4
8016,10501,1383,19,7,2.4
8017,10504,1383,20,7,3.7
8018,10507,1383,21,7,4.5
8019,10510,1383,22,7,5.9
8020,10513,1383,23,7,4.9
8021,10516,1383,24,7,4.9
8022,10519,1383,25,7,7.6
8023,10522,1383,26,7,6.3
8024,10525,1383,27,7,7.2
8025,10528,1383,28,7,6.8
8026,10531,1383,29,7,7.0
8027,10534,1383,30,7,5.5
8028,10537,1383,31,7,
8029,12059,1383,1,8,5.5
8030,12062,1383,2,8,6.7
8031,12065,1383,3,8,4.4
8032,12068,1383,4,8,4.8
8033,12071,1383,5,8,5.5
8034,12074,1383,6,8,5.1
8035,12077,1383,7,8,4.1
8036,12080,1383,8,8,5.9
8037,12083,1383,9,8,7.0
8038,12086,1383,10,8,4.9
8039,12089,1383,11,8,2.6
8040,12092,1383,12,8,4.1
8041,12095,1383,13,8,1.7
8042,12098,1383,14,8,3.3
8043,12101,1383,15,8,4.1
8044,12104,1383,16,8,3.4
8045,12107,1383,17,8,2.1
8046,12110,1383,18,8,3.6
8047,12113,1383,19,8,2.5
8048,12116,1383,20,8,1.5
8049,12119,1383,21,8,3.6
8050,12122,1383,22,8,1.7
8051,12125,1383,23,8,3.1
8052,12128,1383,24,8,1.8
8053,12131,1383,25,8,2.9
8054,12134,1383,26,8,3.4
8055,12137,1383,27,8,4.7
8056,12140,1383,28,8,3.0
8057,12143,1383,29,8,1.9
8058,12146,1383,30,8,0.6
8059,12149,1383,31,8,
8060,13671,1383,1,9,2.3
8061,13674,1383,2,9,3.0
8062,13677,1383,3,9,3.2
8063,13680,1383,4,9,2.8
8064,13683,1383,5,9,0.3
8065,13686,1383,6,9,1.4
8066,13689,1383,7,9,2.2
8067,13692,1383,8,9,
8068,13695,1383,9,9,
8069,13698,1383,10,9,
8070,13701,1383,11,9,0.3
8071,13704,1383,12,9,0.4
8072,13707,1383,13,9,0.4
8073,13710,1383,14,9,0.4
8074,13713,1383,15,9,0.4
8075,13716,1383,16,9,0.3
8076,13719,1383,17,9,0.7
8077,13722,1383,18,9,0.3
8078,13725,1383,19,9,0.5
8079,13728,1383,20,9,1.3
8080,13731,1383,21,9,1.4
8081,13734,1383,22,9,
8082,13737,1383,23,9,
8083,13740,1383,24,9,
8084,13743,1383,25,9,0.3
8085,13746,1383,26,9,1.5
8086,13749,1383,27,9,
8087,13752,1383,28,9,
8088,13755,1383,29,9,
8089,13758,1383,30,9,0.3
8090,13761,1383,31,9,
8091,15283,1383,1,10,
8092,15286,1383,2,10,
8093,15289,1383,3,10,
8094,15292,1383,4,10,
8095,15295,1383,5,10,
8096,15298,1383,6,10,
8097,15301,1383,7,10,
8098,15304,1383,8,10,
8099,15307,1383,9,10,
8100,15310,1383,10,10,
8101,15313,1383,11,10,
8102,15316,1383,12,10,
8103,15319,1383,13,10,
8104,15322,1383,14,10,
8105,15325,1383,15,10,
8106,15328,1383,16,10,
8107,15331,1383,17,10,
8108,15334,1383,18,10,
8109,15337,1383,19,10,
8110,15340,1383,20,10,
8111,15343,1383,21,10,
8112,15346,1383,22,10,
8113,15349,1383,23,10,
8114,15352,1383,24,10,
8115,15355,1383,25,10,
8116,15358,1383,26,10,
8117,15361,1383,27,10,
8118,15364,1383,28,10,
8119,15367,1383,29,10,
8120,15370,1383,30,10,
8121,15373,1383,31,10,
8122,16895,1383,1,11,
8123,16898,1383,2,11,
8124,16901,1383,3,11,
8125,16904,1383,4,11,
8126,16907,1383,5,11,
8127,16910,1383,6,11,
8128,16913,1383,7,11,
8129,16916,1383,8,11,
8130,16919,1383,9,11,
8131,16922,1383,10,11,
8132,16925,1383,11,11,
8133,16928,1383,12,11,
8134,16931,1383,13,11,
8135,16934,1383,14,11,
8136,16937,1383,15,11,
8137,16940,1383,16,11,
8138,16943,1383,17,11,
8139,16946,1383,18,11,
8140,16949,1383,19,11,
8141,16952,1383,20,11,
8142,16955,1383,21,11,
8143,16958,1383,22,11,
8144,16961,1383,23,11,
8145,16964,1383,24,11,
8146,16967,1383,25,11,
8147,16970,1383,26,11,
8148,16973,1383,27,11,
8149,16976,1383,28,11,
8150,16979,1383,29,11,
8151,16982,1383,30,11,
8152,16985,1383,31,11,
8153,18507,1383,1,12,
8154,18510,1383,2,12,
8155,18513,1383,3,12,
8156,18516,1383,4,12,
8157,18519,1383,5,12,
8158,18522,1383,6,12,
8159,18525,1383,7,12,
8160,18528,1383,8,12,
8161,18531,1383,9,12,
8162,18534,1383,10,12,
8163,18537,1383,11,12,
8164,18540,1383,12,12,
8165,18543,1383,13,12,
8166,18546,1383,14,12,
8167,18549,1383,15,12,
8168,18552,1383,16,12,
8169,18555,1383,17,12,
8170,18558,1383,18,12,
8171,18561,1383,19,12,
8172,18564,1383,20,12,
8173,18567,1383,21,12,
8174,18570,1383,22,12,
8175,18573,1383,23,12,
8176,18576,1383,24,12,
8177,18579,1383,25,12,
8178,18582,1383,26,12,
8179,18585,1383,27,12,
8180,18588,1383,28,12,
8181,18591,1383,29,12,
8182,18594,1383,30,12,
8183,18597,1383,31,12,
8184,868,1384,1,1,2.3
8185,871,1384,2,1,1.4
8186,874,1384,3,1,1.6
8187,877,1384,4,1,2.5
8188,880,1384,5,1,3.8
8189,883,1384,6,1,4.5
8190,886,1384,7,1,3.7
8191,889,1384,8,1,3.4
8192,892,1384,9,1,3.8
8193,895,1384,10,1,6.4
8194,898,1384,11,1,5.4
8195,901,1384,12,1,6.2
8196,904,1384,13,1,5.1
8197,907,1384,14,1,4.8
8198,910,1384,15,1,3.6
8199,913,1384,16,1,2.3
8200,916,1384,17,1,2.5
8201,919,1384,18,1,2.4
8202,922,1384,19,1,3.8
8203,925,1384,20,1,6.0
8204,928,1384,21,1,7.2
8205,931,1384,22,1,9.3
8206,934,1384,23,1,2.9
8207,937,1384,24,1,5.0
8208,940,1384,25,1,9.5
8209,943,1384,26,1,10.8
8210,946,1384,27,1,8.5
8211,949,1384,28,1,3.4
8212,952,1384,29,1,4.6
8213,955,1384,30,1,4.1
8214,958,1384,31,1,7.0
8215,2480,1384,1,2,6.4
8216,2483,1384,2,2,2.8
8217,2486,1384,3,2,5.3
8218,2489,1384,4,2,4.1
8219,2492,1384,5,2,5.8
8220,2495,1384,6,2,4.9
8221,2498,1384,7,2,3.4
8222,2501,1384,8,2,3.4
8223,2504,1384,9,2,2.6
8224,2507,1384,10,2,4.1
8225,2510,1384,11,2,6.2
8226,2513,1384,12,2,7.6
8227,2516,1384,13,2,3.3
8228,2519,1384,14,2,2.4
8229,2522,1384,15,2,4.4
8230,2525,1384,16,2,4.4
8231,2528,1384,17,2,3.5
8232,2531,1384,18,2,4.4
8233,2534,1384,19,2,5.4
8234,2537,1384,20,2,6.0
8235,2540,1384,21,2,6.2
8236,2543,1384,22,2,8.5
8237,2546,1384,23,2,9.5
8238,2549,1384,24,2,11.2
8239,2552,1384,25,2,9.8
8240,2555,1384,26,2,11.5
8241,2558,1384,27,2,10.2
8242,2561,1384,28,2,12.5
8243,2564,1384,29,2,9.4
8244,2567,1384,30,2,10.6
8245,2570,1384,31,2,7.6
8246,4092,1384,1,3,2.9
8247,4095,1384,2,3,5.1
8248,4098,1384,3,3,4.9
8249,4101,1384,4,3,6.9
8250,4104,1384,5,3,7.1
8251,4107,1384,6,3,10.2
8252,4110,1384,7,3,10.5
8253,4113,1384,8,3,10.2
8254,4116,1384,9,3,10.2
8255,4119,1384,10,3,12.4
8256,4122,1384,11,3,13.2
8257,4125,1384,12,3,11.9
8258,4128,1384,13,3,10.4
8259,4131,1384,14,3,10.3
8260,4134,1384,15,3,9.7
8261,4137,1384,16,3,10.2
8262,4140,1384,17,3,11.2
8263,4143,1384,18,3,10.7
8264,4146,1384,19,3,13.6
8265,4149,1384,20,3,14.9
8266,4152,1384,21,3,12.9
8267,4155,1384,22,3,11.9
8268,4158,1384,23,3,10.8
8269,4161,1384,24,3,11.3
8270,4164,1384,25,3,10.4
8271,4167,1384,26,3,10.6
8272,4170,1384,27,3,11.9
8273,4173,1384,28,3,14.6
8274,4176,1384,29,3,11.4
8275,4179,1384,30,3,10.3
8276,4182,1384,31,3,9.0
8277,5704,1384,1,4,11.2
8278,5707,1384,2,4,9.9
8279,5710,1384,3,4,10.7
8280,5713,1384,4,4,11.3
8281,5716,1384,5,4,9.7
8282,5719,1384,6,4,12.0
8283,5722,1384,7,4,10.4
8284,5725,1384,8,4,9.0
8285,5728,1384,9,4,10.3
8286,5731,1384,10,4,12.0
8287,5734,1384,11,4,8.7
8288,5737,1384,12,4,5.5
8289,5740,1384,13,4,8.7
8290,5743,1384,14,4,8.0
8291,5746,1384,15,4,8.4
8292,5749,1384,16,4,11.9
8293,5752,1384,17,4,12.1
8294,5755,1384,18,4,12.9
8295,5758,1384,19,4,10.6
8296,5761,1384,20,4,8.7
8297,5764,1384,21,4,10.4
8298,5767,1384,22,4,10.6
8299,5770,1384,23,4,10.5
8300,5773,1384,24,4,11.9
8301,5776,1384,25,4,9.7
8302,5779,1384,26,4,10.6
8303,5782,1384,27,4,10.4
8304,5785,1384,28,4,11.9
8305,5788,1384,29,4,12.0
8306,5791,1384,30,4,10.3
8307,5794,1384,31,4,9.0
8308,7316,1384,1,5,11.3
8309,7319,1384,2,5,9.8
8310,7322,1384,3,5,10.8
8311,7325,1384,4,5,9.7
8312,7328,1384,5,5,10.1
8313,7331,1384,6,5,9.7
8314,7334,1384,7,5,9.0
8315,7337,1384,8,5,7.6
8316,7340,1384,9,5,9.3
8317,7343,1384,10,5,11.0
8318,7346,1384,11,5,9.7
8319,7349,1384,12,5,9.2
8320,7352,1384,13,5,7.9
8321,7355,1384,14,5,10.7
8322,7358,1384,15,5,10.1
8323,7361,1384,16,5,7.7
8324,7364,1384,17,5,9.6
8325,7367,1384,18,5,11.9
8326,7370,1384,19,5,11.4
8327,7373,1384,20,5,8.7
8328,7376,1384,21,5,9.8
8329,7379,1384,22,5,8.1
8330,7382,1384,23,5,9.0
8331,7385,1384,24,5,11.0
8332,7388,1384,25,5,7.8
8333,7391,1384,26,5,9.8
8334,7394,1384,27,5,8.5
8335,7397,1384,28,5,7.9
8336,7400,1384,29,5,8.6
8337,7403,1384,30,5,6.9
8338,7406,1384,31,5,8.7
8339,8928,1384,1,6,8.4
8340,8931,1384,2,6,7.2
8341,8934,1384,3,6,9.5
8342,8937,1384,4,6,9.4
8343,8940,1384,5,6,8.7
8344,8943,1384,6,6,10.3
8345,8946,1384,7,6,10.6
8346,8949,1384,8,6,10.6
8347,8952,1384,9,6,9.7
8348,8955,1384,10,6,8.1
8349,8958,1384,11,6,8.4
8350,8961,1384,12,6,8.4
8351,8964,1384,13,6,11.6
8352,8967,1384,14,6,8.7
8353,8970,1384,15,6,7.8
8354,8973,1384,16,6,9.3
8355,8976,1384,17,6,7.9
8356,8979,1384,18,6,8.2
8357,8982,1384,19,6,7.0
8358,8985,1384,20,6,8.7
8359,8988,1384,21,6,6.9
8360,8991,1384,22,6,6.9
8361,8994,1384,23,6,6.7
8362,8997,1384,24,6,7.2
8363,9000,1384,25,6,6.0
8364,9003,1384,26,6,7.7
8365,9006,1384,27,6,6.0
8366,9009,1384,28,6,6.8
8367,9012,1384,29,6,6.0
8368,9015,1384,30,6,7.9
8369,9018,1384,31,6,7.2
8370,10540,1384,1,7,12.2
8371,10543,1384,2,7,10.6
8372,10546,1384,3,7,10.4
8373,10549,1384,4,7,9.3
8374,10552,1384,5,7,8.9
8375,10555,1384,6,7,8.5
8376,10558,1384,7,7,7.8
8377,10561,1384,8,7,3.8
8378,10564,1384,9,7,6.7
8379,10567,1384,10,7,6.9
8380,10570,1384,11,7,6.9
8381,10573,1384,12,7,4.7
8382,10576,1384,13,7,6.1
8383,10579,1384,14,7,6.6
8384,10582,1384,15,7,6.2
8385,10585,1384,16,7,7.5
8386,10588,1384,17,7,6.1
8387,10591,1384,18,7,8.6
8388,10594,1384,19,7,6.8
8389,10597,1384,20,7,8.3
8390,10600,1384,21,7,8.5
8391,10603,1384,22,7,6.4
8392,10606,1384,23,7,8.4
8393,10609,1384,24,7,6.9
8394,10612,1384,25,7,10.1
8395,10615,1384,26,7,8.8
8396,10618,1384,27,7,3.9
8397,10621,1384,28,7,3.5
8398,10624,1384,29,7,4.0
8399,10627,1384,30,7,2.6
8400,10630,1384,31,7,
8401,12152,1384,1,8,4.4
8402,12155,1384,2,8,8.1
8403,12158,1384,3,8,3.3
8404,12161,1384,4,8,2.8
8405,12164,1384,5,8,4.2
8406,12167,1384,6,8,8.2
8407,12170,1384,7,8,6.2
8408,12173,1384,8,8,7.5
8409,12176,1384,9,8,6.7
8410,12179,1384,10,8,6.7
8411,12182,1384,11,8,3.6
8412,12185,1384,12,8,6.1
8413,12188,1384,13,8,7.2
8414,12191,1384,14,8,3.6
8415,12194,1384,15,8,3.8
8416,12197,1384,16,8,3.2
8417,12200,1384,17,8,2.4
8418,12203,1384,18,8,1.6
8419,12206,1384,19,8,2.4
8420,12209,1384,20,8,2.5
8421,12212,1384,21,8,4.0
8422,12215,1384,22,8,2.4
8423,12218,1384,23,8,2.3
8424,12221,1384,24,8,2.4
8425,12224,1384,25,8,1.6
8426,12227,1384,26,8,2.2
8427,12230,1384,27,8,3.4
8428,12233,1384,28,8,3.7
8429,12236,1384,29,8,4.9
8430,12239,1384,30,8,6.0
8431,12242,1384,31,8,
8432,13764,1384,1,9,2.3
8433,13767,1384,2,9,0.6
8434,13770,1384,3,9,0.6
8435,13773,1384,4,9,0.8
8436,13776,1384,5,9,0.5
8437,13779,1384,6,9,1.2
8438,13782,1384,7,9,2.2
8439,13785,1384,8,9,2.6
8440,13788,1384,9,9,3.8
8441,13791,1384,10,9,1.5
8442,13794,1384,11,9,0.7
8443,13797,1384,12,9,1.3
8444,13800,1384,13,9,1.7
8445,13803,1384,14,9,2.0
8446,13806,1384,15,9,3.2
8447,13809,1384,16,9,2.7
8448,13812,1384,17,9,1.6
8449,13815,1384,18,9,1.7
8450,13818,1384,19,9,0.6
8451,13821,1384,20,9,0.3
8452,13824,1384,21,9,0.5
8453,13827,1384,22,9,0.5
8454,13830,1384,23,9,0.3
8455,13833,1384,24,9,0.5
8456,13836,1384,25,9,2.1
8457,13839,1384,26,9,1.5
8458,13842,1384,27,9,0.3
8459,13845,1384,28,9,0.5
8460,13848,1384,29,9,0.4
8461,13851,1384,30,9,0.6
8462,13854,1384,31,9,
8463,15376,1384,1,10,
8464,15379,1384,2,10,
8465,15382,1384,3,10,
8466,15385,1384,4,10,
8467,15388,1384,5,10,
8468,15391,1384,6,10,
8469,15394,1384,7,10,
8470,15397,1384,8,10,
8471,15400,1384,9,10,
8472,15403,1384,10,10,
8473,15406,1384,11,10,
8474,15409,1384,12,10,
8475,15412,1384,13,10,
8476,15415,1384,14,10,
8477,15418,1384,15,10,
8478,15421,1384,16,10,
8479,15424,1384,17,10,
8480,15427,1384,18,10,
8481,15430,1384,19,10,
8482,15433,1384,20,10,
8483,15436,1384,21,10,
8484,15439,1384,22,10,
8485,15442,1384,23,10,
8486,15445,1384,24,10,
8487,15448,1384,25,10,
8488,15451,1384,26,10,
8489,15454,1384,27,10,
8490,15457,1384,28,10,
8491,15460,1384,29,10,
8492,15463,1384,30,10,
8493,15466,1384,31,10,
8494,16988,1384,1,11,
8495,16991,1384,2,11,
8496,16994,1384,3,11,
8497,16997,1384,4,11,
8498,17000,1384,5,11,
8499,17003,1384,6,11,
8500,17006,1384,7,11,
8501,17009,1384,8,11,
8502,17012,1384,9,11,
8503,17015,1384,10,11,
8504,17018,1384,11,11,
8505,17021,1384,12,11,
8506,17024,1384,13,11,
8507,17027,1384,14,11,
8508,17030,1384,15,11,
8509,17033,1384,16,11,
8510,17036,1384,17,11,
8511,17039,1384,18,11,
8512,17042,1384,19,11,
8513,17045,1384,20,11,
8514,17048,1384,21,11,
8515,17051,1384,22,11,
8516,17054,1384,23,11,
8517,17057,1384,24,11,
8518,17060,1384,25,11,
8519,17063,1384,26,11,
8520,17066,1384,27,11,
8521,17069,1384,28,11,
8522,17072,1384,29,11,
8523,17075,1384,30,11,
8524,17078,1384,31,11,
8525,18600,1384,1,12,
8526,18603,1384,2,12,
8527,18606,1384,3,12,
8528,18609,1384,4,12,
8529,18612,1384,5,12,
8530,18615,1384,6,12,
8531,18618,1384,7,12,
8532,18621,1384,8,12,
8533,18624,1384,9,12,
8534,18627,1384,10,12,
8535,18630,1384,11,12,
8536,18633,1384,12,12,
8537,18636,1384,13,12,
8538,18639,1384,14,12,
8539,18642,1384,15,12,
8540,18645,1384,16,12,
8541,18648,1384,17,12,
8542,18651,1384,18,12,
8543,18654,1384,19,12,
8544,18657,1384,20,12,
8545,18660,1384,21,12,
8546,18663,1384,22,12,
8547,18666,1384,23,12,
8548,18669,1384,24,12,
8549,18672,1384,25,12,
8550,18675,1384,26,12,
8551,18678,1384,27,12,
8552,18681,1384,28,12,
8553,18684,1384,29,12,
8554,18687,1384,30,12,
8555,18690,1384,31,12,
8556,961,1385,1,1,0.4
8557,963,1385,2,1,1.4
8558,965,1385,3,1,2.3
8559,967,1385,4,1,1.6
8560,969,1385,5,1,3.7
8561,971,1385,6,1,1.4
8562,973,1385,7,1,2.4
8563,975,1385,8,1,3.2
8564,977,1385,9,1,2.4
8565,979,1385,10,1,2.5
8566,981,1385,11,1,1.8
8567,983,1385,12,1,2.0
8568,985,1385,13,1,3.6
8569,987,1385,14,1,2.1
8570,989,1385,15,1,4.1
8571,991,1385,16,1,3.4
8572,993,1385,17,1,4.5
8573,995,1385,18,1,5.5
8574,997,1385,19,1,3.1
8575,999,1385,20,1,3.6
8576,1001,1385,21,1,3.7
8577,1003,1385,22,1,3.6
8578,1005,1385,23,1,1.7
8579,1007,1385,24,1,4.2
8580,1009,1385,25,1,3.4
8581,1011,1385,26,1,2.9
8582,1013,1385,27,1,3.8
8583,1015,1385,28,1,3.5
8584,1017,1385,29,1,3.1
8585,1019,1385,30,1,4.8
8586,1021,1385,31,1,3.4
8587,2573,1385,1,2,3.5
8588,2575,1385,2,2,4.0
8589,2577,1385,3,2,5.1
8590,2579,1385,4,2,3.0
8591,2581,1385,5,2,3.7
8592,2583,1385,6,2,5.4
8593,2585,1385,7,2,4.9
8594,2587,1385,8,2,5.1
8595,2589,1385,9,2,4.3
8596,2591,1385,10,2,3.4
8597,2593,1385,11,2,4.9
8598,2595,1385,12,2,7.6
8599,2597,1385,13,2,8.9
8600,2599,1385,14,2,6.7
8601,2601,1385,15,2,5.9
8602,2603,1385,16,2,5.5
8603,2605,1385,17,2,6.9
8604,2607,1385,18,2,6.1
8605,2609,1385,19,2,5.9
8606,2611,1385,20,2,6.7
8607,2613,1385,21,2,6.0
8608,2615,1385,22,2,5.5
8609,2617,1385,23,2,4.7
8610,2619,1385,24,2,6.1
8611,2621,1385,25,2,4.2
8612,2623,1385,26,2,4.4
8613,2625,1385,27,2,5.4
8614,2627,1385,28,2,3.5
8615,2629,1385,29,2,5.2
8616,2631,1385,30,2,4.2
8617,2633,1385,31,2,5.2
8618,4185,1385,1,3,6.2
8619,4187,1385,2,3,9.3
8620,4189,1385,3,3,7.6
8621,4191,1385,4,3,8.0
8622,4193,1385,5,3,9.3
8623,4195,1385,6,3,7.9
8624,4197,1385,7,3,6.2
8625,4199,1385,8,3,6.0
8626,4201,1385,9,3,7.5
8627,4203,1385,10,3,8.0
8628,4205,1385,11,3,8.4
8629,4207,1385,12,3,6.5
8630,4209,1385,13,3,6.4
8631,4211,1385,14,3,8.5
8632,4213,1385,15,3,9.0
8633,4215,1385,16,3,9.1
8634,4217,1385,17,3,10.6
8635,4219,1385,18,3,10.4
8636,4221,1385,19,3,12.8
8637,4223,1385,20,3,12.0
8638,4225,1385,21,3,11.5
8639,4227,1385,22,3,10.2
8640,4229,1385,23,3,13.7
8641,4231,1385,24,3,12.1
8642,4233,1385,25,3,11.8
8643,4235,1385,26,3,9.8
8644,4237,1385,27,3,11.9
8645,4239,1385,28,3,9.7
8646,4241,1385,29,3,8.1
8647,4243,1385,30,3,8.7
8648,4245,1385,31,3,9.5
8649,5797,1385,1,4,10.1
8650,5799,1385,2,4,6.7
8651,5801,1385,3,4,10.3
8652,5803,1385,4,4,10.6
8653,5805,1385,5,4,7.5
8654,5807,1385,6,4,6.1
8655,5809,1385,7,4,8.7
8656,5811,1385,8,4,8.5
8657,5813,1385,9,4,7.6
8658,5815,1385,10,4,9.6
8659,5817,1385,11,4,7.7
8660,5819,1385,12,4,9.7
8661,5821,1385,13,4,7.6
8662,5823,1385,14,4,7.7
8663,5825,1385,15,4,8.6
8664,5827,1385,16,4,8.5
8665,5829,1385,17,4,8.5
8666,5831,1385,18,4,8.3
8667,5833,1385,19,4,6.4
8668,5835,1385,20,4,7.3
8669,5837,1385,21,4,8.7
8670,5839,1385,22,4,8.8
8671,5841,1385,23,4,8.6
8672,5843,1385,24,4,8.9
8673,5845,1385,25,4,8.0
8674,5847,1385,26,4,7.7
8675,5849,1385,27,4,6.1
8676,5851,1385,28,4,6.7
8677,5853,1385,29,4,6.0
8678,5855,1385,30,4,7.4
8679,5857,1385,31,4,8.8
8680,7409,1385,1,5,6.8
8681,7411,1385,2,5,6.8
8682,7413,1385,3,5,8.8
8683,7415,1385,4,5,9.5
8684,7417,1385,5,5,9.4
8685,7419,1385,6,5,8.9
8686,7421,1385,7,5,5.4
8687,7423,1385,8,5,6.7
8688,7425,1385,9,5,8.7
8689,7427,1385,10,5,6.4
8690,7429,1385,11,5,8.7
8691,7431,1385,12,5,11.1
8692,7433,1385,13,5,8.7
8693,7435,1385,14,5,7.7
8694,7437,1385,15,5,7.1
8695,7439,1385,16,5,6.9
8696,7441,1385,17,5,7.5
8697,7443,1385,18,5,10.5
8698,7445,1385,19,5,7.7
8699,7447,1385,20,5,8.0
8700,7449,1385,21,5,8.0
8701,7451,1385,22,5,10.3
8702,7453,1385,23,5,12.1
8703,7455,1385,24,5,11.2
8704,7457,1385,25,5,8.8
8705,7459,1385,26,5,8.8
8706,7461,1385,27,5,6.3
8707,7463,1385,28,5,6.1
8708,7465,1385,29,5,7.7
8709,7467,1385,30,5,6.8
8710,7469,1385,31,5,7.3
8711,9021,1385,1,6,5.2
8712,9023,1385,2,6,3.9
8713,9025,1385,3,6,5.1
8714,9027,1385,4,6,6.7
8715,9029,1385,5,6,6.8
8716,9031,1385,6,6,7.1
8717,9033,1385,7,6,6.1
8718,9035,1385,8,6,7.4
8719,9037,1385,9,6,6.4
8720,9039,1385,10,6,7.3
8721,9041,1385,11,6,7.0
8722,9043,1385,12,6,6.9
8723,9045,1385,13,6,8.4
8724,9047,1385,14,6,9.6
8725,9049,1385,15,6,9.6
8726,9051,1385,16,6,7.1
8727,9053,1385,17,6,8.5
8728,9055,1385,18,6,8.9
8729,9057,1385,19,6,13.8
8730,9059,1385,20,6,8.7
8731,9061,1385,21,6,9.5
8732,9063,1385,22,6,9.4
8733,9065,1385,23,6,9.4
8734,9067,1385,24,6,10.2
8735,9069,1385,25,6,11.0
8736,9071,1385,26,6,7.8
8737,9073,1385,27,6,8.4
8738,9075,1385,28,6,7.9
8739,9077,1385,29,6,6.3
8740,9079,1385,30,6,7.3
8741,9081,1385,31,6,6.3
8742,10633,1385,1,7,8.2
8743,10635,1385,2,7,7.8
8744,10637,1385,3,7,6.2
8745,10639,1385,4,7,7.0
8746,10641,1385,5,7,8.4
8747,10643,1385,6,7,6.2
8748,10645,1385,7,7,7.5
8749,10647,1385,8,7,6.8
8750,10649,1385,9,7,5.5
8751,10651,1385,10,7,6.3
8752,10653,1385,11,7,7.5
8753,10655,1385,12,7,5.3
8754,10657,1385,13,7,3.5
8755,10659,1385,14,7,3.6
8756,10661,1385,15,7,4.0
8757,10663,1385,16,7,4.7
8758,10665,1385,17,7,3.3
8759,10667,1385,18,7,5.8
8760,10669,1385,19,7,5.5
8761,10671,1385,20,7,6.7
8762,10673,1385,21,7,5.4
8763,10675,1385,22,7,5.3
8764,10677,1385,23,7,5.1
8765,10679,1385,24,7,9.2
8766,10681,1385,25,7,4.9
8767,10683,1385,26,7,5.2
8768,10685,1385,27,7,4.6
8769,10687,1385,28,7,5.1
8770,10689,1385,29,7,2.3
8771,10691,1385,30,7,3.1
8772,10693,1385,31,7,
8773,12245,1385,1,8,4.1
8774,12247,1385,2,8,4.5
8775,12249,1385,3,8,4.5
8776,12251,1385,4,8,4.0
8777,12253,1385,5,8,7.8
8778,12255,1385,6,8,4.7
8779,12257,1385,7,8,16.9
8780,12259,1385,8,8,3.6
8781,12261,1385,9,8,2.6
8782,12263,1385,10,8,15.5
